stock_id,name,market_type,industry_code,industry_name,position,is_standard_chain,sub_code,sub_name
6183,關貿,本國上市公司,5600,大數據,應用與服務,False,5630,領域解決方案
6614,資拓宏宇,本國上市公司,5600,大數據,應用與服務,False,5630,領域解決方案
6689,伊雲谷,本國上市公司,5600,大數據,應用與服務,False,5630,領域解決方案
6906,現觀科,本國上市公司,5600,大數據,應用與服務,False,5630,領域解決方案
4160,訊聯基因,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
4953,緯軟,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
5209,新鼎,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6218,豪勉,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6516,勤崴國際,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6561,是方,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6697,東捷資訊,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6739,竹陞科技,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6791,虎門科技,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6811,宏碁資訊,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6865,偉康科技,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6870,騰雲,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6910,德鴻,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6925,意藍,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6997,博弘,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
8099,大世科,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
6741,91APP*-KY,本國上櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
3097,拍檔,本國興櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
5262,立達,本國興櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
7737,凱鈿,本國興櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
7781,昕力資*,本國興櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
7785,北祥科服,本國興櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
7825,和亞智慧,本國興櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
7826,極風雲創,本國興櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
7836,智生活,本國興櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
7868,聖育,本國興櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
8298,威睿,本國興櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
7587,環球睿視,創櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
7609,樂居科技,創櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
7643,萬里遊,創櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
7646,龍蓁淳,創櫃公司,5600,大數據,應用與服務,False,5630,領域解決方案
2390,云辰,本國上市公司,5600,大數據,軟體暨工具,False,5640,資料庫
2453,凌群,本國上市公司,5600,大數據,軟體暨工具,False,5640,資料庫
2471,資通,本國上市公司,5600,大數據,軟體暨工具,False,5640,資料庫
2480,敦陽科,本國上市公司,5600,大數據,軟體暨工具,False,5640,資料庫
3057,喬鼎,本國上市公司,5600,大數據,軟體暨工具,False,5640,資料庫
6112,邁達特,本國上市公司,5600,大數據,軟體暨工具,False,5640,資料庫
6183,關貿,本國上市公司,5600,大數據,軟體暨工具,False,5640,資料庫
6614,資拓宏宇,本國上市公司,5600,大數據,軟體暨工具,False,5640,資料庫
6689,伊雲谷,本國上市公司,5600,大數據,軟體暨工具,False,5640,資料庫
6906,現觀科,本國上市公司,5600,大數據,軟體暨工具,False,5640,資料庫
7822,倍利科,本國上市公司,5600,大數據,軟體暨工具,False,5640,資料庫
4160,訊聯基因,本國上櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
5209,新鼎,本國上櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
6218,豪勉,本國上櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
6561,是方,本國上櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
6739,竹陞科技,本國上櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
6811,宏碁資訊,本國上櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
6865,偉康科技,本國上櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
6925,意藍,本國上櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
6997,博弘,本國上櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
7747,昕奇雲端,本國上櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
6741,91APP*-KY,本國上櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
6816,捷智商訊,本國興櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
6938,藍新資訊,本國興櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
7781,昕力資*,本國興櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
7785,北祥科服,本國興櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
7826,極風雲創,本國興櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
7836,智生活,本國興櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
7839,達人網,本國興櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
7870,聯剛科技,本國興櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
7643,萬里遊,創櫃公司,5600,大數據,軟體暨工具,False,5640,資料庫
2390,云辰,本國上市公司,5600,大數據,軟體暨工具,False,5650,分析工具
2453,凌群,本國上市公司,5600,大數據,軟體暨工具,False,5650,分析工具
2480,敦陽科,本國上市公司,5600,大數據,軟體暨工具,False,5650,分析工具
3029,零壹,本國上市公司,5600,大數據,軟體暨工具,False,5650,分析工具
3057,喬鼎,本國上市公司,5600,大數據,軟體暨工具,False,5650,分析工具
6112,邁達特,本國上市公司,5600,大數據,軟體暨工具,False,5650,分析工具
6183,關貿,本國上市公司,5600,大數據,軟體暨工具,False,5650,分析工具
6614,資拓宏宇,本國上市公司,5600,大數據,軟體暨工具,False,5650,分析工具
6689,伊雲谷,本國上市公司,5600,大數據,軟體暨工具,False,5650,分析工具
6906,現觀科,本國上市公司,5600,大數據,軟體暨工具,False,5650,分析工具
7822,倍利科,本國上市公司,5600,大數據,軟體暨工具,False,5650,分析工具
4160,訊聯基因,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
5209,新鼎,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
6218,豪勉,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
6561,是方,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
6739,竹陞科技,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
6811,宏碁資訊,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
6865,偉康科技,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
6870,騰雲,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
6910,德鴻,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
6925,意藍,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
6997,博弘,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
7747,昕奇雲端,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
8099,大世科,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
6741,91APP*-KY,本國上櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
7737,凱鈿,本國興櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
7781,昕力資*,本國興櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
7785,北祥科服,本國興櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
7825,和亞智慧,本國興櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
7826,極風雲創,本國興櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
7836,智生活,本國興櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
7839,達人網,本國興櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
7870,聯剛科技,本國興櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
7587,環球睿視,創櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
7643,萬里遊,創櫃公司,5600,大數據,軟體暨工具,False,5650,分析工具
2352,佳世達,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
2390,云辰,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
2453,凌群,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
2480,敦陽科,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
3029,零壹,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
3057,喬鼎,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6112,邁達特,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6183,關貿,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6614,資拓宏宇,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6658,聯策,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6689,伊雲谷,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6906,現觀科,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7822,倍利科,本國上市公司,5600,大數據,軟體暨工具,False,5660,應用軟體
4160,訊聯基因,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
5209,新鼎,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6218,豪勉,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6263,普萊德,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6561,是方,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6739,竹陞科技,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6811,宏碁資訊,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6865,偉康科技,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6870,騰雲,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6910,德鴻,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6925,意藍,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6997,博弘,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7547,碩網,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7747,昕奇雲端,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
8099,大世科,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6741,91APP*-KY,本國上櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
3097,拍檔,本國興櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
6868,采威國際,本國興櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7737,凱鈿,本國興櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7781,昕力資*,本國興櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7785,北祥科服,本國興櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7826,極風雲創,本國興櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7836,智生活,本國興櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7839,達人網,本國興櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7868,聖育,本國興櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7870,聯剛科技,本國興櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
8298,威睿,本國興櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7406,宇萌,創櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7587,環球睿視,創櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7605,雲程在線,創櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7624,數位經濟,創櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7643,萬里遊,創櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
7673,方鼎資訊,創櫃公司,5600,大數據,軟體暨工具,False,5660,應用軟體
2308,台達電,本國上市公司,5600,大數據,基礎資源,False,5670,運算元件與設備
2390,云辰,本國上市公司,5600,大數據,基礎資源,False,5670,運算元件與設備
2480,敦陽科,本國上市公司,5600,大數據,基礎資源,False,5670,運算元件與設備
2495,普安,本國上市公司,5600,大數據,基礎資源,False,5670,運算元件與設備
3029,零壹,本國上市公司,5600,大數據,基礎資源,False,5670,運算元件與設備
3057,喬鼎,本國上市公司,5600,大數據,基礎資源,False,5670,運算元件與設備
3135,凌航,本國上市公司,5600,大數據,基礎資源,False,5670,運算元件與設備
6112,邁達特,本國上市公司,5600,大數據,基礎資源,False,5670,運算元件與設備
6183,關貿,本國上市公司,5600,大數據,基礎資源,False,5670,運算元件與設備
5209,新鼎,本國上櫃公司,5600,大數據,基礎資源,False,5670,運算元件與設備
6218,豪勉,本國上櫃公司,5600,大數據,基礎資源,False,5670,運算元件與設備
6263,普萊德,本國上櫃公司,5600,大數據,基礎資源,False,5670,運算元件與設備
6561,是方,本國上櫃公司,5600,大數據,基礎資源,False,5670,運算元件與設備
6865,偉康科技,本國上櫃公司,5600,大數據,基礎資源,False,5670,運算元件與設備
6938,藍新資訊,本國興櫃公司,5600,大數據,基礎資源,False,5670,運算元件與設備
7866,丹立,本國興櫃公司,5600,大數據,基礎資源,False,5670,運算元件與設備
7868,聖育,本國興櫃公司,5600,大數據,基礎資源,False,5670,運算元件與設備
7643,萬里遊,創櫃公司,5600,大數據,基礎資源,False,5670,運算元件與設備
2352,佳世達,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
2390,云辰,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
2480,敦陽科,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
2495,普安,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
3029,零壹,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
3057,喬鼎,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
4904,遠傳,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
6112,邁達特,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
6183,關貿,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
6614,資拓宏宇,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
6689,伊雲谷,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
6906,現觀科,本國上市公司,5600,大數據,基礎資源,False,5680,雲端平台
5209,新鼎,本國上櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
6218,豪勉,本國上櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
6561,是方,本國上櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
6697,東捷資訊,本國上櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
6811,宏碁資訊,本國上櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
6865,偉康科技,本國上櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
6925,意藍,本國上櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
6997,博弘,本國上櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
7547,碩網,本國上櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
7747,昕奇雲端,本國上櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
8099,大世科,本國上櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
6938,藍新資訊,本國興櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
7455,樺緯物聯,本國興櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
7737,凱鈿,本國興櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
7781,昕力資*,本國興櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
7785,北祥科服,本國興櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
7543,富宸,創櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
7587,環球睿視,創櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
7643,萬里遊,創櫃公司,5600,大數據,基礎資源,False,5680,雲端平台
2390,云辰,本國上市公司,5600,大數據,基礎資源,False,5690,儲存處理
2453,凌群,本國上市公司,5600,大數據,基礎資源,False,5690,儲存處理
2480,敦陽科,本國上市公司,5600,大數據,基礎資源,False,5690,儲存處理
2495,普安,本國上市公司,5600,大數據,基礎資源,False,5690,儲存處理
3029,零壹,本國上市公司,5600,大數據,基礎資源,False,5690,儲存處理
3057,喬鼎,本國上市公司,5600,大數據,基礎資源,False,5690,儲存處理
6112,邁達特,本國上市公司,5600,大數據,基礎資源,False,5690,儲存處理
6183,關貿,本國上市公司,5600,大數據,基礎資源,False,5690,儲存處理
6614,資拓宏宇,本國上市公司,5600,大數據,基礎資源,False,5690,儲存處理
6689,伊雲谷,本國上市公司,5600,大數據,基礎資源,False,5690,儲存處理
6906,現觀科,本國上市公司,5600,大數據,基礎資源,False,5690,儲存處理
5209,新鼎,本國上櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
6218,豪勉,本國上櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
6561,是方,本國上櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
6811,宏碁資訊,本國上櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
6865,偉康科技,本國上櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
6997,博弘,本國上櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
8054,安國,本國上櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
6938,藍新資訊,本國興櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
7781,昕力資*,本國興櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
7785,北祥科服,本國興櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
7868,聖育,本國興櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
7870,聯剛科技,本國興櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
8298,威睿,本國興櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
7587,環球睿視,創櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
7643,萬里遊,創櫃公司,5600,大數據,基礎資源,False,5690,儲存處理
5351,鈺創,本國上櫃公司,5700,體驗科技,,False,5710,
3227,原相,本國上櫃公司,5700,體驗科技,,False,5710,
5371,中光電,本國上櫃公司,5700,體驗科技,,False,5720,
4980,佐臻,本國興櫃公司,5700,體驗科技,,False,5720,
7825,和亞智慧,本國興櫃公司,5700,體驗科技,,False,5720,
2459,敦吉,本國上市公司,5700,體驗科技,,False,5720,
6742,澤米,本國上市公司,5700,體驗科技,,False,5720,
2301,光寶科,本國上市公司,5700,體驗科技,,False,5730,
2340,台亞,本國上市公司,5700,體驗科技,,False,5730,
6271,同欣電,本國上市公司,5700,體驗科技,,False,5730,
6742,澤米,本國上市公司,5700,體驗科技,,False,5730,
3227,原相,本國上櫃公司,5700,體驗科技,,False,5730,
5351,鈺創,本國上櫃公司,5700,體驗科技,,False,5730,
6204,艾華,本國上櫃公司,5700,體驗科技,,False,5730,
4980,佐臻,本國興櫃公司,5700,體驗科技,,False,5730,
7825,和亞智慧,本國興櫃公司,5700,體驗科技,,False,5730,
6819,眾智,本國興櫃公司,5700,體驗科技,,False,5730,
4925,智微,本國興櫃公司,5700,體驗科技,,False,5730,
2308,台達電,本國上市公司,5700,體驗科技,,False,5740,
7890,明曜科技,本國興櫃公司,5700,體驗科技,,False,5740,
7843,英柏得,本國興櫃公司,5700,體驗科技,,False,5740,
2421,建準,本國上市公司,5700,體驗科技,,False,5740,
2498,宏達電,本國上市公司,5700,體驗科技,,False,5750,
5351,鈺創,本國上櫃公司,5700,體驗科技,,False,5750,
2498,宏達電,本國上市公司,5700,體驗科技,,False,5760,
4980,佐臻,本國興櫃公司,5700,體驗科技,,False,5760,
2498,宏達電,本國上市公司,5700,體驗科技,,False,5770,
4980,佐臻,本國興櫃公司,5700,體驗科技,,False,5770,
7406,宇萌,創櫃公司,5700,體驗科技,,False,5770,
2392,正崴,本國上市公司,5700,體驗科技,,False,5780,
5371,中光電,本國上櫃公司,5700,體驗科技,,False,5780,
2498,宏達電,本國上市公司,5700,體驗科技,,False,5790,
6614,資拓宏宇,本國上市公司,5700,體驗科技,,False,57A0,
5263,智崴,本國上櫃公司,5700,體驗科技,,False,57A0,
6263,普萊德,本國上櫃公司,5700,體驗科技,,False,57A0,
6811,宏碁資訊,本國上櫃公司,5700,體驗科技,,False,57A0,
8099,大世科,本國上櫃公司,5700,體驗科技,,False,57A0,
7868,聖育,本國興櫃公司,5700,體驗科技,,False,57A0,
7406,宇萌,創櫃公司,5700,體驗科技,,False,57A0,
2498,宏達電,本國上市公司,5700,體驗科技,,False,57B0,
3293,鈊象,本國上櫃公司,5700,體驗科技,,False,57B0,
5263,智崴,本國上櫃公司,5700,體驗科技,,False,57B0,
7406,宇萌,創櫃公司,5700,體驗科技,,False,57B0,
6614,資拓宏宇,本國上市公司,5700,體驗科技,,False,57B0,
6811,宏碁資訊,本國上櫃公司,5700,體驗科技,,False,57B0,
7624,數位經濟,創櫃公司,5700,體驗科技,,False,57B0,
5263,智崴,本國上櫃公司,5700,體驗科技,,False,57C0,
5371,中光電,本國上櫃公司,5700,體驗科技,,False,57C0,
4980,佐臻,本國興櫃公司,5700,體驗科技,,False,57C0,
7406,宇萌,創櫃公司,5700,體驗科技,,False,57C0,
7406,宇萌,創櫃公司,5700,體驗科技,,False,57D0,
6614,資拓宏宇,本國上市公司,5700,體驗科技,,False,57D0,
2459,敦吉,本國上市公司,5800,運動科技,上游,True,5810,裝置/器材顯示器
7558,群利科技,本國興櫃公司,5800,運動科技,上游,True,5810,裝置/器材顯示器
2459,敦吉,本國上市公司,5800,運動科技,上游,True,5820,裝置/器材零組件
1593,祺驊,本國上櫃公司,5800,運動科技,上游,True,5820,裝置/器材零組件
4558,寶緯,本國上櫃公司,5800,運動科技,上游,True,5820,裝置/器材零組件
5348,正能量智能,本國上櫃公司,5800,運動科技,上游,True,5820,裝置/器材零組件
7558,群利科技,本國興櫃公司,5800,運動科技,上游,True,5820,裝置/器材零組件
2340,台亞,本國上市公司,5800,運動科技,上游,True,5830,感測裝置
2459,敦吉,本國上市公司,5800,運動科技,上游,True,5830,感測裝置
3227,原相,本國上櫃公司,5800,運動科技,上游,True,5830,感測裝置
5493,三聯,本國上櫃公司,5800,運動科技,上游,True,5830,感測裝置
6204,艾華,本國上櫃公司,5800,運動科技,上游,True,5830,感測裝置
6679,鈺太,本國上櫃公司,5800,運動科技,上游,True,5830,感測裝置
7558,群利科技,本國興櫃公司,5800,運動科技,上游,True,5830,感測裝置
7725,列特博,本國興櫃公司,5800,運動科技,上游,True,5830,感測裝置
7825,和亞智慧,本國興櫃公司,5800,運動科技,上游,True,5830,感測裝置
2395,研華,本國上市公司,5800,運動科技,上游,True,5840,軟體開發
5348,正能量智能,本國上櫃公司,5800,運動科技,上游,True,5840,軟體開發
7558,群利科技,本國興櫃公司,5800,運動科技,上游,True,5840,軟體開發
7725,列特博,本國興櫃公司,5800,運動科技,上游,True,5840,軟體開發
7781,昕力資*,本國興櫃公司,5800,運動科技,上游,True,5840,軟體開發
1598,岱宇,本國上市公司,5800,運動科技,中游,True,5850,健身器材
1736,喬山,本國上市公司,5800,運動科技,中游,True,5850,健身器材
7558,群利科技,本國興櫃公司,5800,運動科技,中游,True,5850,健身器材
2106,建大,本國上市公司,5800,運動科技,中游,True,5860,運動用品
4401,東隆興,本國上櫃公司,5800,運動科技,中游,True,5860,運動用品
5348,正能量智能,本國上櫃公司,5800,運動科技,中游,True,5860,運動用品
7811,民盛,本國上櫃公司,5800,運動科技,中游,True,5860,運動用品
8071,能率網通,本國上櫃公司,5800,運動科技,中游,True,5860,運動用品
8924,大田,本國上櫃公司,5800,運動科技,中游,True,5860,運動用品
7558,群利科技,本國興櫃公司,5800,運動科技,中游,True,5860,運動用品
7670,淞康,創櫃公司,5800,運動科技,中游,True,5860,運動用品
7697,微笑元素創意,創櫃公司,5800,運動科技,中游,True,5860,運動用品
2324,仁寶,本國上市公司,5800,運動科技,中游,True,5870,穿戴式裝置
2357,華碩,本國上市公司,5800,運動科技,中游,True,5870,穿戴式裝置
2382,廣達,本國上市公司,5800,運動科技,中游,True,5870,穿戴式裝置
2392,正崴,本國上市公司,5800,運動科技,中游,True,5870,穿戴式裝置
2498,宏達電,本國上市公司,5800,運動科技,中游,True,5870,穿戴式裝置
3481,群創,本國上市公司,5800,運動科技,中游,True,5870,穿戴式裝置
5348,正能量智能,本國上櫃公司,5800,運動科技,中游,True,5870,穿戴式裝置
5457,宣德,本國上櫃公司,5800,運動科技,中游,True,5870,穿戴式裝置
7558,群利科技,本國興櫃公司,5800,運動科技,中游,True,5870,穿戴式裝置
7781,昕力資*,本國興櫃公司,5800,運動科技,中游,True,5870,穿戴式裝置
5348,正能量智能,本國上櫃公司,5800,運動科技,中游,True,5880,通訊服務
7558,群利科技,本國興櫃公司,5800,運動科技,中游,True,5880,通訊服務
2498,宏達電,本國上市公司,5800,運動科技,中游,True,5890,數位內容
5348,正能量智能,本國上櫃公司,5800,運動科技,中游,True,5890,數位內容
6798,展逸,本國興櫃公司,5800,運動科技,中游,True,5890,數位內容
7558,群利科技,本國興櫃公司,5800,運動科技,中游,True,5890,數位內容
7779,鍇睿國際,本國興櫃公司,5800,運動科技,中游,True,5890,數位內容
7781,昕力資*,本國興櫃公司,5800,運動科技,中游,True,5890,數位內容
6798,展逸,本國興櫃公司,5800,運動科技,下游,True,58B0,運動場館
7725,列特博,本國興櫃公司,5800,運動科技,下游,True,58B0,運動場館
2324,仁寶,本國上市公司,5800,運動科技,下游,True,58C0,健身平台/APP
7558,群利科技,本國興櫃公司,5800,運動科技,下游,True,58C0,健身平台/APP
7781,昕力資*,本國興櫃公司,5800,運動科技,下游,True,58C0,健身平台/APP
5348,正能量智能,本國上櫃公司,5800,運動科技,下游,True,58D0,運動服務/顧問
6798,展逸,本國興櫃公司,5800,運動科技,下游,True,58D0,運動服務/顧問
7725,列特博,本國興櫃公司,5800,運動科技,下游,True,58D0,運動服務/顧問
7779,鍇睿國際,本國興櫃公司,5800,運動科技,下游,True,58D0,運動服務/顧問
5348,正能量智能,本國上櫃公司,5800,運動科技,下游,True,58E0,運動行銷/媒體
6798,展逸,本國興櫃公司,5800,運動科技,下游,True,58E0,運動行銷/媒體
7779,鍇睿國際,本國興櫃公司,5800,運動科技,下游,True,58E0,運動行銷/媒體
6798,展逸,本國興櫃公司,5800,運動科技,下游,True,58F0,學校/職業運動
7670,淞康,創櫃公司,5800,運動科技,下游,True,58F0,學校/職業運動
3611,鼎翰,本國上櫃公司,6000,自動化,上游,True,6110,感測器
3623,富晶通,本國上櫃公司,6000,自動化,上游,True,6110,感測器
7870,聯剛科技,本國興櫃公司,6000,自動化,上游,True,6110,感測器
3611,鼎翰,本國上櫃公司,6000,自動化,上游,True,6120,控制器
3623,富晶通,本國上櫃公司,6000,自動化,上游,True,6120,控制器
6739,竹陞科技,本國上櫃公司,6000,自動化,上游,True,6120,控制器
7870,聯剛科技,本國興櫃公司,6000,自動化,上游,True,6120,控制器
3611,鼎翰,本國上櫃公司,6000,自動化,上游,True,6130,HMI
3623,富晶通,本國上櫃公司,6000,自動化,上游,True,6130,HMI
7870,聯剛科技,本國興櫃公司,6000,自動化,上游,True,6200,軟體工具(例如CAD/CAE/CAM、數據分析與視覺化工具)
2049,上銀,本國上市公司,6000,自動化,下游,True,6310,工業型機器人
