A,B,n,beta_AB,t_AB,p_AB,L_strict,L_loose,S_undir,A_name,B_name
B000,G000,206,0.017650064534200167,0.10685702004491933,0.9149024109278079,0,0,1,休閒娛樂,平面顯示器
B000,H000,206,-0.01750591960307521,-0.10464115699326319,0.9166605554028697,0,0,0,休閒娛樂,觸控面板
B000,I000,206,0.06869094244014302,0.42877013598438596,0.6680905141056541,0,0,2,休閒娛樂,通信網路
B000,J000,206,0.01717827409991262,0.08806676821570572,0.9298236088465764,0,0,1,休閒娛樂,被動元件
B000,K000,206,0.07263257528610141,0.4262784037400462,0.669904992579772,0,0,1,休閒娛樂,連接器
B000,L000,206,-0.0032318767510445784,-0.019166963588493815,0.9847079119964185,0,0,2,休閒娛樂,印刷電路板
B000,M000,206,0.09202262055411356,0.6626360960667342,0.5075636464151346,0,0,2,休閒娛樂,食品
B000,N000,206,-0.01900013961480025,-0.1394919153514851,0.8890614440985927,0,0,0,休閒娛樂,石化及塑橡膠
B000,O000,206,0.0197850183690635,0.1549046916559916,0.8768964548901026,0,0,1,休閒娛樂,紡織
B000,P000,206,0.016414065931757905,0.12914846424272206,0.8972401741623744,0,0,5,休閒娛樂,電機機械
B000,Q000,206,0.1062493736136486,0.9829630433030934,0.32562562787766747,0,0,1,休閒娛樂,鋼鐵
B000,R000,206,-0.0004461633571295545,-0.003136951298295099,0.9974970790960841,0,0,5,休閒娛樂,軟體服務
B000,R300,206,-0.023235295083972183,-0.16282126835026894,0.8706591620062849,0,0,3,休閒娛樂,電子商務
B000,S000,206,-0.014107674130251664,-0.09909352480270933,0.921064013243426,0,0,7,休閒娛樂,建材營造
B000,T000,206,0.03750366532899554,0.24939630259847878,0.803054244912646,0,0,0,休閒娛樂,交通運輸及航運
B000,U000,206,0.05961377037954805,0.37811615913523555,0.7053443046589719,0,0,0,休閒娛樂,金融
B000,V000,206,-0.025626388742979688,-0.19132902299010582,0.8482678240282084,0,0,5,休閒娛樂,貿易百貨
B000,W000,206,-0.02941915149791519,-0.5190666181914321,0.6037142860444076,0,0,0,休閒娛樂,油電燃氣
B000,X000,206,-0.016896832215685862,-0.13515043344280508,0.8924929358095399,0,0,6,休閒娛樂,其他
B000,Y000,206,0.16500065220642968,0.788927386295843,0.43015444819405146,0,0,15,休閒娛樂,文化創意
C100,1000,206,0.15578474356943794,2.0643272137238298,0.03898670245709058,0,0,0,製藥,水泥
C100,2000,206,0.04941405216965451,0.5635596613118398,0.5730538462271859,0,1,1,製藥,造紙
C100,3000,206,0.08072859008139585,1.0269492988103461,0.304444338787779,0,0,0,製藥,汽車
C100,4100,206,0.08828911174806517,0.8747178017580427,0.3817274715462238,0,0,0,製藥,太空衛星科技
C100,5100,206,0.06971386869000033,0.7474594544112853,0.4547862685211571,0,0,0,製藥,區塊鏈
C100,5200,206,0.12353365686212403,1.1060427637487453,0.2687080103623768,0,0,0,製藥,金融科技
C100,5300,206,0.0899197456363627,1.0332503295374493,0.30148676530635643,0,0,0,製藥,人工智慧
C100,5400,206,0.053447366037134944,0.6927661375160307,0.48845632615924117,0,0,0,製藥,雲端運算
C100,5500,206,0.10009146248547007,1.377985540854194,0.16820775240386443,0,0,0,製藥,資通訊安全
C100,5600,206,0.01366071578328109,0.15072074067371227,0.8801960114480424,0,0,0,製藥,大數據
C100,5700,206,0.06930911686632615,0.7537955502348388,0.45097199632775853,0,0,0,製藥,體驗科技
C100,5800,206,0.05144487465303188,0.692555658935095,0.48858844515256694,0,0,0,製藥,運動科技
C100,6000,206,-0.0001365721474298155,-0.0013599946456052503,0.9989148816040002,0,0,0,製藥,自動化
C100,B000,206,0.051267686241551265,0.7214309303801074,0.4706444221088023,0,0,0,製藥,休閒娛樂
C100,C200,206,-0.15572293452587943,-1.1229838906120133,0.26144433628224795,2,13,26,製藥,醫療器材
C100,C300,206,0.4095757226722149,1.779329839513083,0.07518570161439657,9,18,33,製藥,食品生技
C100,C400,206,-0.2394912555861731,-1.6118957714046622,0.10698462253140323,4,5,10,製藥,再生醫療
C100,D000,206,0.0524197261399434,0.5226013969035259,0.6012516682344549,1,2,3,製藥,半導體
C100,F000,206,0.058485071417631325,0.6362993226615906,0.5245813463520601,0,1,1,製藥,電腦週邊
C100,G000,206,0.04621308167685795,0.4711869299047836,0.6375072514098332,0,1,1,製藥,平面顯示器
C100,H000,206,0.030115651074847982,0.32801822295360483,0.7428978843130785,0,0,1,製藥,觸控面板
C100,I000,206,0.043500195213634706,0.5102917520795056,0.6098470802356204,0,0,0,製藥,通信網路
C100,J000,206,0.06681959254588092,0.6903577924090971,0.4899692126049515,0,0,0,製藥,被動元件
C100,K000,206,0.05418189822622573,0.6206371701097128,0.5348383774539104,0,1,1,製藥,連接器
C100,L000,206,0.051980834475958325,0.52777868648235,0.5976529518550084,0,1,2,製藥,印刷電路板
C100,M000,206,0.08148671404313859,1.109876099175997,0.2670524210445112,0,1,1,製藥,食品
C100,N000,206,0.07522655975264775,1.0695888856483242,0.28480440015260156,0,1,5,製藥,石化及塑橡膠
C100,O000,206,0.06340131341911728,1.0082642594601094,0.3133276160895302,0,0,1,製藥,紡織
C100,P000,206,0.03272323645294726,0.48710802312599727,0.6261817810197832,0,0,0,製藥,電機機械
C100,Q000,206,-0.02725703263559512,-0.38646142024907143,0.699154969614619,0,0,0,製藥,鋼鐵
C100,R000,206,0.02235734361993409,0.2992298776925424,0.764764653957205,0,0,0,製藥,軟體服務
C100,R300,206,0.06044860952303405,0.7447604127724405,0.456416570495047,0,0,0,製藥,電子商務
C100,S000,206,0.062374187507378366,0.8637678692449774,0.3877154218414267,0,0,0,製藥,建材營造
C100,T000,206,0.18000923922457965,2.045966252975099,0.04075969104830351,0,0,0,製藥,交通運輸及航運
C100,U000,206,0.08833356195404767,1.3042962180079107,0.19213260431928358,0,0,0,製藥,金融
C100,V000,206,0.06849987365118573,0.9727470508047966,0.33067903450117964,0,0,0,製藥,貿易百貨
C100,W000,206,0.028028154657991026,0.689009687221727,0.4908171714457068,0,0,0,製藥,油電燃氣
C100,X000,206,0.035374965300831854,0.5769992829505011,0.56393993991153,0,0,2,製藥,其他
C100,Y000,206,0.07539319915633741,0.9884854040956002,0.3229149792902648,0,0,0,製藥,文化創意
C200,1000,206,0.39388998224729727,2.696119167035404,0.007015256460498602,0,0,0,醫療器材,水泥
C200,2000,206,0.4174112835771536,2.1978498735359326,0.02795980600168371,0,0,0,醫療器材,造紙
C200,3000,206,0.3534597977058584,2.0717393089494567,0.03828975933880918,1,2,7,醫療器材,汽車
C200,4100,206,0.4421671301103691,2.195007132291192,0.028163086124563013,2,3,3,醫療器材,太空衛星科技
C200,5100,206,0.24030652588200452,1.0286800829527454,0.3036300321651897,0,0,0,醫療器材,區塊鏈
C200,5200,206,0.48574841564437105,2.162934984699661,0.030546180512221334,0,0,1,醫療器材,金融科技
C200,5300,206,0.35544344262912536,1.9909882661497365,0.04648217726830049,0,0,7,醫療器材,人工智慧
C200,5400,206,0.3163132394815278,2.166249906043191,0.030292095404057626,3,4,7,醫療器材,雲端運算
C200,5500,206,0.3826025564765001,2.505088893555381,0.012242062125068268,0,0,3,醫療器材,資通訊安全
C200,5600,206,0.29521698342739144,1.9078125024429122,0.05641545426933499,0,0,4,醫療器材,大數據
C200,5700,206,0.24883792600695517,1.3746914972105841,0.16922710842215527,0,0,4,醫療器材,體驗科技
C200,5800,206,0.2796575754698055,1.7609583165913052,0.07824545836239516,0,4,6,醫療器材,運動科技
C200,6000,206,0.04991255224162466,0.24718379424699685,0.8047659865515294,0,0,0,醫療器材,自動化
C200,B000,206,0.35283714509572855,2.0423234580655247,0.04111945668415718,0,0,4,醫療器材,休閒娛樂
C200,C100,206,0.8775287993157366,1.5555150544309049,0.11982345201017934,5,11,26,醫療器材,製藥
C200,C300,206,0.8243660181815793,1.8838753675862296,0.05958183585383258,3,8,18,醫療器材,食品生技
C200,C400,206,-0.037609655184533394,-0.13846499482338598,0.8898729331727785,2,5,8,醫療器材,再生醫療
C200,D000,206,0.317796445784684,1.3818488193972545,0.16701812555675755,2,4,10,醫療器材,半導體
C200,F000,206,0.279061297446229,1.514166514021813,0.1299836123091727,3,9,22,醫療器材,電腦週邊
C200,G000,206,0.3077597097989471,1.4684664928328335,0.1419775514372476,5,8,14,醫療器材,平面顯示器
C200,H000,206,0.3081243801046674,1.652345762428141,0.09846408536689051,1,3,5,醫療器材,觸控面板
C200,I000,206,0.2994034293879432,1.800346827008204,0.07180589122329116,1,3,17,醫療器材,通信網路
C200,J000,206,0.3421912448800998,1.6135249566747933,0.10663050573225098,0,3,4,醫療器材,被動元件
C200,K000,206,0.27342155838664306,1.5742268406059252,0.11543501625239609,0,4,13,醫療器材,連接器
C200,L000,206,0.3519554759172052,1.770008222278172,0.07672577101621834,0,1,4,醫療器材,印刷電路板
C200,M000,206,0.4020523272629914,2.408171336309765,0.01603265475867791,0,1,1,醫療器材,食品
C200,N000,206,0.3398023845736062,2.191485533265666,0.02841667549632338,0,0,6,醫療器材,石化及塑橡膠
C200,O000,206,0.29660547298473844,1.8053856806034292,0.071014350334878,0,2,5,醫療器材,紡織
C200,P000,206,0.31302393130942535,1.9521563920534004,0.05091963976212853,2,3,14,醫療器材,電機機械
C200,Q000,206,0.048993182641543245,0.3173901952553607,0.7509475459815917,0,0,0,醫療器材,鋼鐵
C200,R000,206,0.3127298778317147,2.0145079362247236,0.043956232491799405,0,0,6,醫療器材,軟體服務
C200,R300,206,0.29682086001648633,1.7304249514384462,0.08355437907732437,0,0,3,醫療器材,電子商務
C200,S000,206,0.381817345406481,2.658776455749413,0.007842497943847558,2,4,5,醫療器材,建材營造
C200,T000,206,0.3444501419741817,1.4192259196954076,0.1558331615835391,0,0,2,醫療器材,交通運輸及航運
C200,U000,206,0.27334057820361535,1.732123901550042,0.08325150441158835,0,0,0,醫療器材,金融
C200,V000,206,0.3773921433919838,2.3505953107030297,0.018743406711640515,1,4,4,醫療器材,貿易百貨
C200,W000,206,0.16691486522968016,2.142638733235101,0.032142118446231355,0,0,0,醫療器材,油電燃氣
C200,X000,206,0.24961292141739777,1.6948941909705773,0.09009549470647711,0,0,19,醫療器材,其他
C200,Y000,206,0.2948060606612976,1.60199918826076,0.10915578899422419,0,0,1,醫療器材,文化創意
C300,1000,206,0.15637277628504517,1.6757466722722285,0.09378782367607826,0,0,0,食品生技,水泥
C300,2000,206,0.014299175140128493,0.13723122376361974,0.8908480313834699,0,0,0,食品生技,造紙
C300,3000,206,0.05571852999675491,0.5955706197163315,0.5514621088797234,0,0,0,食品生技,汽車
C300,4100,206,0.022675239538825213,0.18915208079759438,0.8499736235889757,0,0,0,食品生技,太空衛星科技
C300,5100,206,0.008695188770085575,0.07938294493643738,0.9367280337968616,0,0,0,食品生技,區塊鏈
C300,5200,206,0.030951856938929562,0.24031363262189986,0.8100871273283146,0,0,0,食品生技,金融科技
C300,5300,206,0.02987190347744005,0.3009610452301298,0.7634441995188466,0,0,0,食品生技,人工智慧
C300,5400,206,0.011527392078902111,0.13329661156658182,0.8939588072666436,0,0,1,食品生技,雲端運算
C300,5500,206,0.053710545476445985,0.6453038956449505,0.5187302686748343,0,0,0,食品生技,資通訊安全
C300,5600,206,-0.056957479302321624,-0.57179841896002,0.567458548541796,0,0,0,食品生技,大數據
C300,5700,206,0.020567388618694213,0.18903181175292086,0.8500678840711464,0,0,0,食品生技,體驗科技
C300,5800,206,-0.009972584060434025,-0.11535783988591002,0.9081614947051766,0,0,0,食品生技,運動科技
C300,6000,206,-0.06957467708703695,-0.5715621882276173,0.5676186181013726,0,0,0,食品生技,自動化
C300,B000,206,0.049033110252936205,0.552029585160597,0.5809280836873301,0,0,1,食品生技,休閒娛樂
C300,C100,206,-0.6486456117948111,-2.3022217692027156,0.021322668927309683,8,11,33,食品生技,製藥
C300,C200,206,-0.2463852545846854,-1.7659404056645238,0.07740584745475565,2,10,18,食品生技,醫療器材
C300,C400,206,-0.3376637670695559,-1.8891233226778303,0.05887530599269393,3,5,7,食品生技,再生醫療
C300,D000,206,0.010501779604729759,0.09178709175695615,0.9268672000513345,0,0,2,食品生技,半導體
C300,F000,206,0.016242954885680158,0.15586702517672746,0.876137837682068,0,0,0,食品生技,電腦週邊
C300,G000,206,-0.007991749865516911,-0.07216733666238306,0.9424687389398515,0,0,1,食品生技,平面顯示器
C300,H000,206,-0.033388635129399435,-0.3160224742744365,0.7519854496371697,0,0,1,食品生技,觸控面板
C300,I000,206,0.0035956700892344445,0.0361773761583406,0.9711409253885599,0,0,1,食品生技,通信網路
C300,J000,206,0.011854024116853934,0.10832190501329832,0.9137403471626642,0,0,0,食品生技,被動元件
C300,K000,206,0.027044726226844954,0.2675876216230341,0.7890167601214719,0,1,1,食品生技,連接器
C300,L000,206,0.0030216972112834537,0.027433311290004144,0.978114129673107,0,0,1,食品生技,印刷電路板
C300,M000,206,0.07548745414941699,0.9556742555277614,0.33923683305556984,0,3,8,食品生技,食品
C300,N000,206,0.0501099812868248,0.6309534034792734,0.5280709921861139,0,0,3,食品生技,石化及塑橡膠
C300,O000,206,0.04431031057423741,0.6578693426397636,0.5106220917810689,0,0,0,食品生技,紡織
C300,P000,206,0.01530638246329459,0.20182343967956146,0.8400547563891415,0,0,0,食品生技,電機機械
C300,Q000,206,-0.0385547136767649,-0.44684687433372033,0.6549856241993233,0,0,0,食品生技,鋼鐵
C300,R000,206,-0.019324974590009685,-0.21796868773776557,0.8274535084177195,0,0,0,食品生技,軟體服務
C300,R300,206,0.019674487551796765,0.21669833325937224,0.828443447010043,0,0,2,食品生技,電子商務
C300,S000,206,0.049129442972986916,0.5548337574455795,0.5790083748591951,0,0,1,食品生技,建材營造
C300,T000,206,0.19776757919601584,1.6940522917552083,0.09025534684122928,0,0,0,食品生技,交通運輸及航運
C300,U000,206,0.056573807269872656,0.69367427494956,0.48788650233772024,0,0,0,食品生技,金融
C300,V000,206,0.031112546085159263,0.37327096097059276,0.7089467869282023,1,1,2,食品生技,貿易百貨
C300,W000,206,-0.004208152335441313,-0.09054856253137784,0.9278513050957702,0,0,0,食品生技,油電燃氣
C300,X000,206,0.0015428197562376731,0.02237701548333087,0.9821472147480749,0,0,4,食品生技,其他
C300,Y000,206,0.05508924990290049,0.5728777819145253,0.5667274491237857,0,0,2,食品生技,文化創意
C400,1000,206,0.05324571661221016,0.7146908804946046,0.47480007406500035,0,0,0,再生醫療,水泥
C400,2000,206,0.04833733356988781,0.5839427472957377,0.5592588318328118,0,0,0,再生醫療,造紙
C400,3000,206,0.1247440498990299,1.9142008204868268,0.05559450097215432,0,0,0,再生醫療,汽車
C400,4100,206,0.1055945439231656,1.3187610986505574,0.18724899333864842,0,0,0,再生醫療,太空衛星科技
C400,5100,206,0.1256280420069357,1.493635974595357,0.135270791318681,0,0,0,再生醫療,區塊鏈
C400,5200,206,0.11962017451933626,1.4526848988315502,0.14631126170724434,0,0,0,再生醫療,金融科技
C400,5300,206,0.11337345951901485,1.4527749389091726,0.14628625231567072,0,0,0,再生醫療,人工智慧
C400,5400,206,0.12878609244572034,1.9406502102644876,0.05230071943076291,0,0,0,再生醫療,雲端運算
C400,5500,206,0.12831725797962867,1.8898692800897132,0.058775445006536815,0,0,0,再生醫療,資通訊安全
C400,5600,206,0.1162261938418123,1.6234665156407553,0.10448971569174977,0,0,0,再生醫療,大數據
C400,5700,206,0.08226622706351881,1.0145328215561473,0.310328576266076,0,0,0,再生醫療,體驗科技
C400,5800,206,0.06909338280108686,1.0400277700362406,0.2983269990557894,0,0,0,再生醫療,運動科技
C400,6000,206,0.07426733748336438,0.8534890736830012,0.3933881443035725,0,0,0,再生醫療,自動化
C400,B000,206,0.12992213904421845,1.777750788402934,0.07544479418941036,0,0,0,再生醫療,休閒娛樂
C400,C100,206,0.06973951270065849,0.5540282901978602,0.5795594847838448,2,4,10,再生醫療,製藥
C400,C200,206,0.05706667180326215,0.6958593613816355,0.48651690954589955,2,7,8,再生醫療,醫療器材
C400,C300,206,0.10311022607803179,0.9080980271991775,0.3638264326884597,3,5,7,再生醫療,食品生技
C400,D000,206,0.08827080953258,0.987505269046393,0.32339500113913267,0,0,1,再生醫療,半導體
C400,F000,206,0.10597915440059585,1.3595116909238858,0.1739845004119146,0,0,0,再生醫療,電腦週邊
C400,G000,206,0.07926238934104947,1.003114572788485,0.31580558424314276,0,0,0,再生醫療,平面顯示器
C400,H000,206,0.06675726922302587,0.8367736007841962,0.4027198390513833,0,0,0,再生醫療,觸控面板
C400,I000,206,0.09655840174023471,1.3045460293167717,0.19204747621053764,0,0,0,再生醫療,通信網路
C400,J000,206,0.08983990681710793,1.0381012711679487,0.29922290971500765,0,0,0,再生醫療,被動元件
C400,K000,206,0.11734935098862335,1.5087816700501042,0.131354586491955,0,0,0,再生醫療,連接器
C400,L000,206,0.10439709704136883,1.3300713778201991,0.18349475489326783,0,0,0,再生醫療,印刷電路板
C400,M000,206,0.053608188963790326,0.8095861323214225,0.418178081007599,0,0,0,再生醫療,食品
C400,N000,206,0.06855328781156585,0.9818686081270581,0.32616458278444005,0,0,0,再生醫療,石化及塑橡膠
C400,O000,206,0.09130793245019451,1.3921210003265974,0.16388575996537458,0,0,0,再生醫療,紡織
C400,P000,206,0.09146719530755468,1.4731364846806938,0.14071423731862032,0,0,0,再生醫療,電機機械
C400,Q000,206,0.05298646121278406,0.7468373073243003,0.455161772785564,0,0,0,再生醫療,鋼鐵
C400,R000,206,0.09410710164352527,1.5912172386477084,0.11156069461816821,0,0,0,再生醫療,軟體服務
C400,R300,206,0.11918152112901975,1.533286905894526,0.125205179444049,0,0,1,再生醫療,電子商務
C400,S000,206,0.06438752487010427,0.9293263663320481,0.35271997504359076,0,0,0,再生醫療,建材營造
C400,T000,206,0.11876051324099132,1.2321828586340717,0.21788078496737606,0,0,0,再生醫療,交通運輸及航運
C400,U000,206,0.08845505446131964,1.1912275337729021,0.2335642732853811,0,0,0,再生醫療,金融
C400,V000,206,0.07949559916662088,1.1996880820989002,0.2302605033291476,0,0,0,再生醫療,貿易百貨
C400,W000,206,0.027293372849419656,0.8516544979613754,0.39440588231054063,0,0,0,再生醫療,油電燃氣
C400,X000,206,0.06440025282243123,1.100787246496398,0.27098926367607223,0,0,1,再生醫療,其他
C400,Y000,206,0.1125126762125172,1.3781140671728627,0.1681680730215862,0,0,0,再生醫療,文化創意
D000,1000,206,0.11744802051061512,0.4910132283842192,0.6234170914401691,0,0,0,半導體,水泥
D000,2000,206,0.12734901298463344,0.42275270844153284,0.6724756949533834,0,0,0,半導體,造紙
D000,3000,206,-0.03814096287544613,-0.16556101903328646,0.8685024261483076,4,5,6,半導體,汽車
D000,4100,206,0.13928538991840494,0.5553803551926978,0.5786345266457575,2,5,6,半導體,太空衛星科技
D000,5100,206,0.13500559387631408,0.45278505133352853,0.6507035288428697,0,0,1,半導體,區塊鏈
D000,5200,206,0.3543649560354985,1.2187121460809198,0.22295346629106594,0,0,0,半導體,金融科技
D000,5300,206,0.15505938437221403,0.6691072166698147,0.5034270867725099,0,0,16,半導體,人工智慧
D000,5400,206,0.1982280834886867,0.9137695165271398,0.3608379673162393,6,9,11,半導體,雲端運算
D000,5500,206,0.2561016013638417,1.2535641209293031,0.2100004791524578,0,0,6,半導體,資通訊安全
D000,5600,206,0.262348119550908,1.136558520234584,0.25572288861122927,0,0,10,半導體,大數據
D000,5700,206,0.067159834994702,0.22940954532058333,0.8185506178880366,0,0,9,半導體,體驗科技
D000,5800,206,0.07291653930791606,0.34153855020472196,0.7326981887242743,4,4,6,半導體,運動科技
D000,6000,206,0.249534255621434,1.027623518470218,0.30412695684088453,1,1,5,半導體,自動化
D000,B000,206,0.018024411716634218,0.07374773182655954,0.9412111176611758,0,0,2,半導體,休閒娛樂
D000,C100,206,0.3375085234254052,0.9903898295264605,0.32198361464011604,0,2,3,半導體,製藥
D000,C200,206,0.3346020982930787,1.3403356502582038,0.180136246175022,5,7,10,半導體,醫療器材
D000,C300,206,0.32326055053460073,1.109033953704296,0.2674155348122432,0,0,2,半導體,食品生技
D000,C400,206,0.5532744126741743,1.551904822721295,0.1206849987973097,0,0,1,半導體,再生醫療
D000,F000,206,0.12215862250270075,0.4437277375425465,0.6572394389470053,24,32,40,半導體,電腦週邊
D000,G000,206,0.1193842835809415,0.4585643069352314,0.6465470731100776,12,57,58,半導體,平面顯示器
D000,H000,206,0.2312264880786785,0.9755809652805899,0.3292721610442032,4,12,19,半導體,觸控面板
D000,I000,206,0.14653746369222015,0.6295785441812394,0.5289703650271831,11,14,21,半導體,通信網路
D000,J000,206,0.26874978043638764,0.8089520265294636,0.4185427413038164,2,11,11,半導體,被動元件
D000,K000,206,0.0362442744533635,0.13419363269667114,0.8932494607452856,2,7,7,半導體,連接器
D000,L000,206,0.1061587434393535,0.3865926270087418,0.6990578171568886,10,25,25,半導體,印刷電路板
D000,M000,206,0.09171727151114739,0.4317823423728735,0.6658996142598022,0,1,1,半導體,食品
D000,N000,206,0.06770475343951184,0.3192393901381538,0.7495449893851625,0,7,11,半導體,石化及塑橡膠
D000,O000,206,-0.2511068193015979,-1.4052103767317923,0.15995872939786593,0,3,4,半導體,紡織
D000,P000,206,0.17491103971182695,0.914009887761717,0.36071165014297535,4,6,14,半導體,電機機械
D000,Q000,206,0.10662070511144711,0.5228507504176522,0.6010781194051911,0,0,1,半導體,鋼鐵
D000,R000,206,0.2776774863685286,1.4027022217453404,0.16070565452857732,0,0,12,半導體,軟體服務
D000,R300,206,-0.031055043680179792,-0.14274711025780643,0.8864899090671239,0,0,1,半導體,電子商務
D000,S000,206,0.19112423218058047,0.804247344404823,0.42125414103738257,2,6,6,半導體,建材營造
D000,T000,206,0.18870735476193462,0.6999391177180644,0.4839653267203392,0,0,1,半導體,交通運輸及航運
D000,U000,206,-0.027105686788868617,-0.12270036073164622,0.9023443782030302,0,0,0,半導體,金融
D000,V000,206,0.11012317204068736,0.46893628552878097,0.6391151789215406,0,3,4,半導體,貿易百貨
D000,W000,206,-0.00264770864658951,-0.02846621935344072,0.9772903101555506,0,0,1,半導體,油電燃氣
D000,X000,206,0.13923015220682783,0.6642157136423547,0.5065522576508523,0,0,34,半導體,其他
D000,Y000,206,0.09307464234365269,0.3414995060702033,0.7327275766436592,0,0,0,半導體,文化創意
F000,1000,206,0.027564343028632747,0.07112423235556747,0.9432988823752291,0,0,0,電腦週邊,水泥
F000,2000,206,-0.2980126075436802,-0.580334174922733,0.5616892854757995,0,0,1,電腦週邊,造紙
F000,3000,206,0.031550061478991635,0.0846267412196051,0.932558138904873,7,7,17,電腦週邊,汽車
F000,4100,206,0.12703243735808398,0.2879106556251273,0.7734151301156342,2,2,4,電腦週邊,太空衛星科技
F000,5100,206,-0.2560700812077497,-0.5622721292631204,0.5739306243564104,0,0,5,電腦週邊,區塊鏈
F000,5200,206,-0.0910797374835724,-0.18142361400868773,0.8560350851231685,0,0,3,電腦週邊,金融科技
F000,5300,206,-0.07964187121222832,-0.17858657744847903,0.8582623346947857,0,0,27,電腦週邊,人工智慧
F000,5400,206,-0.05294691885133497,-0.11906575102066747,0.9052232644047814,12,17,29,電腦週邊,雲端運算
F000,5500,206,-0.13046444305378108,-0.3092849469397854,0.7571047806182691,0,0,11,電腦週邊,資通訊安全
F000,5600,206,0.027199661167520137,0.06447782763345954,0.9485897613535852,0,0,15,電腦週邊,大數據
F000,5700,206,0.16159591478697544,0.3459655006068697,0.7293686420862724,0,0,13,電腦週邊,體驗科技
F000,5800,206,0.014867488002108702,0.0378640703468292,0.9697960602036161,2,6,10,電腦週邊,運動科技
F000,6000,206,0.44120824035725004,0.9985293556479435,0.3180227369545069,1,1,4,電腦週邊,自動化
F000,B000,206,-0.17933870301603105,-0.41844785458904266,0.6756197044728309,0,0,6,電腦週邊,休閒娛樂
F000,C100,206,0.1238131505562271,0.18749091025529557,0.8512757498886614,0,0,1,電腦週邊,製藥
F000,C200,206,0.3049199350186912,0.7005814148323117,0.48356428020868447,4,11,22,電腦週邊,醫療器材
F000,C300,206,0.09604998183425739,0.1810252984311751,0.8563477187828195,0,0,0,電腦週邊,食品生技
F000,C400,206,0.560817606595638,0.8058134169863475,0.42035044064753146,0,0,0,電腦週邊,再生醫療
F000,D000,206,-0.27623337173663276,-0.5399290277842551,0.5892459783644571,2,5,40,電腦週邊,半導體
F000,G000,206,-0.02913143907001107,-0.05906518481419952,0.9529001887010221,8,10,44,電腦週邊,平面顯示器
F000,H000,206,0.1640691776677245,0.3451794245921043,0.729959486048877,1,2,13,電腦週邊,觸控面板
F000,I000,206,0.20378657832553748,0.413418483309072,0.6793000349712037,4,4,69,電腦週邊,通信網路
F000,J000,206,-0.06520240507956301,-0.14997698489532882,0.8807827732570394,2,6,13,電腦週邊,被動元件
F000,K000,206,-0.03675228799517943,-0.08988609482027757,0.9283777311451719,0,3,22,電腦週邊,連接器
F000,L000,206,0.020263553763393456,0.04833098207314722,0.9614524632738944,0,0,8,電腦週邊,印刷電路板
F000,M000,206,-0.20270601786520312,-0.5156139996827913,0.6061240305247882,0,0,0,電腦週邊,食品
F000,N000,206,-0.1629831373667792,-0.41229301391090883,0.6801246685488975,0,0,4,電腦週邊,石化及塑橡膠
F000,O000,206,-0.5747436771851956,-1.537382816013947,0.12419959191927196,0,0,0,電腦週邊,紡織
F000,P000,206,0.15449120463769855,0.41958245960572693,0.6747905042754307,3,3,16,電腦週邊,電機機械
F000,Q000,206,-0.385478127804748,-0.9259851971232637,0.35445367315911913,0,0,0,電腦週邊,鋼鐵
F000,R000,206,0.07029527603562817,0.17318542849951668,0.8625056769466992,0,0,23,電腦週邊,軟體服務
F000,R300,206,-0.3925977521406442,-1.0217247980180648,0.3069111708465514,0,0,7,電腦週邊,電子商務
F000,S000,206,0.09052366013807897,0.24782250041937393,0.8042717450575638,4,6,9,電腦週邊,建材營造
F000,T000,206,-0.7306144836941468,-1.6186559202287067,0.10552131605132369,0,0,0,電腦週邊,交通運輸及航運
F000,U000,206,-0.5591091549497961,-1.3990888223442712,0.16178634918066093,0,0,0,電腦週邊,金融
F000,V000,206,-0.02969106276127008,-0.058157515772062,0.953623160914436,3,4,8,電腦週邊,貿易百貨
F000,W000,206,-0.17747697236802618,-0.9365296774377597,0.34900053989061774,0,0,0,電腦週邊,油電燃氣
F000,X000,206,0.08948616736275017,0.23764997904012017,0.8121525831195516,0,0,33,電腦週邊,其他
F000,Y000,206,-0.1903648478262921,-0.4440038173358969,0.6570398240169633,0,0,2,電腦週邊,文化創意
G000,1000,206,-0.433563948698975,-1.2276268380768838,0.21958708223198486,0,0,0,平面顯示器,水泥
G000,2000,206,-0.16870400897379462,-0.3653585055965652,0.7148438111585871,0,0,0,平面顯示器,造紙
G000,3000,206,-0.024697753497749036,-0.08486612853712147,0.9323678201199718,2,3,11,平面顯示器,汽車
G000,4100,206,0.1849685420766913,0.5504196595541315,0.5820315674704998,1,1,2,平面顯示器,太空衛星科技
G000,5100,206,-0.06758616885915675,-0.19195292363734145,0.8477790811025079,0,0,1,平面顯示器,區塊鏈
G000,5200,206,-0.008707030375634339,-0.022693764447921313,0.9818945498059423,0,0,0,平面顯示器,金融科技
G000,5300,206,-0.02637091060368669,-0.08974001565281373,0.9284938163181721,0,0,9,平面顯示器,人工智慧
G000,5400,206,0.018540319497663747,0.06360818380010066,0.949282215210734,1,4,6,平面顯示器,雲端運算
G000,5500,206,0.12179756238249398,0.4072013239652428,0.6838601292785208,0,0,2,平面顯示器,資通訊安全
G000,5600,206,0.08259224717866705,0.2522889724896662,0.8008177111954107,0,0,2,平面顯示器,大數據
G000,5700,206,0.08567589888456219,0.2684238430147941,0.7883730886330941,0,0,5,平面顯示器,體驗科技
G000,5800,206,-0.04518157999414078,-0.17287520035254084,0.8627495253863655,1,4,6,平面顯示器,運動科技
