n,F_lag1,p_lag1,F_lag2,p_lag2,F_lag3,p_lag3,F_lag5,p_lag5,weight,industry_code,industry_name,src,dst,freq,lags,F_lag4,p_lag4
208,0.11458151300426901,0.7353353802192725,0.20993336836694618,0.8108157742241823,0.10858614163069165,0.9550064969487704,,,EW,G000,平面顯示器,上游,中游,M,"1,2,3",,
4246,1.499257079984465,0.22085370180182587,2.053092019893718,0.12846506501279575,1.618326992416675,0.1829007277375274,1.1391381499783306,0.3371543640944131,EW,G000,平面顯示器,中游,上游,D,"1,2,3,5",,
888,0.1326267966109035,0.715810972276179,0.585568159162906,0.5570059826808181,,,,,EW,G000,平面顯示器,中游,上游,W,"1,2,4",1.7105839853726093,0.14551455221942194
208,0.019782921143442968,0.8882838288697614,0.1822357933678128,0.8335423489337681,0.21211002445540603,0.8879330253100733,,,EW,G000,平面顯示器,中游,上游,M,"1,2,3",,
4246,0.2796184432676206,0.5969790770787218,0.20919734830350115,0.8112434986712757,0.1446193724032334,0.9331565890025169,0.2852133141407231,0.921411335747251,EW,G000,平面顯示器,中游,下游,D,"1,2,3,5",,
888,0.007460386632160778,0.9311890478785897,1.0165505387421054,0.3622649664690648,,,,,EW,G000,平面顯示器,中游,下游,W,"1,2,4",2.4064690435065312,0.04804480983025469
208,0.04271729765603232,0.8364646439045972,0.03384096107862394,0.9667307461114388,0.02136892128483494,0.9957503617269337,,,EW,G000,平面顯示器,中游,下游,M,"1,2,3",,
4246,0.7219320701961497,0.3955588351424391,1.0644298889800778,0.34501661771431724,0.7725797166944057,0.5091997751044572,0.4994953794707624,0.7768526916925744,EW,G000,平面顯示器,下游,中游,D,"1,2,3,5",,
888,0.4441071511556025,0.5053206188708906,2.795987602148709,0.061596422861549836,,,,,EW,G000,平面顯示器,下游,中游,W,"1,2,4",2.939755242154987,0.019777621471610544
208,0.017131600608260054,0.8959930966679432,0.07242967025691727,0.9301554251294357,0.15356215217446018,0.9273052530702471,,,EW,G000,平面顯示器,下游,中游,M,"1,2,3",,
4246,12.242559992877368,0.00047191643438533696,7.432926155176309,0.0005991951668929277,4.945667715836443,0.0019837923981450675,3.2937325464619924,0.005687939070753739,EW,H000,觸控面板,上游,下游,D,"1,2,3,5",,
888,0.182919558738507,0.6689802958960024,0.19486371979772077,0.8229822618036654,,,,,EW,H000,觸控面板,上游,下游,W,"1,2,4",0.4193923672400282,0.7947321955842968
208,1.9950715762792492,0.15933533594472105,2.8281779356604857,0.061475589185690814,1.880115865731692,0.13419278167962523,,,EW,H000,觸控面板,上游,下游,M,"1,2,3",,
4246,0.03313178044761813,0.8555746495935815,0.05324387479308834,0.9481493887848349,0.30498930786300404,0.8218120690241889,0.23133646281701328,0.9489416109787662,EW,H000,觸控面板,下游,上游,D,"1,2,3,5",,
888,0.6364758139985399,0.42520409227027267,0.7685117852308687,0.46401324700045593,,,,,EW,H000,觸控面板,下游,上游,W,"1,2,4",0.5789271274421771,0.6779865700310268
208,2.7229240865304254,0.10045545697058757,2.0057623087191283,0.13724201784045564,1.3999246670703878,0.24405686421230402,,,EW,H000,觸控面板,下游,上游,M,"1,2,3",,
4246,3.413296713279617,0.06474270317027471,1.4588213255728744,0.23262687288402814,0.9520506281264417,0.4144406641390985,2.5669628060962384,0.025125999311587408,EW,H000,觸控面板,上游,中游,D,"1,2,3,5",,
888,7.614986423615408,0.0059081993258887034,3.7770393645595273,0.0232619024468027,,,,,EW,H000,觸控面板,上游,中游,W,"1,2,4",2.1776962212360216,0.06968287539503998
208,0.009805080006745666,0.9212191440472363,0.3494799621076155,0.7054822100303488,1.084302536998287,0.3568499629840969,,,EW,H000,觸控面板,上游,中游,M,"1,2,3",,
4246,2.9928222570888336,0.08370702527746858,3.438397922831053,0.032205696462088935,2.3158732321893014,0.07374516269732379,1.6015803954744567,0.15606113441406383,EW,H000,觸控面板,中游,上游,D,"1,2,3,5",,
888,5.875231919920511,0.015555073605803882,3.509117616043331,0.030342248029422408,,,,,EW,H000,觸控面板,中游,上游,W,"1,2,4",1.905600236356206,0.10746243508277087
208,0.10373979499751268,0.7477168858229034,0.03687384194999081,0.9638042366331089,0.0816456538374226,0.9699469299667727,,,EW,H000,觸控面板,中游,上游,M,"1,2,3",,
4246,11.557425033272956,0.0006810184309637012,7.553409637288102,0.0005314070682524401,5.063337189085487,0.0016812308697336362,3.018396111128193,0.010065472019295642,EW,H000,觸控面板,中游,下游,D,"1,2,3,5",,
888,1.1725225019984349,0.2791788062667464,1.6865371344258138,0.1857568461335417,,,,,EW,H000,觸控面板,中游,下游,W,"1,2,4",2.0183596815514577,0.08992228726120542
208,1.4229415735346935,0.23430540007434228,0.9720883246702453,0.38006341839263286,0.5847534222281161,0.6256703198920219,,,EW,H000,觸控面板,中游,下游,M,"1,2,3",,
4246,0.14135736031361998,0.7069541249826963,0.01189673077858631,0.9881737885203936,0.03992760607684715,0.9893604353731864,1.0060676705588205,0.4123352411727098,EW,H000,觸控面板,下游,中游,D,"1,2,3,5",,
888,0.13998516572536263,0.7083854825964128,0.14953006565464264,0.8611343975599138,,,,,EW,H000,觸控面板,下游,中游,W,"1,2,4",0.19772133072305392,0.9395931551136097
208,1.4386874693057845,0.23174311608260437,1.0121631128881563,0.36527667768821886,0.8613172937073422,0.46211914905985685,,,EW,H000,觸控面板,下游,中游,M,"1,2,3",,
4246,1.531462773610163,0.21596153540154456,5.68561898254274,0.0034203695583718665,4.468177995442036,0.00387394435700626,2.924809117185569,0.01219542732683295,EW,I000,通信網路,上游,下游,D,"1,2,3,5",,
888,0.1384546486392348,0.7099113385152181,0.7636481221185529,0.4662716110766605,,,,,EW,I000,通信網路,上游,下游,W,"1,2,4",2.68600317883918,0.03026820832634595
208,2.684568273117461,0.10286606632784831,1.6842358331038625,0.18819457809006482,1.3089068462082634,0.27268285282213856,,,EW,I000,通信網路,上游,下游,M,"1,2,3",,
4246,0.06505168585421467,0.7986950540418702,1.1831484559902405,0.30641393881281215,1.2603382196748303,0.28624750831953155,1.0158440818990344,0.4064386233722167,EW,I000,通信網路,下游,上游,D,"1,2,3,5",,
888,0.881788658055024,0.34796874690422097,0.6513530866882876,0.5215907546425684,,,,,EW,I000,通信網路,下游,上游,W,"1,2,4",3.879492316481665,0.003940443430566
208,5.143350893395048,0.02438311334091871,2.7897045273684316,0.06382005608925091,1.9962654432512912,0.11582760554768826,,,EW,I000,通信網路,下游,上游,M,"1,2,3",,
4246,0.35105581184982654,0.5535476490318089,0.36865107891131754,0.6916888782787874,1.4498947021215527,0.2262589641611343,1.134634733741763,0.33951880422807157,EW,J000,被動元件,上游,中游,D,"1,2,3,5",,
888,0.011215038699370523,0.9156848629537893,1.2465049813005815,0.288014442511715,,,,,EW,J000,被動元件,上游,中游,W,"1,2,4",0.910586224497702,0.45706964255601934
208,0.33253760766080404,0.5648044063354374,0.749457730227534,0.47393879808158124,0.3963102654455328,0.7557971496153737,,,EW,J000,被動元件,上游,中游,M,"1,2,3",,
4246,5.499202357848752,0.019071001106303335,6.118235658810863,0.00222183457136131,5.01258174342296,0.001805668774460217,3.270359921082242,0.005972265249485704,EW,J000,被動元件,中游,上游,D,"1,2,3,5",,
888,0.027353719817997602,0.8686751529571316,3.4915943106464424,0.030874364849117576,,,,,EW,J000,被動元件,中游,上游,W,"1,2,4",2.391992649313578,0.04919751410558424
208,0.007589878823613234,0.9306616534624229,1.2346947297360036,0.29312039531438594,0.7398081446065472,0.529464124164365,,,EW,J000,被動元件,中游,上游,M,"1,2,3",,
4246,0.5345594713529473,0.4647366279513419,1.3086911239617225,0.27028258323357385,1.0829572951487465,0.3549444928401559,1.0976252822578059,0.35942697302912974,EW,K000,連接器,上游,中游,D,"1,2,3,5",,
888,0.5860659225718843,0.44414879000568075,0.7310546192684831,0.4816928253914313,,,,,EW,K000,連接器,上游,中游,W,"1,2,4",0.4698275587365369,0.7579210302232338
208,0.0696974518507907,0.7920443032905169,1.0024599139626411,0.3688027677417834,1.1789194995282948,0.3189040739284207,,,EW,K000,連接器,上游,中游,M,"1,2,3",,
4246,3.3186819505381986,0.06856711413260098,2.2318213909869273,0.10745886372971594,1.6750094053263223,0.1701466214515619,1.1045689426307705,0.3556269188693604,EW,K000,連接器,中游,上游,D,"1,2,3,5",,
888,6.27119654833085,0.012450743892401563,7.711162293926912,0.00047869544122111526,,,,,EW,K000,連接器,中游,上游,W,"1,2,4",3.844919648306268,0.004184832391554557
208,1.0827741485516647,0.2993094547364409,1.4410425667640465,0.2391154201230619,1.6136969590629606,0.1874477947706912,,,EW,K000,連接器,中游,上游,M,"1,2,3",,
4246,0.9649893604681059,0.3259890274347004,1.7895683820509776,0.1671584173559766,1.2395317414185851,0.2936408719577237,1.0390459330408734,0.39267981713148425,EW,L000,印刷電路板,上游,中游,D,"1,2,3,5",,
888,1.3566801955588033,0.24442788385193231,0.5182955695083156,0.5957162039037682,,,,,EW,L000,印刷電路板,上游,中游,W,"1,2,4",0.677802384615019,0.6074468314337262
208,1.467309005161244,0.22717207708636422,0.630811418877223,0.5332099939425263,0.4061349582289367,0.7487549586321643,,,EW,L000,印刷電路板,上游,中游,M,"1,2,3",,
4246,7.76778248144005,0.005342292355309965,4.8084323983779305,0.008205207411348484,3.2591112329126943,0.0206521078961516,2.181885359221411,0.053414658602378005,EW,L000,印刷電路板,中游,上游,D,"1,2,3,5",,
888,0.05289688347062414,0.8181502425827761,1.4093394939171786,0.24485483243570721,,,,,EW,L000,印刷電路板,中游,上游,W,"1,2,4",2.052362931621366,0.08518540195530076
208,0.12762826546340225,0.7212732208094569,0.1775877272652149,0.8374187713963179,0.1177617458452445,0.9496000303313901,,,EW,L000,印刷電路板,中游,上游,M,"1,2,3",,
4246,0.5632952978531195,0.4529771831931776,2.8742568669479356,0.05656811819550125,2.2075974274283956,0.08510819372792958,2.778913526014383,0.016411801925375166,EW,M000,食品,上游,下游,D,"1,2,3,5",,
888,0.34897158620981833,0.5548468638627507,0.24390863508319854,0.7836121146009947,,,,,EW,M000,食品,上游,下游,W,"1,2,4",0.3577129005217073,0.8387343372370716
208,0.9966384712492975,0.31930795216989927,0.5778689347926333,0.5620222044519556,1.8871269488053068,0.13300892980921628,,,EW,M000,食品,上游,下游,M,"1,2,3",,
4246,13.449364558041616,0.00024809370063768086,9.093902164349654,0.00011455577984442919,6.173806223536543,0.0003496068709663156,4.521384291678574,0.00041056325283473743,EW,M000,食品,下游,上游,D,"1,2,3,5",,
888,0.028761335915614222,0.8653700714510759,0.2980123478972587,0.7423669725577626,,,,,EW,M000,食品,下游,上游,W,"1,2,4",0.3896178031213969,0.8161659190271964
208,0.17877992696127057,0.6728692144367229,0.6153151701705761,0.5414853984361465,0.8279112320286857,0.47991747712959976,,,EW,M000,食品,下游,上游,M,"1,2,3",,
4246,3.833746703417162,0.05029598800437583,3.3093816223408443,0.03663318780637037,2.2592319362716777,0.07949322256363044,2.0191032246971887,0.07280561953461238,EW,M000,食品,上游,中游,D,"1,2,3,5",,
888,5.840467932256824,0.015863251390400117,2.718010204812307,0.0665594935153248,,,,,EW,M000,食品,上游,中游,W,"1,2,4",2.8282306533722283,0.02386064464872265
208,3.908422010225329,0.049391693583234225,2.1071248961402844,0.12426493140007705,1.5096618818904535,0.21325314941327742,,,EW,M000,食品,上游,中游,M,"1,2,3",,
4246,0.6459993215031806,0.42159170415181996,1.5381262749699447,0.21490301753396687,1.798923447567474,0.14511961050014022,1.1931303758622476,0.3097806063373434,EW,M000,食品,中游,上游,D,"1,2,3,5",,
888,3.2293280149778347,0.0726716014048742,2.546093782275889,0.07896395537652968,,,,,EW,M000,食品,中游,上游,W,"1,2,4",2.5744421108033126,0.03643086463312017
208,3.0936690169946326,0.08009668447658262,2.088880450552575,0.12650567884365688,1.6103977845779165,0.1882188237101792,,,EW,M000,食品,中游,上游,M,"1,2,3",,
4246,5.853026429666054,0.015592080682554878,3.0256686751356905,0.04863017293707112,3.6805642059854584,0.011572076228969367,3.0757120885140927,0.008944314961130571,EW,M000,食品,中游,下游,D,"1,2,3,5",,
888,5.341885154794294,0.02104816637649452,3.338599937258266,0.03593614423236456,,,,,EW,M000,食品,中游,下游,W,"1,2,4",3.090599684081296,0.01532088086798195
208,0.3028022714377381,0.582732974956465,0.2553227147842114,0.7749173222889246,1.2667593899156442,0.28695554518899125,,,EW,M000,食品,中游,下游,M,"1,2,3",,
4246,10.744614041817018,0.0010542584136552504,5.628066592012754,0.003622439877473253,4.19611853208696,0.005662012680919605,2.824724192868773,0.014955456837181734,EW,M000,食品,下游,中游,D,"1,2,3,5",,
888,4.482823799508145,0.03451582519485776,2.338568229793337,0.09706421526277435,,,,,EW,M000,食品,下游,中游,W,"1,2,4",2.18733002802519,0.06860919638674473
208,0.73315197706428,0.3928680470672828,0.35763194145154487,0.6997745091696403,0.5366646890002209,0.6576855422042645,,,EW,M000,食品,下游,中游,M,"1,2,3",,
4246,2.3845893550199997,0.12261168114514566,6.056680175774803,0.002362481223793456,7.135769073545845,8.879527000449763e-05,4.4471475641182545,0.00048277351929150534,EW,N000,石化及塑橡膠,上游,下游,D,"1,2,3,5",,
888,2.3662208919275254,0.12434472108886165,3.3401090555363857,0.035882360657279934,,,,,EW,N000,石化及塑橡膠,上游,下游,W,"1,2,4",2.528683754298687,0.03929446682321375
208,3.514165554453249,0.06227548245492104,1.798844206307367,0.16814391068960652,4.288562669978594,0.0058629984345829,,,EW,N000,石化及塑橡膠,上游,下游,M,"1,2,3",,
4246,0.9843097724260733,0.3211936913151286,0.6860912417081453,0.5035963521789051,0.42741418260083436,0.7333641809049205,0.45224110468661605,0.8119187329796758,EW,N000,石化及塑橡膠,下游,上游,D,"1,2,3,5",,
888,6.4416987095421785,0.011317850690178011,4.478296836688816,0.011612352358152823,,,,,EW,N000,石化及塑橡膠,下游,上游,W,"1,2,4",2.6787014396204505,0.03063864783292625
208,2.923897907396959,0.0887972454259869,1.949520685458015,0.14502442540976487,1.7398185702985725,0.16011979634911624,,,EW,N000,石化及塑橡膠,下游,上游,M,"1,2,3",,
4246,8.054014182200024,0.004561859372157828,10.943851930698594,1.8170793524341878e-05,9.246472818090762,4.296614383812106e-06,5.751103305104633,2.6932418237556718e-05,EW,N000,石化及塑橡膠,上游,中游,D,"1,2,3,5",,
888,2.507777166572534,0.11364328626271612,2.210713553394772,0.1102301694526353,,,,,EW,N000,石化及塑橡膠,上游,中游,W,"1,2,4",1.8306645165973638,0.12083453235448074
208,0.0007501471822787387,0.9781763936005773,0.033554401720466136,0.9670077186672158,1.6360329425904598,0.1823058493655912,,,EW,N000,石化及塑橡膠,上游,中游,M,"1,2,3",,
4246,1.5557407720237453,0.21235880058847156,1.4511478420755568,0.23441756372662562,0.9154286604300315,0.43251346701538296,0.4660477386849917,0.8017883843559701,EW,N000,石化及塑橡膠,中游,上游,D,"1,2,3,5",,
888,4.066027397774368,0.04405606002332817,3.2179288908278463,0.04050896153329843,,,,,EW,N000,石化及塑橡膠,中游,上游,W,"1,2,4",2.6537889819637894,0.031935832262253376
208,0.00041838330949514054,0.9837008639710079,0.5090608942308757,0.601832589545046,1.0019831736254328,0.3930351684773551,,,EW,N000,石化及塑橡膠,中游,上游,M,"1,2,3",,
4246,0.06925806692186962,0.7924328931518709,0.27114173635868244,0.7625216369054056,0.3571939318102628,0.7839405875138448,0.2819360468111156,0.923222300780074,EW,N000,石化及塑橡膠,中游,下游,D,"1,2,3,5",,
888,0.8953379923669319,0.3442934151734424,2.175405703148157,0.11417171279782337,,,,,EW,N000,石化及塑橡膠,中游,下游,W,"1,2,4",4.787022681476981,0.0007991437540527642
208,14.19530853770113,0.00021562327846124944,7.0769567949611405,0.0010712827873689838,4.586297045264756,0.003964990118617368,,,EW,N000,石化及塑橡膠,中游,下游,M,"1,2,3",,
4246,3.9171734775466693,0.0478597332778515,2.535379877473833,0.07935175979043636,2.139048551147137,0.09315553687322778,1.2727873542951584,0.272623105231318,EW,N000,石化及塑橡膠,下游,中游,D,"1,2,3,5",,
888,0.4292929162201839,0.5125065655217869,3.4588472244632755,0.03189397055401846,,,,,EW,N000,石化及塑橡膠,下游,中游,W,"1,2,4",2.667295742886531,0.03122608592858208
208,7.802580523950353,0.005713928979374406,3.9044082421526474,0.02169932237749715,2.45079330372881,0.06470689547517475,,,EW,N000,石化及塑橡膠,下游,中游,M,"1,2,3",,
4246,0.39172756934771497,0.5314263855493526,3.1532381183827702,0.042813797241666854,2.798927542765912,0.0386124701815776,2.0232830305379044,0.07223452072210033,EW,O000,紡織,上游,下游,D,"1,2,3,5",,
888,1.7732969283820872,0.1833178427949208,2.732241259101813,0.0656247315983867,,,,,EW,O000,紡織,上游,下游,W,"1,2,4",1.3964257890744494,0.23327468734456447
208,0.12605973102128804,0.7229197482153231,1.8158330956033408,0.1653610816554274,6.740783238374163,0.00023664552654174392,,,EW,O000,紡織,上游,下游,M,"1,2,3",,
4246,1.9339687636895933,0.16439784267078866,2.4168204068169423,0.08932771069029044,1.6891828507337532,0.16709055162475397,1.1244090825345208,0.34493430399017266,EW,O000,紡織,下游,上游,D,"1,2,3,5",,
888,0.006606423708733197,0.9352377490749882,2.3683629676338023,0.09422978998294677,,,,,EW,O000,紡織,下游,上游,W,"1,2,4",1.7997410257954471,0.12679058830639298
208,0.0026608351208855198,0.9589112134600077,0.6494946955437384,0.5234022600145646,2.897736615894261,0.036252717895238394,,,EW,O000,紡織,下游,上游,M,"1,2,3",,
4246,2.50338682678857,0.1136763069728847,4.041751075108939,0.017634425612005306,5.6820612325718365,0.0007020773688318711,4.050915178340222,0.0011395705294147084,EW,O000,紡織,上游,中游,D,"1,2,3,5",,
888,4.476130676213008,0.0346505523775965,3.145348400339331,0.043535784774381615,,,,,EW,O000,紡織,上游,中游,W,"1,2,4",1.8053527923562818,0.12568992662409617
208,0.0958480811412631,0.7571861688602234,2.0415837136642905,0.13250648395029865,5.563443474669507,0.0011001417756644266,,,EW,O000,紡織,上游,中游,M,"1,2,3",,
4246,5.183984138982901,0.02284558118002975,3.2873512273900536,0.037447904909222035,2.5922871892072563,0.05099732330653991,1.5933434579956338,0.15833978386772593,EW,O000,紡織,中游,上游,D,"1,2,3,5",,
888,0.004094532002372712,0.9489938258097251,2.809533684156341,0.06077286322946528,,,,,EW,O000,紡織,中游,上游,W,"1,2,4",2.1125574974027654,0.07737192560161821
208,0.08599548786363162,0.7696292619056432,0.4821729134875229,0.6181525980540538,1.8231929196562844,0.14418630705824695,,,EW,O000,紡織,中游,上游,M,"1,2,3",,
4246,0.6660869177648525,0.41446504729920264,1.0254008164265704,0.35874162570840384,1.578240385669557,0.19245490988528555,1.0113994662419303,0.4091121191271216,EW,O000,紡織,中游,下游,D,"1,2,3,5",,
888,0.6838127272391421,0.40850005841024434,0.6449561937341757,0.5249330758069847,,,,,EW,O000,紡織,中游,下游,W,"1,2,4",2.0780834378178805,0.08175973294714331
208,1.4678669874530055,0.22708405376102678,0.8178681449192083,0.44283493376266675,1.5551876517729073,0.20157438655899618,,,EW,O000,紡織,中游,下游,M,"1,2,3",,
4246,9.877667275138968,0.0016845064411456238,5.123634959617754,0.005991268989590423,4.874124023610997,0.0021935560906060658,3.0183671281900986,0.01006607208889835,EW,O000,紡織,下游,中游,D,"1,2,3,5",,
888,3.087460356977303,0.07924400829881192,1.866627267503892,0.15525544748919803,,,,,EW,O000,紡織,下游,中游,W,"1,2,4",3.31336870073079,0.010478386939438662
208,2.518882026902634,0.11403906633306794,1.2530076366965488,0.28786580142775187,0.8180510185569905,0.4852745904462964,,,EW,O000,紡織,下游,中游,M,"1,2,3",,
4246,5.729361680394349,0.016726738753128932,3.452366906557191,0.031759663224481136,2.394476979671611,0.06642986849926415,2.903855047977738,0.012729024321449392,EW,P000,電機機械,上游,下游,D,"1,2,3,5",,
888,1.1924986606707537,0.2751236476905408,0.8026675897112218,0.44845937696459875,,,,,EW,P000,電機機械,上游,下游,W,"1,2,4",0.7405887450427948,0.564418736904233
208,0.3177047030019473,0.5736093804189321,1.556975572501445,0.21330373462507804,1.3654685290210038,0.25455075238672586,,,EW,P000,電機機械,上游,下游,M,"1,2,3",,
4246,0.030059328956949113,0.8623639532531636,0.7221040011065938,0.4857889443615482,0.5571231529755846,0.6433472791980619,1.6006617830646332,0.15631380939121434,EW,P000,電機機械,下游,上游,D,"1,2,3,5",,
888,0.6401893351110638,0.4238572042945061,0.38254246770471567,0.6822381704680781,,,,,EW,P000,電機機械,下游,上游,W,"1,2,4",0.750656762424438,0.5576731752077334
208,0.13270907949260433,0.7160168591487817,0.9687683651093142,0.3813152031332245,0.8094885647217053,0.4899650509671355,,,EW,P000,電機機械,下游,上游,M,"1,2,3",,
4246,5.734023170458736,0.01668246017879636,10.317154695334905,3.389899050678558e-05,7.048925795699663,0.0001005205987078048,5.408233890531602,5.795363250264313e-05,EW,Q000,鋼鐵,上游,中游,D,"1,2,3,5",,
888,1.375087205689195,0.24125564670987523,1.3020322807068105,0.2725013291833998,,,,,EW,Q000,鋼鐵,上游,中游,W,"1,2,4",2.0635278551672593,0.08368205351735689
208,3.2781820188059134,0.07167794581507934,4.456603790540092,0.012770485134879076,3.1682036390133304,0.025477634728064736,,,EW,Q000,鋼鐵,上游,中游,M,"1,2,3",,
4246,2.705112408756069,0.10010112592652555,5.252623052081129,0.005267891120833452,3.5191379398497924,0.0144552422840184,2.7156566182398696,0.018649537789321154,EW,Q000,鋼鐵,中游,上游,D,"1,2,3,5",,
888,7.21370690409687,0.0073705368537892,3.1516032908409857,0.043266243602326934,,,,,EW,Q000,鋼鐵,中游,上游,W,"1,2,4",4.5125273722055255,0.0012985543684608757
208,4.541486668834044,0.03427972577724003,7.149575716843747,0.0010010385421090932,4.922137215000174,0.0025508888483187614,,,EW,Q000,鋼鐵,中游,上游,M,"1,2,3",,
4246,1.3493954772908754,0.24544918478939437,0.6613069576920054,0.5162295171691719,0.8327184339961865,0.47570441117970264,0.7842362781286123,0.5608809361898692,EW,S000,建材營造,上游,下游,D,"1,2,3,5",,
888,7.570544094784564,0.006054360113855454,4.1666313319988495,0.015811007372223594,,,,,EW,S000,建材營造,上游,下游,W,"1,2,4",2.5892573637179033,0.03554763373360886
208,5.3885637854495325,0.02125657390798545,3.1850109644012696,0.04347438272256605,2.421386026240266,0.06720759316845193,,,EW,S000,建材營造,上游,下游,M,"1,2,3",,
4246,4.205127643903689,0.040363255199895996,2.349155742793634,0.09557396237060498,1.6798839445114229,0.16908969764153975,1.7720552843234287,0.11502505992248266,EW,S000,建材營造,下游,上游,D,"1,2,3,5",,
888,4.044447534727517,0.044620044879604484,9.210838788767154,0.00010990861168229727,,,,,EW,S000,建材營造,下游,上游,W,"1,2,4",5.169076757595784,0.0004052532322416723
208,10.273010043746538,0.0015668647652641806,5.202376862916196,0.006268613844939627,3.527461514760128,0.01592194088759118,,,EW,S000,建材營造,下游,上游,M,"1,2,3",,
4246,0.2334530996663529,0.6290000800055956,0.16447120379730978,0.8483475989786479,0.3440237534732533,0.7934932527117791,0.6222468794190039,0.682847776341087,EW,S000,建材營造,上游,中游,D,"1,2,3,5",,
888,0.11863017074394097,0.7306068735866694,0.292702423230678,0.7463167140770496,,,,,EW,S000,建材營造,上游,中游,W,"1,2,4",0.4651604171276806,0.7613439412939278
208,1.0542854602599168,0.30573810844752847,0.24626878371377772,0.7819476043253532,0.7776031938008888,0.5077460914810774,,,EW,S000,建材營造,上游,中游,M,"1,2,3",,
4246,1.4384071007878712,0.23046426597397673,0.5440552967980568,0.5804303418485881,0.3919634349064364,0.7587982966279998,0.5964807081403101,0.7026978973203779,EW,S000,建材營造,中游,上游,D,"1,2,3,5",,
888,0.25091660864132487,0.616555101239787,1.4055339537434095,0.24578543358426902,,,,,EW,S000,建材營造,中游,上游,W,"1,2,4",1.6727857572040379,0.15419349655112174
208,2.9069992445070914,0.08971811535366804,0.9656787984119204,0.38248385900670784,1.1180906228809757,0.3428632437628867,,,EW,S000,建材營造,中游,上游,M,"1,2,3",,
4246,3.991985596814347,0.04578089422105062,1.723250918340027,0.17860997577038845,1.1993871703820909,0.3083903922064927,1.2194970222021877,0.29706027884757813,EW,S000,建材營造,中游,下游,D,"1,2,3,5",,
888,1.9959160822915303,0.15807564229529636,1.323529709099062,0.26672280613378074,,,,,EW,S000,建材營造,中游,下游,W,"1,2,4",2.9051452691693584,0.020965924763144843
208,0.26135555437216246,0.6097432583558834,1.4322913282878158,0.24118740989567353,1.2175237333423503,0.30448736204841087,,,EW,S000,建材營造,中游,下游,M,"1,2,3",,
4246,1.2938814872894244,0.25539811704095144,0.8445325584301652,0.42983049418984387,1.2017259819632422,0.3075133076518939,2.1849851069317845,0.053097514434854415,EW,S000,建材營造,下游,中游,D,"1,2,3,5",,
888,2.268708443352633,0.13236711035701892,4.4996799472570945,0.011369132292795054,,,,,EW,S000,建材營造,下游,中游,W,"1,2,4",3.29900110247615,0.010739310334153703
208,2.7245176716541257,0.10035665698622635,2.0790867822062737,0.1277253058921204,1.6662514190694813,0.1755616352186134,,,EW,S000,建材營造,下游,中游,M,"1,2,3",,
4246,0.014870000979342888,0.902950242852678,0.3404272580590008,0.711485727190328,0.4872879989980053,0.6911181556681512,0.7957940552929517,0.5525141242296816,EW,V000,貿易百貨,上游,下游,D,"1,2,3,5",,
888,0.627037915941771,0.42865633924283775,1.866139143582426,0.15533092999123013,,,,,EW,V000,貿易百貨,上游,下游,W,"1,2,4",1.2205830743902297,0.3004378188606579
208,2.8078276573131515,0.09533732638646472,1.5461809871253862,0.21558334792805095,0.9375307707499358,0.42352749409658397,,,EW,V000,貿易百貨,上游,下游,M,"1,2,3",,
4246,10.296707249933213,0.0013426010001912083,5.271420108614882,0.005170035786476928,6.028586530252225,0.00042965257962000725,4.9988849146829875,0.00014375657557801866,EW,V000,貿易百貨,下游,上游,D,"1,2,3,5",,
888,0.2972535742461659,0.5857468552136529,0.47541386595509844,0.6217871154799602,,,,,EW,V000,貿易百貨,下游,上游,W,"1,2,4",0.2828870483561336,0.8891449236879273
208,0.0904535094442484,0.763907697952922,0.5318932493282229,0.5883162230849476,0.632137066227776,0.5950924594910489,,,EW,V000,貿易百貨,下游,上游,M,"1,2,3",,
4246,1.933387857267668,0.16446121538980232,1.6921542375857344,0.18424680093296644,1.9730361294161658,0.11578568565732196,1.790049595322554,0.11132031336337778,EW,V000,貿易百貨,上游,中游,D,"1,2,3,5",,
888,0.5885905558021883,0.4431695099858395,1.8629967787588562,0.1558177403182092,,,,,EW,V000,貿易百貨,上游,中游,W,"1,2,4",1.7530907175190678,0.13629116813443548
208,8.853929413303538,0.0032777393799390065,4.300870112952012,0.01482579263736097,2.2256959857920147,0.0864279633454178,,,EW,V000,貿易百貨,上游,中游,M,"1,2,3",,
4246,1.9990265262100728,0.15747365037330815,1.1958889816569136,0.3025369896042273,3.082453778909029,0.026283872742716798,2.52893443322962,0.02710103076147593,EW,V000,貿易百貨,中游,上游,D,"1,2,3,5",,
888,3.2461717984669836,0.0719310934133803,1.5679058166982918,0.20906249845825098,,,,,EW,V000,貿易百貨,中游,上游,W,"1,2,4",1.5212725799325313,0.19391188055139097
208,1.8736172160101416,0.17256671496025314,1.6004313022586,0.20437028489491274,1.3530943047114805,0.258420024035723,,,EW,V000,貿易百貨,中游,上游,M,"1,2,3",,
4246,1.7000329274881851,0.19235442038150788,1.4216261966385026,0.24143629213597087,1.668186608311777,0.1716364040419101,1.9626341366384485,0.0809443430106057,EW,V000,貿易百貨,中游,下游,D,"1,2,3,5",,
888,2.4518868694955636,0.11774156815728558,0.9500621773311095,0.3871128176717165,,,,,EW,V000,貿易百貨,中游,下游,W,"1,2,4",1.0265979524040492,0.39244835144596496
