date,rank,stock_id,name,sub,ratio
2021-09-30,9,2441,超豐,D900,0.19376880221826617
2021-09-30,10,3702,大聯大,DB00,0.1708431887594955
2021-10-29,1,3048,益登,DB00,0.30429967896409144
2021-10-29,2,2360,致茂,D600,0.2529826347030637
2021-10-29,3,1410,南染,D900,0.23142653634730692
2021-10-29,4,2449,京元電子,D900,0.22909531731378743
2021-10-29,5,5344,立衛,D900,0.21721767004609552
2021-10-29,6,2337,旺宏,D900,0.2153151104814942
2021-10-29,7,8109,博大,D900,0.19711631073303265
2021-10-29,8,2441,超豐,D900,0.1818558059793627
2021-10-29,9,3702,大聯大,DB00,0.17502609845786982
2021-10-29,10,6147,頎邦,D900,0.14743909980828218
2021-11-30,1,3048,益登,DB00,0.3094831580296252
2021-11-30,2,2360,致茂,D600,0.24439586783543085
2021-11-30,3,2449,京元電子,D900,0.2296684573505216
2021-11-30,4,1410,南染,D900,0.22854568918971305
2021-11-30,5,2337,旺宏,D900,0.20806316869179986
2021-11-30,6,8109,博大,D900,0.1931495243758156
2021-11-30,7,2441,超豐,D900,0.17841702001018214
2021-11-30,8,5344,立衛,D900,0.17030482252219528
2021-11-30,9,3702,大聯大,DB00,0.13975013267569186
2021-11-30,10,6147,頎邦,D900,0.13320455245561094
2021-12-30,1,3048,益登,DB00,0.3098388502092493
2021-12-30,2,2360,致茂,D600,0.26386590454187553
2021-12-30,3,1410,南染,D900,0.2558902775273944
2021-12-30,4,2449,京元電子,D900,0.2198254674103136
2021-12-30,5,2337,旺宏,D900,0.2083965786268997
2021-12-30,6,8109,博大,D900,0.20031518665285888
2021-12-30,7,2441,超豐,D900,0.19079815363077413
2021-12-30,8,3702,大聯大,DB00,0.14398556626324446
2021-12-30,9,6147,頎邦,D900,0.13460790693073396
2021-12-30,10,6189,豐藝,DB00,0.13412078093752222
2022-01-26,1,3048,益登,DB00,0.2950790718005579
2022-01-26,2,2360,致茂,D600,0.23028166899913594
2022-01-26,3,2449,京元電子,D900,0.22974950967834923
2022-01-26,4,2337,旺宏,D900,0.20524521424301514
2022-01-26,5,1410,南染,D900,0.20467327354306825
2022-01-26,6,8109,博大,D900,0.19403513750738619
2022-01-26,7,2441,超豐,D900,0.18460140621445742
2022-01-26,8,3702,大聯大,DB00,0.14304315897238679
2022-01-26,9,8067,志旭,DB00,0.13806370976670518
2022-01-26,10,5344,立衛,D900,0.13630188274058153
2022-02-25,1,3048,益登,DB00,0.28034553153772557
2022-02-25,2,2449,京元電子,D900,0.24619305831069904
2022-02-25,3,2360,致茂,D600,0.22659846516708326
2022-02-25,4,2337,旺宏,D900,0.2246235742321453
2022-02-25,5,1410,南染,D900,0.22197972058722187
2022-02-25,6,8109,博大,D900,0.20475477102071168
2022-02-25,7,2441,超豐,D900,0.18904075353746408
2022-02-25,8,3702,大聯大,DB00,0.15612144335586467
2022-02-25,9,6189,豐藝,DB00,0.14291635868124
2022-02-25,10,8067,志旭,DB00,0.13126890090761856
2022-03-31,1,3048,益登,DB00,0.2720122194148569
2022-03-31,2,2360,致茂,D600,0.24736066884578958
2022-03-31,3,2449,京元電子,D900,0.24360030114432954
2022-03-31,4,2337,旺宏,D900,0.22596806019372537
2022-03-31,5,2441,超豐,D900,0.1955677504666121
2022-03-31,6,8109,博大,D900,0.1865932074441472
2022-03-31,7,1410,南染,D900,0.17383572190172614
2022-03-31,8,3702,大聯大,DB00,0.17274627523865912
2022-03-31,9,3224,三顧,DB00,0.1443544202126852
2022-03-31,10,5344,立衛,D900,0.14434359508525807
2022-04-29,1,2360,致茂,D600,0.26757738564543143
2022-04-29,2,3048,益登,DB00,0.2560775984802311
2022-04-29,3,2449,京元電子,D900,0.22034770344240298
2022-04-29,4,2337,旺宏,D900,0.21095293126750417
2022-04-29,5,2441,超豐,D900,0.19640992260442916
2022-04-29,6,3702,大聯大,DB00,0.19235297034814114
2022-04-29,7,1410,南染,D900,0.167454427943312
2022-04-29,8,8109,博大,D900,0.15685589351239254
2022-04-29,9,5344,立衛,D900,0.14849537307208283
2022-04-29,10,6189,豐藝,DB00,0.1411250613266782
2022-05-31,1,2360,致茂,D600,0.2673226499814894
2022-05-31,2,3048,益登,DB00,0.26143068650850376
2022-05-31,3,3702,大聯大,DB00,0.1996168893625895
2022-05-31,4,2449,京元電子,D900,0.19681110043331293
2022-05-31,5,2337,旺宏,D900,0.18886540063708676
2022-05-31,6,2441,超豐,D900,0.18500831803958265
2022-05-31,7,8109,博大,D900,0.1551814964870708
2022-05-31,8,1410,南染,D900,0.1521022044050007
2022-05-31,9,5344,立衛,D900,0.1380353218850205
2022-05-31,10,6189,豐藝,DB00,0.1321733520747654
2022-06-30,1,2360,致茂,D600,0.2688976832357069
2022-06-30,2,3048,益登,DB00,0.26073334595933717
2022-06-30,3,2441,超豐,D900,0.2014088212103812
2022-06-30,4,3702,大聯大,DB00,0.2012531260280937
2022-06-30,5,2449,京元電子,D900,0.19868914288225542
2022-06-30,6,2337,旺宏,D900,0.19159355757783153
2022-06-30,7,1410,南染,D900,0.19132684801585753
2022-06-30,8,5344,立衛,D900,0.1681811783393829
2022-06-30,9,8109,博大,D900,0.14657240840798194
2022-06-30,10,2347,聯強,DB00,0.14295071706077248
2022-07-29,1,3048,益登,DB00,0.2635656733611648
2022-07-29,2,1410,南染,D900,0.26259090538321134
2022-07-29,3,2449,京元電子,D900,0.245822741604044
2022-07-29,4,2441,超豐,D900,0.215165515079782
2022-07-29,5,2360,致茂,D600,0.21394109213383924
2022-07-29,6,3702,大聯大,DB00,0.20020226807625577
2022-07-29,7,2337,旺宏,D900,0.18932250716468813
2022-07-29,8,6189,豐藝,DB00,0.1602541706202789
2022-07-29,9,6147,頎邦,D900,0.1505517264918933
2022-07-29,10,5344,立衛,D900,0.1270782281754095
2022-08-31,1,3048,益登,DB00,0.26752693184691245
2022-08-31,2,2449,京元電子,D900,0.25663026513447684
2022-08-31,3,2441,超豐,D900,0.2374939089829046
2022-08-31,4,1410,南染,D900,0.2358862574794691
2022-08-31,5,3702,大聯大,DB00,0.21594473575479942
2022-08-31,6,6189,豐藝,DB00,0.20633645391386998
2022-08-31,7,2337,旺宏,D900,0.19161002386098752
2022-08-31,8,2360,致茂,D600,0.18598155406634825
2022-08-31,9,8109,博大,D900,0.16011849267682124
2022-08-31,10,2347,聯強,DB00,0.14443746507827612
2022-09-30,1,3048,益登,DB00,0.27418461152042956
2022-09-30,2,2449,京元電子,D900,0.257118644632615
2022-09-30,3,2441,超豐,D900,0.24675448634043143
2022-09-30,4,3702,大聯大,DB00,0.24406346843691956
2022-09-30,5,1410,南染,D900,0.21411677993584938
2022-09-30,6,6189,豐藝,DB00,0.20614804549748444
2022-09-30,7,8109,博大,D900,0.1921111341830881
2022-09-30,8,2337,旺宏,D900,0.18882102529325873
2022-09-30,9,2360,致茂,D600,0.16967774844463182
2022-09-30,10,6147,頎邦,D900,0.15543727164025228
2022-10-31,1,2449,京元電子,D900,0.26856575086446277
2022-10-31,2,3048,益登,DB00,0.26144403114342646
2022-10-31,3,2441,超豐,D900,0.24057646536988753
2022-10-31,4,6189,豐藝,DB00,0.22062390594082157
2022-10-31,5,3702,大聯大,DB00,0.21714645123656057
2022-10-31,6,2337,旺宏,D900,0.20548092852784453
2022-10-31,7,8109,博大,D900,0.18360237669098445
2022-10-31,8,2360,致茂,D600,0.16245993422410684
2022-10-31,9,6147,頎邦,D900,0.1578569294383475
2022-10-31,10,8112,至上,DB00,0.15417551132623114
2022-11-30,1,3048,益登,DB00,0.2741967022088322
2022-11-30,2,2449,京元電子,D900,0.253090768015798
2022-11-30,3,2441,超豐,D900,0.2310737242060715
2022-11-30,4,6189,豐藝,DB00,0.22151943490145415
2022-11-30,5,2337,旺宏,D900,0.19863511010562593
2022-11-30,6,3702,大聯大,DB00,0.1854106420078746
2022-11-30,7,8109,博大,D900,0.17428573242897308
2022-11-30,8,8110,華東,D900,0.15425013227689316
2022-11-30,9,6257,矽格,D900,0.15026167395500345
2022-11-30,10,2347,聯強,DB00,0.1497324068294692
2022-12-30,1,3048,益登,DB00,0.28335069859105244
2022-12-30,2,2449,京元電子,D900,0.2501770624787974
2022-12-30,3,6189,豐藝,DB00,0.22558514644422206
2022-12-30,4,2441,超豐,D900,0.2049532268626348
2022-12-30,5,2337,旺宏,D900,0.20123956846747268
2022-12-30,6,3702,大聯大,DB00,0.18371019451001303
2022-12-30,7,8109,博大,D900,0.17475127241756497
2022-12-30,8,6257,矽格,D900,0.16232195145028813
2022-12-30,9,3010,華立,DB00,0.14974566620644877
2022-12-30,10,8110,華東,D900,0.1495526966844029
2023-01-31,1,3048,益登,DB00,0.27503667634841295
2023-01-31,2,2449,京元電子,D900,0.24807842263580923
2023-01-31,3,6189,豐藝,DB00,0.22511461551331402
2023-01-31,4,2441,超豐,D900,0.20911042205174263
2023-01-31,5,2337,旺宏,D900,0.19864867938618855
2023-01-31,6,8109,博大,D900,0.1786966503899896
2023-01-31,7,3702,大聯大,DB00,0.17710220264732915
2023-01-31,8,6257,矽格,D900,0.16755373255186592
2023-01-31,9,8110,華東,D900,0.14675172289645855
2023-01-31,10,3010,華立,DB00,0.14601963990605957
2023-02-24,1,3048,益登,DB00,0.26001695186743234
2023-02-24,2,2449,京元電子,D900,0.23614375305166121
2023-02-24,3,6189,豐藝,DB00,0.2208539277059841
2023-02-24,4,2337,旺宏,D900,0.2188004788858297
2023-02-24,5,2441,超豐,D900,0.1920155048418282
2023-02-24,6,8109,博大,D900,0.18646692861911748
2023-02-24,7,3702,大聯大,DB00,0.18196052888861364
2023-02-24,8,6218,豪勉,D600,0.16453491675122747
2023-02-24,9,6257,矽格,D900,0.16019791195429922
2023-02-24,10,3010,華立,DB00,0.1488130403979864
2023-03-31,1,3048,益登,DB00,0.31108400465704
2023-03-31,2,2449,京元電子,D900,0.23493387229170287
2023-03-31,3,6189,豐藝,DB00,0.2109296199338541
2023-03-31,4,2337,旺宏,D900,0.19325246544463007
2023-03-31,5,8112,至上,DB00,0.1855588405617616
2023-03-31,6,8109,博大,D900,0.18088057453293171
2023-03-31,7,2441,超豐,D900,0.1789226428895703
2023-03-31,8,6257,矽格,D900,0.16271403428212225
2023-03-31,9,6218,豪勉,D600,0.15813354983638991
2023-03-31,10,3702,大聯大,DB00,0.15719742430763306
2023-04-28,1,3048,益登,DB00,0.3100195514313476
2023-04-28,2,2449,京元電子,D900,0.25731140981435346
2023-04-28,3,2337,旺宏,D900,0.21169986870429003
2023-04-28,4,6189,豐藝,DB00,0.21116388956192728
2023-04-28,5,8112,至上,DB00,0.19806104054675955
2023-04-28,6,2441,超豐,D900,0.18290411849722965
2023-04-28,7,8109,博大,D900,0.1736992386921234
2023-04-28,8,6257,矽格,D900,0.17035514240467733
2023-04-28,9,3010,華立,DB00,0.1669415539319326
2023-04-28,10,3702,大聯大,DB00,0.16314350682310877
2023-05-31,1,3048,益登,DB00,0.3011778530907704
2023-05-31,2,2449,京元電子,D900,0.26610429642249606
2023-05-31,3,6218,豪勉,D600,0.21989182343849029
2023-05-31,4,8112,至上,DB00,0.2152006972552686
2023-05-31,5,6189,豐藝,DB00,0.21231103604383667
2023-05-31,6,2337,旺宏,D900,0.2043223558605094
2023-05-31,7,2441,超豐,D900,0.19788808913808448
2023-05-31,8,6257,矽格,D900,0.18287466414006845
2023-05-31,9,3055,蔚華科,D600,0.177631717270457
2023-05-31,10,3702,大聯大,DB00,0.16693709641324297
2023-06-30,1,3048,益登,DB00,0.28930678401307536
2023-06-30,2,2449,京元電子,D900,0.28559145588711116
2023-06-30,3,6218,豪勉,D600,0.2247735760762307
2023-06-30,4,6189,豐藝,DB00,0.20859664009969114
2023-06-30,5,8112,至上,DB00,0.20532574434815787
2023-06-30,6,6257,矽格,D900,0.20052495713180374
2023-06-30,7,2441,超豐,D900,0.19449341954536867
2023-06-30,8,2337,旺宏,D900,0.1899946904390894
2023-06-30,9,3055,蔚華科,D600,0.18953613373271977
2023-06-30,10,3702,大聯大,DB00,0.18259956636952043
2023-07-31,1,2449,京元電子,D900,0.29573600415321427
2023-07-31,2,3048,益登,DB00,0.2838452394442167
2023-07-31,3,6218,豪勉,D600,0.2437625255754821
2023-07-31,4,8112,至上,DB00,0.22215300438162514
2023-07-31,5,6189,豐藝,DB00,0.21427723461688622
2023-07-31,6,6257,矽格,D900,0.20369084643138274
2023-07-31,7,2441,超豐,D900,0.1965215744925706
2023-07-31,8,2337,旺宏,D900,0.18947743068240383
2023-07-31,9,3055,蔚華科,D600,0.18579817261968892
2023-07-31,10,3702,大聯大,DB00,0.17906003550138266
2023-08-31,1,2449,京元電子,D900,0.28306484322106706
2023-08-31,2,3048,益登,DB00,0.2777061554895693
2023-08-31,3,6218,豪勉,D600,0.24698653395215553
2023-08-31,4,6257,矽格,D900,0.22288350289851516
2023-08-31,5,8112,至上,DB00,0.21114855431169807
2023-08-31,6,2337,旺宏,D900,0.20336653074298644
2023-08-31,7,3702,大聯大,DB00,0.20281185834014054
2023-08-31,8,6189,豐藝,DB00,0.19376463502229185
2023-08-31,9,2441,超豐,D900,0.19057505232527805
2023-08-31,10,3055,蔚華科,D600,0.17517210196367328
2023-09-28,1,2449,京元電子,D900,0.2963847550987176
2023-09-28,2,3048,益登,DB00,0.28096378680835865
2023-09-28,3,3219,倚強科,D600,0.26226718539455607
2023-09-28,4,8112,至上,DB00,0.2485814958198814
2023-09-28,5,6257,矽格,D900,0.23981688393870804
2023-09-28,6,6218,豪勉,D600,0.23522117513073973
2023-09-28,7,3702,大聯大,DB00,0.23167717170672533
2023-09-28,8,6189,豐藝,DB00,0.2274793003250147
2023-09-28,9,2337,旺宏,D900,0.2146163843775033
2023-09-28,10,2441,超豐,D900,0.18595400100863502
2023-10-31,1,2449,京元電子,D900,0.3019929525033363
2023-10-31,2,3048,益登,DB00,0.2804558053625078
2023-10-31,3,3702,大聯大,DB00,0.2690548443727208
2023-10-31,4,8112,至上,DB00,0.24459030523163586
2023-10-31,5,6257,矽格,D900,0.24120522696503385
2023-10-31,6,2337,旺宏,D900,0.22965998671312368
2023-10-31,7,3219,倚強科,D600,0.22678964330640994
2023-10-31,8,6189,豐藝,DB00,0.21323103584225883
2023-10-31,9,2441,超豐,D900,0.21099523270653744
2023-10-31,10,2347,聯強,DB00,0.1746191822055039
2023-11-30,1,3048,益登,DB00,0.2990486825649695
2023-11-30,2,2449,京元電子,D900,0.2886279216446258
2023-11-30,3,8112,至上,DB00,0.26238039942237373
2023-11-30,4,6257,矽格,D900,0.24923662435828225
2023-11-30,5,3702,大聯大,DB00,0.23070279769657404
2023-11-30,6,2337,旺宏,D900,0.2198086064097547
2023-11-30,7,2441,超豐,D900,0.21514463935048936
2023-11-30,8,6189,豐藝,DB00,0.20445432626913956
2023-11-30,9,5344,立衛,D900,0.17417061848784585
2023-11-30,10,2347,聯強,DB00,0.17279733249682933
2023-12-29,1,2449,京元電子,D900,0.3212436485996943
2023-12-29,2,3048,益登,DB00,0.3043191826835497
2023-12-29,3,3310,佳穎,D800,0.2709355213182434
2023-12-29,4,8112,至上,DB00,0.26434513425203693
2023-12-29,5,6189,豐藝,DB00,0.2572680375675464
2023-12-29,6,6257,矽格,D900,0.25010793739709997
2023-12-29,7,2441,超豐,D900,0.21477885554803572
2023-12-29,8,2337,旺宏,D900,0.20914999071026175
2023-12-29,9,3702,大聯大,DB00,0.2081438199237259
2023-12-29,10,2347,聯強,DB00,0.206194168779545
2024-01-31,1,3048,益登,DB00,0.3243672929280179
2024-01-31,2,2449,京元電子,D900,0.2797966797906179
2024-01-31,3,3310,佳穎,D800,0.26636977807062395
2024-01-31,4,8112,至上,DB00,0.25502552203414725
2024-01-31,5,6257,矽格,D900,0.2402273003312214
2024-01-31,6,6189,豐藝,DB00,0.2334169220419339
2024-01-31,7,3702,大聯大,DB00,0.21567739999100846
2024-01-31,8,2441,超豐,D900,0.21200630938368417
2024-01-31,9,5443,均豪,D600,0.19554200526085372
2024-01-31,10,2337,旺宏,D900,0.18932995643357658
2024-02-29,1,3310,佳穎,D800,0.32132206410277253
2024-02-29,2,3048,益登,DB00,0.3047535857036244
2024-02-29,3,8112,至上,DB00,0.2665747748324559
2024-02-29,4,2449,京元電子,D900,0.2458843454365503
2024-02-29,5,6257,矽格,D900,0.2295978053074849
2024-02-29,6,2337,旺宏,D900,0.2068405307722467
2024-02-29,7,2441,超豐,D900,0.20509903152215256
2024-02-29,8,3702,大聯大,DB00,0.2003209395913713
2024-02-29,9,6147,頎邦,D900,0.16036756444342898
2024-02-29,10,3224,三顧,DB00,0.1590987045247397
2024-03-29,1,8067,志旭,DB00,0.3676161592746151
2024-03-29,2,3310,佳穎,D800,0.3434505820289494
2024-03-29,3,3048,益登,DB00,0.3154442808178483
2024-03-29,4,8112,至上,DB00,0.27512586412569484
2024-03-29,5,2337,旺宏,D900,0.20939073583000484
2024-03-29,6,6257,矽格,D900,0.20742660871164792
2024-03-29,7,6189,豐藝,DB00,0.1925833596719417
2024-03-29,8,3702,大聯大,DB00,0.18903265942672975
2024-03-29,9,3055,蔚華科,D600,0.18570273119517547
2024-03-29,10,2449,京元電子,D900,0.18449088068280925
2024-04-30,1,3310,佳穎,D800,0.4104145632356892
2024-04-30,2,7556,意德士科技,D600,0.3655367023781313
2024-04-30,3,3048,益登,DB00,0.3066504528384102
2024-04-30,4,8067,志旭,DB00,0.29802650378501094
2024-04-30,5,6189,豐藝,DB00,0.27427671532514203
2024-04-30,6,8112,至上,DB00,0.250552930937068
2024-04-30,7,3055,蔚華科,D600,0.23220269851077074
2024-04-30,8,3702,大聯大,DB00,0.21469067199675726
2024-04-30,9,2337,旺宏,D900,0.208872950687271
2024-04-30,10,3312,弘憶股,DB00,0.20629126072763587
2024-05-31,1,3310,佳穎,D800,0.3954872346798616
2024-05-31,2,7556,意德士科技,D600,0.36786141186689897
2024-05-31,3,8067,志旭,DB00,0.35806606688929
2024-05-31,4,3048,益登,DB00,0.3310067241834459
2024-05-31,5,3055,蔚華科,D600,0.2998379953043186
2024-05-31,6,6189,豐藝,DB00,0.2687296135373471
2024-05-31,7,8112,至上,DB00,0.25030430623222655
2024-05-31,8,3312,弘憶股,DB00,0.21620380946763623
2024-05-31,9,6257,矽格,D900,0.19899052661751288
2024-05-31,10,2337,旺宏,D900,0.19854800488408683
2024-06-28,1,3310,佳穎,D800,0.4099546796155829
2024-06-28,2,7556,意德士科技,D600,0.37470212500641675
2024-06-28,3,3055,蔚華科,D600,0.3169258838235546
2024-06-28,4,3048,益登,DB00,0.29163584550219507
2024-06-28,5,6189,豐藝,DB00,0.2715240168379612
2024-06-28,6,8067,志旭,DB00,0.25735343510789405
2024-06-28,7,8112,至上,DB00,0.2371748625058568
2024-06-28,8,2451,創見,DA00,0.2116768544235226
2024-06-28,9,6257,矽格,D900,0.20032670910410064
2024-06-28,10,3312,弘憶股,DB00,0.19544727290363775
2024-07-31,1,3055,蔚華科,D600,0.38670521209195324
2024-07-31,2,3310,佳穎,D800,0.3801416706776893
2024-07-31,3,7556,意德士科技,D600,0.3690179793813969
2024-07-31,4,3048,益登,DB00,0.3470132140530823
2024-07-31,5,6189,豐藝,DB00,0.2743598395248885
2024-07-31,6,8112,至上,DB00,0.2471842834947742
2024-07-31,7,2451,創見,DA00,0.21594412228370316
2024-07-31,8,6270,倍微,DB00,0.21191455828889225
2024-07-31,9,3312,弘憶股,DB00,0.206036976382231
2024-07-31,10,3209,全科,DB00,0.19219313728802428
2024-08-30,1,3310,佳穎,D800,0.38165069130349827
2024-08-30,2,7556,意德士科技,D600,0.3594537187484804
2024-08-30,3,3055,蔚華科,D600,0.3588948976723424
2024-08-30,4,3048,益登,DB00,0.276975175786952
2024-08-30,5,8112,至上,DB00,0.2674385515819586
2024-08-30,6,6189,豐藝,DB00,0.24294157126628302
2024-08-30,7,3702,大聯大,DB00,0.22948171549519134
2024-08-30,8,2451,創見,DA00,0.2231046243336376
2024-08-30,9,3312,弘憶股,DB00,0.20644187816707596
2024-08-30,10,2347,聯強,DB00,0.19160133043716873
2024-09-30,1,3310,佳穎,D800,0.39945526073264065
2024-09-30,2,3055,蔚華科,D600,0.3485099666202687
2024-09-30,3,7556,意德士科技,D600,0.3441304219218219
2024-09-30,4,8112,至上,DB00,0.27002593223726046
2024-09-30,5,3048,益登,DB00,0.26267716330411767
2024-09-30,6,6189,豐藝,DB00,0.25275263925918806
2024-09-30,7,3702,大聯大,DB00,0.23878541234300515
2024-09-30,8,2451,創見,DA00,0.22864867595351732
2024-09-30,9,3312,弘憶股,DB00,0.19548343175152133
2024-09-30,10,2347,聯強,DB00,0.1926741594452256
2024-10-30,1,3310,佳穎,D800,0.45945346663381087
2024-10-30,2,3055,蔚華科,D600,0.3519097615271307
2024-10-30,3,7556,意德士科技,D600,0.33452584454827544
2024-10-30,4,6189,豐藝,DB00,0.2878643975619131
2024-10-30,5,8112,至上,DB00,0.2750622514660459
2024-10-30,6,3048,益登,DB00,0.24884875843095433
2024-10-30,7,3702,大聯大,DB00,0.24361821769876382
2024-10-30,8,2451,創見,DA00,0.2322949571836262
2024-10-30,9,2347,聯強,DB00,0.2087498625993982
2024-10-30,10,2449,京元電子,D900,0.196527792651405
2024-11-29,1,3310,佳穎,D800,0.47350886046231405
2024-11-29,2,3055,蔚華科,D600,0.3648222781980678
2024-11-29,3,7556,意德士科技,D600,0.3423866680345732
2024-11-29,4,6189,豐藝,DB00,0.28988046446600696
2024-11-29,5,3702,大聯大,DB00,0.27776640477590925
2024-11-29,6,8112,至上,DB00,0.2772160403449454
2024-11-29,7,3048,益登,DB00,0.2489041150767267
2024-11-29,8,2451,創見,DA00,0.22788236950061375
2024-11-29,9,2347,聯強,DB00,0.19516102409980546
2024-11-29,10,6257,矽格,D900,0.19045297766530367
2024-12-31,1,3310,佳穎,D800,0.4800663726433295
2024-12-31,2,3055,蔚華科,D600,0.336417365415483
2024-12-31,3,7556,意德士科技,D600,0.3155512393815349
2024-12-31,4,6189,豐藝,DB00,0.2653394078615671
2024-12-31,5,8112,至上,DB00,0.25527198416247887
2024-12-31,6,3702,大聯大,DB00,0.249303808424252
2024-12-31,7,2451,創見,DA00,0.22290197784185423
2024-12-31,8,3048,益登,DB00,0.21874921421381427
2024-12-31,9,6270,倍微,DB00,0.18550703603516303
2024-12-31,10,6257,矽格,D900,0.18477220381669093
2025-01-22,1,3310,佳穎,D800,0.4569825562813216
2025-01-22,2,7556,意德士科技,D600,0.33696346235219043
2025-01-22,3,3055,蔚華科,D600,0.31842847861283424
2025-01-22,4,6189,豐藝,DB00,0.2622639949235085
2025-01-22,5,8112,至上,DB00,0.2596576635892857
2025-01-22,6,2451,創見,DA00,0.25510500823462035
2025-01-22,7,3702,大聯大,DB00,0.24297847151719817
2025-01-22,8,3048,益登,DB00,0.21998698120949356
2025-01-22,9,6257,矽格,D900,0.1863040681784013
2025-01-22,10,6270,倍微,DB00,0.1838433462905166
2025-02-27,1,3310,佳穎,D800,0.4507576327075776
2025-02-27,2,3055,蔚華科,D600,0.3478559726164522
2025-02-27,3,7556,意德士科技,D600,0.34677964456461496
2025-02-27,4,2451,創見,DA00,0.2741858210256071
2025-02-27,5,6189,豐藝,DB00,0.26517520848659043
2025-02-27,6,8112,至上,DB00,0.25287010252753783
2025-02-27,7,3702,大聯大,DB00,0.24812292156869303
2025-02-27,8,3048,益登,DB00,0.22870904212631507
2025-02-27,9,6257,矽格,D900,0.19375558179571767
2025-02-27,10,2347,聯強,DB00,0.1834774113532338
2025-03-31,1,3310,佳穎,D800,0.49520070083708534
2025-03-31,2,7556,意德士科技,D600,0.3388108678194712
2025-03-31,3,3055,蔚華科,D600,0.2955809304172076
2025-03-31,4,2451,創見,DA00,0.28499103838974743
2025-03-31,5,6189,豐藝,DB00,0.24668346008727068
2025-03-31,6,8112,至上,DB00,0.23994208606732403
2025-03-31,7,3702,大聯大,DB00,0.23167784737155003
2025-03-31,8,3048,益登,DB00,0.21915467740567493
2025-03-31,9,6257,矽格,D900,0.19953525135086222
2025-03-31,10,2449,京元電子,D900,0.18195052444004173
2025-04-30,1,7556,意德士科技,D600,0.2857094182117798
2025-04-30,2,3055,蔚華科,D600,0.24596029255926874
2025-04-30,3,3310,佳穎,D800,0.19975866204383286
2025-04-30,4,6189,豐藝,DB00,0.1892842684584991
2025-04-30,5,8277,商丞,DA00,0.17046197131872584
2025-04-30,6,3048,益登,DB00,0.16096056487095542
2025-04-30,7,3702,大聯大,DB00,0.14921904900156996
2025-04-30,8,3033,威健,DB00,0.14778269873729233
2025-04-30,9,2337,旺宏,D900,0.14475393555144017
2025-04-30,10,8112,至上,DB00,0.14194916401724603
2025-05-29,1,7556,意德士科技,D600,0.2630712807066856
2025-05-29,2,3055,蔚華科,D600,0.24620794175558988
2025-05-29,3,6189,豐藝,DB00,0.19798676283741004
2025-05-29,4,3033,威健,DB00,0.180273901247906
2025-05-29,5,8109,博大,D900,0.1588115063833814
2025-05-29,6,3028,增你強,DB00,0.15370683014084277
2025-05-29,7,8277,商丞,DA00,0.1535465359948004
2025-05-29,8,2337,旺宏,D900,0.14398166784413677
2025-05-29,9,8067,志旭,DB00,0.14088670832449968
2025-05-29,10,3048,益登,DB00,0.13810023772893493
2025-06-30,1,7556,意德士科技,D600,0.25611118436907815
2025-06-30,2,3055,蔚華科,D600,0.22894889386713585
2025-06-30,3,6189,豐藝,DB00,0.2218744988513559
2025-06-30,4,8109,博大,D900,0.18881620731820892
2025-06-30,5,3033,威健,DB00,0.18651945473939202
2025-06-30,6,8067,志旭,DB00,0.1612394455833093
2025-06-30,7,3028,增你強,DB00,0.1499481265207125
2025-06-30,8,8277,商丞,DA00,0.1465498231776814
2025-06-30,9,3048,益登,DB00,0.13553986982711874
2025-06-30,10,2369,菱生,D900,0.13422020078371094
2025-07-31,1,7556,意德士科技,D600,0.2522585107053233
2025-07-31,2,6189,豐藝,DB00,0.21889747424403383
2025-07-31,3,3055,蔚華科,D600,0.21885127631909274
2025-07-31,4,8109,博大,D900,0.20127363627297165
2025-07-31,5,8067,志旭,DB00,0.19934640466211878
2025-07-31,6,3033,威健,DB00,0.19545466694535896
2025-07-31,7,3028,增你強,DB00,0.15808967579037395
2025-07-31,8,2337,旺宏,D900,0.15386221676506398
2025-07-31,9,8277,商丞,DA00,0.14409051573336754
2025-07-31,10,3702,大聯大,DB00,0.13588508485458312
2025-08-29,1,7556,意德士科技,D600,0.24630342539654135
2025-08-29,2,6189,豐藝,DB00,0.24458740123400502
2025-08-29,3,3055,蔚華科,D600,0.241142137287733
2025-08-29,4,8109,博大,D900,0.22300679177103672
2025-08-29,5,3033,威健,DB00,0.21967114321872244
2025-08-29,6,2337,旺宏,D900,0.19148541358142004
2025-08-29,7,3224,三顧,DB00,0.18408583721662666
2025-08-29,8,3310,佳穎,D800,0.17472013936999328
2025-08-29,9,8067,志旭,DB00,0.1713256835980256
2025-08-29,10,3028,增你強,DB00,0.17073848779971593
2025-09-30,1,6189,豐藝,DB00,0.2679755835281839
2025-09-30,2,8067,志旭,DB00,0.24646268329903867
2025-09-30,3,3055,蔚華科,D600,0.24350207243747826
2025-09-30,4,7556,意德士科技,D600,0.24148280049021992
2025-09-30,5,3033,威健,DB00,0.20763349992842323
2025-09-30,6,3224,三顧,DB00,0.20685342201282775
2025-09-30,7,2337,旺宏,D900,0.20677445023356783
2025-09-30,8,8109,博大,D900,0.18864024137666774
2025-09-30,9,3028,增你強,DB00,0.18344324047092375
2025-09-30,10,2451,創見,DA00,0.17915597444309062
2025-10-31,1,8067,志旭,DB00,0.29155029753468115
2025-10-31,2,3055,蔚華科,D600,0.28497756343945696
2025-10-31,3,6189,豐藝,DB00,0.2675713413161898
2025-10-31,4,7556,意德士科技,D600,0.23741900528935012
