n,ann_ret,ann_vol,sharpe,max_dd,win,ann_alpha,t_alpha,beta,predictor,smooth_N,hold_K,cost_rt,avg_daily_turn,ann_turn
4653,0.15728892895169436,0.1317101144773749,1.1942053924697893,-0.26729635684104724,0.38878143133462284,0.10199408758812344,3.405538080965118,0.456863323297828,D100,20,20,0.008,0.019342359767891684,4.8742746615087045
4653,0.15241465429018566,0.13182929477631702,1.1561516319176033,-0.27796925012302387,0.38835160111755856,0.0971255194926522,3.2216583433461787,0.45681617385928697,D100,20,20,0.01,0.019342359767891684,4.8742746615087045
4672,0.18710892781255872,0.12174946246642171,1.5368357610955616,-0.40178431061148345,0.300513698630137,0.13942656766346279,5.971372481449921,0.3967101823474219,2330,1,1,0.0,0.5117722602739726,128.9666095890411
4672,-0.006340986571002953,0.12266414931359702,-0.05169388616385301,-0.6434231120463023,0.2851027397260274,-0.05388867826419088,-2.2259096406487484,0.39558976071702007,2330,1,1,0.003,0.5117722602739726,128.9666095890411
4672,-0.13530759616004404,0.12390714747296235,-1.0920079988894056,-0.9486858804162256,0.2709760273972603,-0.18276550888262663,-7.325056868885807,0.3948428129634188,2330,1,1,0.005,0.5117722602739726,128.9666095890411
4672,-0.32875751054360575,0.12668418323963998,-2.5950951581833794,-0.9984292988212284,0.2502140410958904,-0.37608075481028075,-14.307879865759352,0.3937223913330168,2330,1,1,0.008,0.5117722602739726,128.9666095890411
4672,-0.4577241201326468,0.12911337162605455,-3.5451333534866802,-0.9998503893539017,0.2382277397260274,-0.5049575854287164,-18.49267861619236,0.39297544357941566,2330,1,1,0.01,0.5117722602739726,128.9666095890411
4668,0.08691883007663219,0.12839774360692763,0.6769498250897811,-0.44783571355164886,0.30205655526992287,0.03346376197864392,1.279869711830034,0.4376010192897055,2330,1,5,0.0,0.1017566409597258,25.6426735218509
4668,0.04845481979385586,0.12841990478855006,0.3773154938374951,-0.4799853765616553,0.29991431019708653,-0.00494337887493959,-0.18627942452275906,0.4371354671715119,2330,1,5,0.003,0.1017566409597258,25.6426735218509
4668,0.02281214627200495,0.1286587033291976,0.1773074473915361,-0.516639280476116,0.2962724935732648,-0.030548139443995318,-1.1387053104326246,0.4368250990927162,2330,1,5,0.005,0.1017566409597258,25.6426735218509
4668,-0.015651864010771396,0.12935045631597594,-0.12100354692632233,-0.6849950141515018,0.2930591259640103,-0.06895528029757893,-2.5255608408068886,0.43635954697452295,2330,1,5,0.008,0.1017566409597258,25.6426735218509
4668,-0.041294537532622314,0.13003123481854378,-0.3175739858984504,-0.7641007770209861,0.2907026563838903,-0.09456004086663461,-3.4203000734937588,0.4360491788957273,2330,1,5,0.01,0.1017566409597258,25.6426735218509
4663,0.08731504752329931,0.13275003410705918,0.6577403019940634,-0.41827390600068226,0.2946600900707699,0.030179776250893856,1.0718172935735368,0.4684050523049706,2330,1,10,0.0,0.053828007720351706,13.56465794552863
4663,0.06696806060500637,0.13284259799639175,0.5041158605376368,-0.43037084152035054,0.2933733647866181,0.009832235450615612,0.34611400685222393,0.4684095931273824,2330,1,10,0.003,0.053828007720351706,13.56465794552863
4663,0.05340340265947775,0.13302495441905182,0.40145401960633426,-0.4383052433583643,0.2907999142183144,-0.003732791749569914,-0.130584316197772,0.46841262034232367,2330,1,10,0.005,0.053828007720351706,13.56465794552863
4663,0.0330564157411848,0.1334784708425477,0.24765353942493415,-0.5287364068610643,0.2897276431481879,-0.024080332549848208,-0.8341433495038421,0.4684171611647355,2330,1,10,0.008,0.053828007720351706,13.56465794552863
