industry_code,industry_name,weight,freq,src,dst,n,beta,t_beta,p_beta,gamma_dst_ar1,t_gamma,delta_mkt,t_delta,alpha,r2,r2_adj
2000,造紙,EW,D,上游,中游,4245,-0.00696420486843806,-0.2160231203579729,0.8289697255929411,0.025844556738728017,0.5620152933697585,0.12874721635335648,2.7186131171907744,0.0003833640950824863,0.01078412165884679,0.010084369799609916
2000,造紙,EW,W,上游,中游,875,0.04300082643543289,0.5976073222419073,0.5501019773244187,0.02583280098078379,0.2521394866949119,-0.0011615894128033093,-0.01652318627073702,0.00158284584948907,0.004414560199085038,0.0009854484661312446
2000,造紙,EW,M,上游,中游,207,-0.24936070863596738,-1.5870836577176073,0.11249369865115341,0.12306432750517189,0.7509002946379695,0.13608347989269493,0.5813574796647386,0.010273579337152621,0.02019459192345996,0.005714709045481436
2000,造紙,EW,D,中游,上游,4245,0.017716148733986015,0.40880349402971555,0.6826838755568333,0.031629383210292676,0.9670010256293196,0.05996457453562971,1.1837933001999792,0.0003778426433403473,0.00633250709361477,0.005629606249776153
2000,造紙,EW,W,中游,上游,875,0.030665259759877384,0.34961237024213254,0.7266296260258521,0.08422589422702222,1.1271427548081614,-0.03579799773446804,-0.45522378635594485,0.0014523320197265888,0.009097098578275564,0.005684114991289069
2000,造紙,EW,M,中游,上游,207,0.07543638378930569,0.4175503025194083,0.6762759389368846,-0.2877677283202933,-1.5932651937324593,0.24922943465728592,1.3459050445750522,0.009514394120671187,0.03343968715961698,0.019155544605325536
2000,造紙,EW,D,中游,下游,4245,0.037559835987267684,0.786935338468411,0.43131971937978086,-0.0007813854348683685,-0.02239807016022243,0.08512213422183845,1.7279293393415618,0.0004245848350760029,0.007509489219779231,0.006807420949951126
2000,造紙,EW,W,中游,下游,875,0.09257727978874175,0.9694313919162405,0.3323299960036531,-0.009019095582360755,-0.11265357190187468,-0.0057346438579385746,-0.07649212590858365,0.0017182166510985586,0.006849208157517772,0.003428482123617127
2000,造紙,EW,M,中游,下游,207,0.02051788682500139,0.1002325909829579,0.9201596724286359,-0.17074540503368588,-0.8468928254853216,0.23575704359325092,1.2999832216380969,0.010151553309319314,0.01598273660136673,0.0014406095560666188
2000,造紙,EW,D,下游,中游,4245,-0.05732687558688042,-1.6182882932369216,0.10560048241370375,0.07122360901368958,1.45093484284801,0.12872910538776625,2.715357125224029,0.00038741823098777084,0.01162520534310596,0.010926048449927284
2000,造紙,EW,W,下游,中游,875,0.0010048539848009183,0.013649869743732352,0.9891093178656217,0.06110462102887591,0.6151723115056387,-0.0008697400347002282,-0.012341288846360517,0.0015885708592704073,0.0038668745681773586,0.0004358764323616482
2000,造紙,EW,M,下游,中游,207,-0.1636595003323793,-0.7683059224745118,0.44230545692807455,0.05149035049596063,0.24106817595048302,0.13471101249944528,0.5761813347595027,0.01034419131571316,0.008209753247187312,-0.00644724547329778
3000,汽車,EW,D,上游,下游,4245,0.050840848212650856,0.9326969321642271,0.3509764693168158,0.10786936329173978,3.5648361123967662,-0.060209058009662,-0.895942788983814,0.0004959362518218252,0.011282305056102393,0.010582905602003811
3000,汽車,EW,W,上游,下游,875,0.16431899124784582,1.5077254499632962,0.13162480911905577,-0.02798792292585201,-0.4217979334822475,-0.12690625387553148,-0.9842960825927978,0.0025672004273678945,0.0029613756000592684,-0.00047274136113450993
3000,汽車,EW,M,上游,下游,207,0.15228632408161968,0.6639113415017999,0.5067470569045701,0.15592116884345614,1.4233745314741058,-0.15963643536482033,-0.5390372810828259,0.010125041152315445,0.02712026827500147,0.012742735293843732
3000,汽車,EW,D,下游,上游,4245,0.046255924651676925,1.990606707540428,0.04652414226320178,0.13985588734176888,2.7533527776841393,-0.04402540213868188,-0.7535508957952463,0.0003686925103918309,0.020890871768539876,0.020198269225579546
3000,汽車,EW,W,下游,上游,875,-0.04108038391926973,-0.737352130453598,0.4609082380422217,0.12542229827516416,1.25750162249665,-0.030780503652436488,-0.2777438078978411,0.0016683521164950752,0.005713032931413009,0.002288393550005652
3000,汽車,EW,M,下游,上游,207,-0.006271151326712696,-0.06757836663438353,0.9461212769478738,0.24540702549546894,1.1031673195300216,-0.180563793663386,-0.6959712216745819,0.00914549844181299,0.009884367545603623,-0.004747883180323598
3000,汽車,EW,D,上游,中游,4245,0.0779498269341163,1.1829051265308972,0.23684674968340502,0.07751449631983987,2.566002914995674,-0.026503160984427204,-0.33522055297420195,0.0004719297938366141,0.012283733225180837,0.011585042161675885
3000,汽車,EW,W,上游,中游,875,0.16161064372916806,1.188647533202798,0.23457839478066123,-0.017403235848745903,-0.2842933221827211,-0.12763348482296397,-0.8182824613202163,0.0023526824619407175,0.00197744780549991,-0.0014600581148027647
3000,汽車,EW,M,上游,中游,207,0.015636062770664455,0.06273376257854461,0.9499785116834021,0.2646336542938483,2.411329274562036,-0.2138717299322763,-0.7159285177302723,0.010609397910464112,0.03202343558622134,0.017718363205722065
3000,汽車,EW,D,中游,上游,4245,0.01897036106520656,0.9275661838149106,0.3536326457762762,0.14395720620827437,2.8410828499494825,-0.0265694383458042,-0.45505125618328174,0.0003750635138470047,0.019855050453640555,0.019161715191051698
3000,汽車,EW,W,中游,上游,875,-0.009266432444632803,-0.2335687669799986,0.8153197774331402,0.11648183688446485,1.1601000827602916,-0.04894894117482915,-0.45421906049892585,0.0016390685247005615,0.004827338984293994,0.0013996489922766253
3000,汽車,EW,M,中游,上游,207,0.1443393402965233,1.524549024216352,0.12737162020800458,0.14991147847889086,0.6739733179894022,-0.240331184463776,-0.9964106329098171,0.00880285388731311,0.02237891423088645,0.007931311978140787
