n,ann_ret,ann_vol,sharpe,max_dd,ann_alpha,t_alpha,beta,predictor,smooth_N,hold_K,cost_rt,avg_daily_turn
4663,0.12424488366081403,0.13416316532243852,0.9260729900208633,-0.3718059679481093,0.0668923973845186,2.3268045475477623,0.47018581929867903,comm-EW-raw,5,10,0.005,0.040317392236757454
4663,0.1090049093953197,0.13450066772053274,0.8104413996056254,-0.38678844429061676,0.051638018233260974,1.7699079396333586,0.47030391309816855,comm-EW-raw,5,10,0.008,0.040317392236757454
4653,0.14503932679882323,0.13714082861651766,1.0575940678059623,-0.39665655173284764,0.08471610647393901,2.850347783434406,0.49840936749319015,comm-EW-raw,5,20,0.0,0.02321083172147002
4653,0.13041650281429712,0.1371839503503995,0.9506688098803341,-0.41157322887778247,0.07007835796638238,2.3351633993759937,0.49853267858374095,comm-EW-raw,5,20,0.005,0.02321083172147002
4653,0.12164280842358144,0.13733470580051202,0.8857397532148639,-0.4203630965659797,0.06129570886184842,2.0297554470303565,0.49860666523807146,comm-EW-raw,5,20,0.008,0.02321083172147002
4672,0.269571892777838,0.12086852654711404,2.230290220943167,-0.14990983247602852,0.22383827477135967,8.879916773988624,0.38049693601631307,comm-EW-raw,10,1,0.0,0.14597602739726026
4672,0.17760699551756398,0.12148378525581867,1.4619810795618686,-0.2428191405259994,0.13167901039608457,4.729176949536945,0.38211404165859547,comm-EW-raw,10,1,0.005,0.14597602739726026
4672,0.12242805716139962,0.12262264310285027,0.9984131320567979,-0.3245694278246909,0.07638345177091956,2.5842388059623227,0.38308430504396523,comm-EW-raw,10,1,0.008,0.14597602739726026
4668,0.14360746142879152,0.1318782905344584,1.0889393610335616,-0.41793059294735946,0.0877210978765904,2.9054406282197336,0.45750441492298144,comm-EW-raw,10,5,0.0,0.06962296486718081
4668,0.09974499356246763,0.13221338519627887,0.7544243225781572,-0.4613773304687796,0.04369639197490287,1.3858877854890432,0.4588325496007363,comm-EW-raw,10,5,0.005,0.06962296486718081
4668,0.07342751284267329,0.13278342651120148,0.5529870313783402,-0.48592084875590236,0.01728156843389032,0.5338174223240025,0.45962943040738924,comm-EW-raw,10,5,0.008,0.06962296486718081
4663,0.15103999620781058,0.1374486856265107,1.098882797746292,-0.36589101711721506,0.09024702333102269,2.952476538892893,0.4983915365407456,comm-EW-raw,10,10,0.0,0.037315033240403174
4663,0.1275315252663566,0.13763955684932216,0.926561580011253,-0.39072705821385134,0.06668527957213621,2.127025230410872,0.49882827651379896,comm-EW-raw,10,10,0.005,0.037315033240403174
4663,0.11342644270148418,0.1379509989871462,0.822222698887834,-0.4051878312879985,0.052548233316804305,1.650174699417315,0.4990903204976308,comm-EW-raw,10,10,0.008,0.037315033240403174
4653,0.13867305904271293,0.14281118702133438,0.971023782765679,-0.42743232819944654,0.07287430394284532,2.425381539985227,0.5436499532773789,comm-EW-raw,10,20,0.0,0.02149151085321298
4653,0.12513340720518876,0.14285581824938443,0.8759419723930494,-0.43879089346007283,0.059308296683325136,1.9518889185084134,0.5438677100406336,comm-EW-raw,10,20,0.005,0.02149151085321298
4653,0.11700961610267424,0.14299383986231093,0.818284313613391,-0.44551096904787535,0.051168692327613084,1.6721061240862805,0.5439983640985865,comm-EW-raw,10,20,0.008,0.02149151085321298
4672,0.23142540115434246,0.124153880533173,1.864020682724511,-0.2001168186355975,0.18349414235498182,7.2712264554983275,0.39878098229574177,comm-EW-raw,20,1,0.0,0.0997431506849315
4672,0.16858721622283565,0.12458444236711891,1.3531963784535126,-0.2515399864649248,0.12059192248370952,4.345844129142854,0.3993137435213095,comm-EW-raw,20,1,0.005,0.0997431506849315
4672,0.13088430526393152,0.12538476741114465,1.043861291657172,-0.2910293892064364,0.08285059056094617,2.8187685937809652,0.3996334002566502,comm-EW-raw,20,1,0.008,0.0997431506849315
4668,0.15553703681859168,0.1304645171887352,1.1921788404243707,-0.3272683208806475,0.1013177971545826,3.49403405238601,0.44385678264576167,comm-EW-raw,20,5,0.0,0.049057412167952015
4668,0.12463086715278192,0.13074127613306377,0.9532633521638347,-0.3601523344352574,0.07035731534799,2.3208573542186817,0.44430139994795687,comm-EW-raw,20,5,0.005,0.049057412167952015
4668,0.10608716535329604,0.13117624405947942,0.8087376347289896,-0.3855076647695723,0.05178102626403442,1.6629368000426448,0.44456817032927387,comm-EW-raw,20,5,0.008,0.049057412167952015
4663,0.16423390170586505,0.13558841749467593,1.2112679293739375,-0.44247804910268185,0.10550752627523391,3.4703613127382154,0.48144920541493025,comm-EW-raw,20,10,0.0,0.030023589963542784
4663,0.14531904002883309,0.13579297596224307,1.0701513756443388,-0.46354227479188415,0.086577672211481,2.768907460517984,0.48157211565110863,comm-EW-raw,20,10,0.005,0.030023589963542784
4663,0.1339701230226139,0.13607748715344792,0.9845134990738208,-0.4763420604550751,0.07521975977322926,2.3650096226987105,0.48164586179281565,comm-EW-raw,20,10,0.008,0.030023589963542784
4653,0.14510659607663406,0.1406370274448886,1.0317808809880953,-0.45742301266991914,0.08161173701885323,2.5442704249270047,0.5246144415304562,comm-EW-raw,20,20,0.0,0.019342359767891684
4653,0.13292090942286233,0.14065300813339993,0.9450271358348468,-0.478708053703213,0.06943850826576024,2.1319011564526633,0.5245115104474641,comm-EW-raw,20,20,0.005,0.019342359767891684
4653,0.12560949743059924,0.14076452662246278,0.8923377248835567,-0.49110064897815753,0.06213457101390449,1.8897260370436615,0.5244497517976691,comm-EW-raw,20,20,0.008,0.019342359767891684
4672,0.2894899251217824,0.12674972328052575,2.2839491687179136,-0.1784678486152228,0.23804503992611836,10.969947232664861,0.4280138341096993,comm-PCA-PC1,1,1,0.0,0.4402825342465753
4672,0.012111928546439861,0.12911193028207824,0.09380952263650802,-0.48523459846420947,-0.03960799255238995,-1.6313599646521788,0.43030209213543047,comm-PCA-PC1,1,1,0.005,0.4402825342465753
4672,-0.15431486939876563,0.13192883372353717,-1.1696826618064358,-0.9632033030306878,-0.2061998120394949,-7.908475284400367,0.4316750469508695,comm-PCA-PC1,1,1,0.008,0.4402825342465753
4668,0.16695783795336944,0.12437616478308951,1.3423620051682883,-0.40337913797232317,0.11723102662323585,4.632659913847181,0.4070802656953729,comm-PCA-PC1,1,5,0.0,0.09704370179948586
4668,0.10582030581969332,0.12443513512597189,0.8504053594876251,-0.46289091690829365,0.056195347413378754,2.1613073866138284,0.40624646368432427,comm-PCA-PC1,1,5,0.005,0.09704370179948586
4668,0.06913778653948767,0.12500170231864774,0.5530947599677105,-0.4957730884078072,0.019573939887464496,0.7387775839428475,0.4057461824776951,comm-PCA-PC1,1,5,0.008,0.09704370179948586
4663,0.12309055217900276,0.13315038106387095,0.924447614760918,-0.4049489432467057,0.06613498223780895,2.5140577836732856,0.46693182903025915,comm-PCA-PC1,1,10,0.0,0.04803774394166845
4663,0.09282677349575166,0.13327568198369447,0.6965019583025545,-0.4368664792820077,0.035804601512620084,1.3312793364950628,0.4674778443416896,comm-PCA-PC1,1,10,0.005,0.04803774394166845
4663,0.07466850628580098,0.13360986579644826,0.5588547360683442,-0.4552254472159363,0.017606373077506766,0.6452916279100327,0.46780545352854774,comm-PCA-PC1,1,10,0.008,0.04803774394166845
4653,0.11889337570738555,0.14593195415711221,0.8147179032453948,-0.4848004392279268,0.049723104589726716,1.6244804650841207,0.5715064761365755,comm-PCA-PC1,1,20,0.0,0.02493015258972706
4653,0.10318737957585751,0.1459548284687708,0.7069816097104041,-0.49508009621376103,0.034013713891460545,1.1088302127454663,0.5715345231117162,comm-PCA-PC1,1,20,0.005,0.02493015258972706
4653,0.09376378189694068,0.14609442338269835,0.6418026076965573,-0.5011613567998519,0.024588079472500815,0.8000217269038291,0.5715513512968006,comm-PCA-PC1,1,20,0.008,0.02493015258972706
4672,0.26801262052430685,0.12430900539656776,2.156019346058631,-0.15390920493749272,0.21896697983108118,10.295253072999158,0.4080524747918678,comm-PCA-PC1,3,1,0.0,0.2806078767123288
4672,0.09122965819553976,0.12586390587524335,0.7248278015936265,-0.30571987267427436,0.04198199466545239,1.7823788906441236,0.4097332749074477,comm-PCA-PC1,3,1,0.005,0.2806078767123288
4672,-0.01484011920172051,0.12798596635428927,-0.11595114389838856,-0.595239549989939,-0.06420899643392483,-2.555261833804926,0.41074175497679566,comm-PCA-PC1,3,1,0.008,0.2806078767123288
4668,0.12171999778362866,0.12960370544995617,0.9391706615257877,-0.3652985889228709,0.0677940100141145,2.5788748386195555,0.4414561248128246,comm-PCA-PC1,3,5,0.0,0.09511568123393316
4668,0.061797118606250735,0.1297995977469498,0.47609637994970555,-0.43284342707762147,0.00788053879871743,0.289512011085561,0.44137910809768954,comm-PCA-PC1,3,5,0.005,0.09511568123393316
4668,0.02584339109982401,0.13041697888605944,0.19815971294966464,-0.46994088470522366,-0.02806754393052091,-1.00811573876407,0.4413328980686084,comm-PCA-PC1,3,5,0.008,0.09511568123393316
4663,0.11827559296787839,0.13340617191080464,0.8865826166345396,-0.41443670410879274,0.061486861121180146,2.053455083483276,0.46556406084366747,comm-PCA-PC1,3,10,0.0,0.043534205447137035
4663,0.09084904353618203,0.13350561908266076,0.6804885379388589,-0.44024867470798246,0.03401437194520715,1.1120793910916058,0.4659406829869003,comm-PCA-PC1,3,10,0.005,0.043534205447137035
4663,0.07439311387716424,0.13380077780107758,0.5559991137552649,-0.4552160316107189,0.017530878439623337,0.5655318091844934,0.46616665627284004,comm-PCA-PC1,3,10,0.008,0.043534205447137035
4653,0.13016043445795186,0.1354713961634614,0.9607964348496028,-0.41344115686795435,0.07139752995752956,2.3522990678169955,0.48551754873796965,comm-PCA-PC1,3,20,0.0,0.02321083172147002
4653,0.11553761047342576,0.13548898254432862,0.8527454284751511,-0.4352384105462208,0.056772107729157674,1.8511086966815278,0.48553901624359647,comm-PCA-PC1,3,20,0.005,0.02321083172147002
4653,0.10676391608271008,0.135625997087034,0.7871935939700224,-0.44866562645604235,0.04799685439213456,1.5544817897945795,0.4855518967469727,comm-PCA-PC1,3,20,0.008,0.02321083172147002
4672,0.27864946943645896,0.12088016418594486,2.3051711694221746,-0.18766087756531047,0.2326024088567021,10.186178036828688,0.38310473185552807,comm-PCA-PC1,5,1,0.0,0.2144691780821918
4672,0.14353388724467808,0.12216846810539841,1.1748848902717441,-0.24474876445760785,0.09722003313400138,3.867610692884239,0.38532441456354377,comm-PCA-PC1,5,1,0.005,0.2144691780821918
4672,0.06246453792960959,0.12396689609454509,0.503880793159249,-0.3090765738500282,0.01599060770038104,0.5993068390329128,0.3866562241883531,comm-PCA-PC1,5,1,0.008,0.2144691780821918
4668,0.1399939563528128,0.1276261516381322,1.0969065082346756,-0.3288487722875506,0.08800088873086412,3.3607730254243067,0.42563259569057704,comm-PCA-PC1,5,5,0.0,0.0844044558697515
4668,0.08681914915486935,0.1278958266017762,0.6788270693553938,-0.3850745027828735,0.03475295295567643,1.2779392772010236,0.42623125061853684,comm-PCA-PC1,5,5,0.005,0.0844044558697515
4668,0.05491426483610327,0.12851287914828954,0.4273055370017687,-0.41658433946313167,0.002804191490563811,0.10070335820368985,0.42659044357531267,comm-PCA-PC1,5,5,0.008,0.0844044558697515
4663,0.13639395928877507,0.13324953098767459,1.0235980440440828,-0.35475835595545346,0.0798313684448939,2.866445115522526,0.46371011693312175,comm-PCA-PC1,5,10,0.0,0.041389663306883984
4663,0.11031847140543814,0.13342665603974824,0.8268098345549028,-0.38325772326468155,0.053745609663934685,1.883230454156799,0.4637943195671668,comm-PCA-PC1,5,10,0.005,0.041389663306883984
4663,0.09467317867543601,0.13375730779085385,0.7077981774533716,-0.39978224184732847,0.038094154395359126,1.314622931627682,0.46384484114759383,comm-PCA-PC1,5,10,0.008,0.041389663306883984
4653,0.1326988847723916,0.13524211380179535,0.981194992019047,-0.3966565517328474,0.07426243787446717,2.481605243614369,0.48282025362842457,comm-PCA-PC1,5,20,0.0,0.02321083172147002
4653,0.11807606078786549,0.13528913892441058,0.8727682186952016,-0.4115732288777817,0.05964435114117553,1.9744057524222702,0.4827811129728242,comm-PCA-PC1,5,20,0.005,0.02321083172147002
4653,0.10930236639714982,0.1354439800715031,0.8069931667649409,-0.4203630965659797,0.050873499101200564,1.6738247609993044,0.4827576285794641,comm-PCA-PC1,5,20,0.008,0.02321083172147002
4672,0.26898838789285445,0.12108948919404784,2.22140162356946,-0.136196518220966,0.22309495846768732,9.100410887887202,0.38182654337742167,comm-PCA-PC1,10,1,0.0,0.144263698630137
4672,0.17810225775586816,0.12170698411588221,1.4633692474565776,-0.21551082594584714,0.13201910194531516,4.915048214253189,0.3834050388358506,comm-PCA-PC1,10,1,0.005,0.144263698630137
4672,0.12357057967367636,0.12283828492552887,1.0059614536998092,-0.285495743372288,0.07737358803189193,2.724750937929567,0.3843521361109081,comm-PCA-PC1,10,1,0.008,0.144263698630137
4668,0.1596537568255614,0.130226109575783,1.2259734806302685,-0.3347545810210636,0.10521914369645256,3.7582431602674418,0.4456199016765494,comm-PCA-PC1,10,5,0.0,0.06876606683804627
4668,0.11633113471759224,0.13053109485659284,0.8912139658783887,-0.3844097299698065,0.06178059181862968,2.106492768697444,0.4465689414450713,comm-PCA-PC1,10,5,0.005,0.06876606683804627
4668,0.09033756145281076,0.13108366842008146,0.6891595462777836,-0.4124604450706213,0.03571746069193592,1.1840151071998517,0.44713836530618445,comm-PCA-PC1,10,5,0.008,0.06876606683804627
4663,0.16698961933739526,0.1347923971781444,1.2388652686152497,-0.2837685661598357,0.108660920747099,3.760230370844455,0.47818898039019125,comm-PCA-PC1,10,10,0.0,0.03645721638430195
4663,0.14402157301528504,0.13499782349411737,1.0668436667170482,-0.3142722827136304,0.08562539871857006,2.883500274296143,0.4787421581574532,comm-PCA-PC1,10,10,0.005,0.03645721638430195
4663,0.1302407452220189,0.13531736997297486,0.9624835691680245,-0.3326461808130936,0.0718040855014527,2.378079867623207,0.47907406481781034,comm-PCA-PC1,10,10,0.008,0.03645721638430195
4653,0.15751821128298132,0.13942859617369066,1.1297410689465441,-0.34334572194363633,0.09496248165193209,3.1864171205781324,0.5168550596365412,comm-PCA-PC1,10,20,0.0,0.02106168063614872
4653,0.1442493524822076,0.13944576472060793,1.0344477135696741,-0.3531355254788838,0.08167233125361988,2.7083345506443837,0.5170309774937935,comm-PCA-PC1,10,20,0.005,0.02106168063614872
4653,0.13628803720174343,0.139567816013464,0.9765004647532481,-0.3630231353767933,0.07369824101463257,2.425758744108541,0.5171365282081447,comm-PCA-PC1,10,20,0.008,0.02106168063614872
4672,0.23074815265636037,0.12415530076536949,1.8585445102535867,-0.20011681863559727,0.18285541473014366,7.147283313391088,0.398460494329934,comm-PCA-PC1,20,1,0.0,0.09931506849315068
4672,0.16817965950567546,0.12454413658834489,1.3503619207828215,-0.2726471255593128,0.12028104145982296,4.2809250459736,0.39850941605540335,comm-PCA-PC1,20,1,0.005,0.09931506849315068
4672,0.1306385636152645,0.12531777073393877,1.0424584067380378,-0.31307204110023956,0.08273641749763057,2.782129718505323,0.39853876909068514,comm-PCA-PC1,20,1,0.008,0.09931506849315068
4668,0.1576341796512834,0.13022918063342973,1.2104367000126761,-0.32726832088064783,0.10361262489945514,3.579882744922258,0.44223846800981514,comm-PCA-PC1,20,5,0.0,0.049057412167952015
4668,0.12672800998547368,0.1305187388030972,0.9709564400300998,-0.36015233443525674,0.07264948594371058,2.400457177204057,0.44270483762135443,comm-PCA-PC1,20,5,0.005,0.049057412167952015
4668,0.10818430818598779,0.13096180088030182,0.8260752941605278,-0.38550766476957143,0.05407160257026387,1.7390468522639857,0.4429846593882779,comm-PCA-PC1,20,5,0.008,0.049057412167952015
4663,0.16216704875255103,0.13499253533516883,1.2013038228366588,-0.44247804910268185,0.10397772092464401,3.424398901658806,0.47704639424694084,comm-PCA-PC1,20,10,0.0,0.030023589963542784
4663,0.14325218707551907,0.13520348321807818,1.0595302995593585,-0.46354227479188415,0.08504169869558113,2.7240014177344922,0.47721987219252704,comm-PCA-PC1,20,10,0.005,0.030023589963542784
4663,0.1319032700692999,0.1354925179236224,0.9735096231930254,-0.4763420604550751,0.07368008535814342,2.3204762883316583,0.47732395895987867,comm-PCA-PC1,20,10,0.008,0.030023589963542784
4653,0.1453138884450929,0.14013022585385318,1.0369917522051664,-0.45742301266991914,0.08228522656622976,2.5702808159319166,0.5207625742093805,comm-PCA-PC1,20,20,0.0,0.019342359767891684
4653,0.13312820179132115,0.1401463358715422,0.9499228143456148,-0.478708053703213,0.0701244781482343,2.1575380438826754,0.5205565266831919,comm-PCA-PC1,20,20,0.005,0.019342359767891684
4653,0.1258167897990581,0.1402583001025154,0.8970363230347017,-0.49110064897815753,0.06282802909743707,1.9150836348078748,0.5204328981674787,comm-PCA-PC1,20,20,0.008,0.019342359767891684
4672,0.28710667315513977,0.12462577011034989,2.303750443434943,-0.16744230228626655,0.23677014408960917,10.137861011741984,0.4187924750763746,comm-OLS-ora,1,1,0.0,0.4518407534246575
4672,0.0024469984976055186,0.127069759759325,0.01925712696899898,-0.5472902908374624,-0.048054049233241164,-1.8656788904189125,0.42016124603303495,comm-OLS-ora,1,1,0.005,0.4518407534246575
4672,-0.16834880629691507,0.12996300235029284,-1.2953594734843068,-0.9731629832680275,-0.21894856522695133,-7.977208223846032,0.42098250860703146,comm-OLS-ora,1,1,0.008,0.4518407534246575
4668,0.1367109137179665,0.12745600954500477,1.072612536717571,-0.48095782731940473,0.0840737203512125,3.210210794443641,0.43090562390861004,comm-OLS-ora,1,5,0.0,0.09832904884318766
4668,0.07476361294675829,0.12760018430072476,0.5859208852751919,-0.5303972258027969,0.0222165785749928,0.8208151944423635,0.4301675522998939,comm-OLS-ora,1,5,0.005,0.09832904884318766
4668,0.037595232484033354,0.1282105843994041,0.2932303339864356,-0.5578240275346935,-0.01489770649073904,-0.5384321300616365,0.4297247093346641,comm-OLS-ora,1,5,0.008,0.09832904884318766
4663,0.11923654704640699,0.13112348840547908,0.909345446009539,-0.4589420666917514,0.06398767699144571,2.5024016810793515,0.4529400017110506,comm-OLS-ora,1,10,0.0,0.0461076560154407
4663,0.09018872375667936,0.1312717411352044,0.6870383753331096,-0.48536041063390456,0.03490086100978492,1.3404666933633715,0.4532596706913096,comm-OLS-ora,1,10,0.005,0.0461076560154407
4663,0.07276002978284278,0.13161354474913745,0.5528308649503161,-0.5006182406809547,0.017448771420788423,0.6619803271362094,0.453451472079465,comm-OLS-ora,1,10,0.008,0.0461076560154407
4653,0.14270632574117662,0.1313273714478763,1.0866457172472732,-0.4058330036451143,0.08736416315611589,2.8399523673918,0.4572543060726982,comm-OLS-ora,1,20,0.0,0.02364066193853428
4653,0.12781270871990003,0.1313823280247262,0.972830293400233,-0.41179944485795217,0.07249631545542923,2.351771818841732,0.45704139186309917,comm-OLS-ora,1,20,0.005,0.02364066193853428
4653,0.11887653850713406,0.13154803627450962,0.9036739876455994,-0.41535767329431283,0.06357560683501716,2.0587741396924324,0.4569136433373398,comm-OLS-ora,1,20,0.008,0.02364066193853428
4672,0.3122482578956118,0.12087995553999586,2.5831268426658003,-0.17814161735705547,0.2651291704772335,10.697878549463274,0.39202383655800277,comm-OLS-ora,3,1,0.0,0.2833904109589041
4672,0.13371229899150214,0.12249179918623221,1.0916020491152285,-0.34172345342912325,0.08621482650431504,3.189907160874358,0.3951719443524841,comm-OLS-ora,3,1,0.005,0.2833904109589041
4672,0.026590723649036373,0.12468652825026091,0.21326059857617966,-0.4498664246803785,-0.021133779879435852,-0.7392320445456516,0.39706080902917307,comm-OLS-ora,3,1,0.008,0.2833904109589041
4668,0.1360742910232828,0.12758850809362954,1.066508990946317,-0.4155319846858294,0.08356451492860703,3.149361161542788,0.42986254361481346,comm-OLS-ora,3,5,0.0,0.09532990574121679
4668,0.07601645040631623,0.12776506645945096,0.5949705386052588,-0.4816729032962559,0.023461422782954256,0.8466107545082803,0.4302329877238956,comm-OLS-ora,3,5,0.005,0.09532990574121679
4668,0.03998174603613628,0.12837986256158657,0.31143315811664923,-0.5177779672980214,-0.01260043250443739,-0.44208546709037233,0.4304552541893451,comm-OLS-ora,3,5,0.008,0.09532990574121679
4663,0.13367431726337842,0.12933564842884704,1.0335458080369722,-0.43276672082651535,0.08013448035858806,2.6890238880617305,0.43892904588168036,comm-OLS-ora,3,10,0.0,0.04331975123311173
4663,0.10638287398651805,0.129378007338315,0.8222639703232855,-0.4631895540156187,0.052893782650316475,1.7336901096495523,0.43851302474132803,comm-OLS-ora,3,10,0.005,0.04331975123311173
4663,0.09000800802040179,0.12964536075090563,0.6942632385692448,-0.4806888318153776,0.03654936402535354,1.1804580302111625,0.4382634120571166,comm-OLS-ora,3,10,0.008,0.04331975123311173
4653,0.16356715294783386,0.13018586414487424,1.2564125454190025,-0.40004055235807034,0.10957788645361773,3.603887482616083,0.44607625421654234,comm-OLS-ora,3,20,0.0,0.0223511712873415
4653,0.1494859150368087,0.13022165523998067,1.1479343797414236,-0.4119487031899898,0.09553590329064646,3.1219852555658103,0.4457519191753548,comm-OLS-ora,3,20,0.005,0.0223511712873415
4653,0.14103717229019364,0.13036992893936805,1.0818228822981615,-0.42041726322010176,0.0871107133928637,2.834429156099106,0.44555731815064253,comm-OLS-ora,3,20,0.008,0.0223511712873415
4672,0.29131422487517,0.11754270844788131,2.4783691708477127,-0.15813024810834542,0.24728463451743118,10.313678593197904,0.36631967807139,comm-OLS-ora,5,1,0.0,0.2183219178082192
4672,0.15377141665599195,0.11862842309155767,1.29624429498916,-0.279220753920724,0.1095619314068672,4.17200183592094,0.3678163769542027,comm-OLS-ora,5,1,0.005,0.2183219178082192
4672,0.07124573172448509,0.12035215310488222,0.5919772092685139,-0.37440606236199614,0.026928309540528942,0.9675580308910773,0.36871439628389047,comm-OLS-ora,5,1,0.008,0.2183219178082192
4668,0.14513726677281208,0.124115314154367,1.1693743657797078,-0.30598926746846555,0.09565455133581739,3.5804066664633,0.40508201528726906,comm-OLS-ora,5,5,0.0,0.08933161953727506
4668,0.08885834646432877,0.12441802722274521,0.7141918936332752,-0.37361968316670535,0.03936031398120796,1.4126082240513165,0.4052074057364035,comm-OLS-ora,5,5,0.005,0.08933161953727506
4668,0.05509099427923882,0.12509202959390464,0.4404037128351401,-0.4110645495720815,0.005583771568442283,0.19512186919596874,0.40528264000588415,comm-OLS-ora,5,5,0.008,0.08933161953727506
4663,0.13539201031277742,0.1278409969212293,1.0590656641718834,-0.4444615271325858,0.08326122833119738,2.794955391725221,0.4273773645767964,comm-OLS-ora,5,10,0.0,0.04289084280506112
4663,0.10837077934558893,0.12803476681031284,0.8464168135373992,-0.47951922460584107,0.05622057892237382,1.8380582859259642,0.42753656039344723,comm-OLS-ora,5,10,0.005,0.04289084280506112
4663,0.09215804076527584,0.1283928848469728,0.7177815256282771,-0.4995221148761595,0.039996189277079645,1.2865227804874622,0.42763207788343766,comm-OLS-ora,5,10,0.008,0.04289084280506112
4653,0.152510272211098,0.13083761733466345,1.165645441410012,-0.404189623150487,0.09808772356333943,3.2805227662247343,0.4496561672737388,comm-OLS-ora,5,20,0.0,0.02192134107027724
4653,0.13869982733682332,0.13085286178737798,1.0599678558211119,-0.424702068005112,0.08431976460197796,2.7989159702426907,0.44930513533498645,comm-OLS-ora,5,20,0.005,0.02192134107027724
4653,0.13041356041225852,0.13098584078789408,0.9956309752856248,-0.4366927348038102,0.07605898922516106,2.512158506307251,0.4490945161717353,comm-OLS-ora,5,20,0.008,0.02192134107027724
4672,0.2894830768088692,0.11563428210111247,2.5034364511014178,-0.1566622790666794,0.2473765313361082,9.106015660890106,0.35032022912221017,comm-OLS-ora,10,1,0.0,0.14940068493150685
4672,0.19536064530201988,0.11619150319739378,1.6813677414098718,-0.208198083439038,0.15312435612519454,5.18222030140689,0.3513996775458385,comm-OLS-ora,10,1,0.005,0.14940068493150685
4672,0.13888718639791026,0.11734631917458328,1.183566620366501,-0.2588617648778704,0.09657305099864626,3.100856408125049,0.3520473466000156,comm-OLS-ora,10,1,0.008,0.14940068493150685
4668,0.16425718995853603,0.12474983987768228,1.3166925915062568,-0.27737219483507347,0.11438048031961334,3.9355700458278777,0.40830738325503346,comm-OLS-ora,10,5,0.0,0.06426735218508997
4668,0.12376875808192936,0.12496897056604175,0.9903959160527924,-0.32629346892840594,0.07391991453210937,2.460929790975305,0.4080792621539138,comm-OLS-ora,10,5,0.005,0.06426735218508997
4668,0.09947569895596535,0.12546323347661276,0.7928673301290959,-0.35409632642376576,0.049643575059606954,1.6192838957129037,0.407942389493242,comm-OLS-ora,10,5,0.008,0.06426735218508997
4663,0.16852830603519928,0.13013029456954375,1.295073576776813,-0.32734807082113127,0.11448935963798024,4.061477520514407,0.4430208337160698,comm-OLS-ora,10,10,0.0,0.03903066695260562
4663,0.14393898585505777,0.13033497549795547,1.1043772809648913,-0.35056652122086573,0.08980637280593283,3.0992748166525543,0.4437887294835727,comm-OLS-ora,10,10,0.005,0.03903066695260562
4663,0.12918539374697285,0.13067484977923047,0.988601815615063,-0.3641380571861055,0.0749965807067044,2.5444883722524287,0.4442494669440744,comm-OLS-ora,10,10,0.008,0.03903066695260562
4653,0.17112410079994186,0.13518519376971722,1.2658494323827003,-0.40004055235806935,0.11293335116388196,3.6347642339643866,0.48079022578473196,comm-OLS-ora,10,20,0.0,0.020631850419084462
4653,0.15812603503591866,0.1351949654807088,1.1696148186707584,-0.4119487031899901,0.09998912495557123,3.1854810214641525,0.480345386487953,comm-OLS-ora,10,20,0.005,0.020631850419084462
4653,0.15032719557750476,0.13531379177568514,1.1109525023636018,-0.42099868077348546,0.09222258923058477,2.919029896325305,0.4800784829098857,comm-OLS-ora,10,20,0.008,0.020631850419084462
4672,0.2436323134085284,0.12040272692828764,2.023478368173811,-0.1972531523493134,0.19817787923213664,7.625804723993365,0.3781741678522422,comm-OLS-ora,20,1,0.0,0.10188356164383562
4672,0.179445669572912,0.12087712311652382,1.484529619388186,-0.2573296190094192,0.13389664316147912,4.735175947164799,0.378961161253879,comm-OLS-ora,20,1,0.005,0.10188356164383562
4672,0.14093368327154213,0.1217305994771765,1.15775067137467,-0.29881176270718524,0.09532790151908462,3.1973971272346784,0.37943335729486116,comm-OLS-ora,20,1,0.008,0.10188356164383562
4668,0.16729510472386266,0.12572370931608562,1.3306567681936683,-0.2792234075445458,0.11651684711984507,4.33954429256603,0.4156877556406958,comm-OLS-ora,20,5,0.0,0.04712939160239932
4668,0.13760358801435107,0.1259672888488718,1.0923755625116283,-0.30407693017894055,0.08682893300475975,3.1095769370710804,0.41565826360094893,comm-OLS-ora,20,5,0.005,0.04712939160239932
4668,0.11978867798864415,0.12638218897937817,0.9478287957822137,-0.3276693532047362,0.06901618453570861,2.4127938313847577,0.4156405683771007,comm-OLS-ora,20,5,0.008,0.04712939160239932
4663,0.18102324028119468,0.1298782552064288,1.3937917474597727,-0.2850341916850866,0.12718426310721562,4.5333282640256405,0.4413814506802468,comm-OLS-ora,20,10,0.0,0.029594681535492173
4663,0.1623785909138346,0.13012419985883972,1.2478738857951472,-0.2957418241292904,0.10848513089810763,3.7657239018618998,0.44182811064650457,comm-OLS-ora,20,10,0.005,0.029594681535492173
4663,0.15119180129341858,0.1304381359563201,1.1591073437606338,-0.302102012426284,0.09726565157264287,3.3215220595443764,0.4420961066262593,comm-OLS-ora,20,10,0.008,0.029594681535492173
4653,0.18382861679366488,0.13136792599243283,1.3993416993144427,-0.2846703868675593,0.12900173433318957,4.327561536158788,0.4529969000590062,comm-OLS-ora,20,20,0.0,0.016763378465506126
4653,0.17326768836039597,0.13140455781659735,1.3185820281989566,-0.30236846673118123,0.11850486022744205,3.9277966428809816,0.4524676631135451,comm-OLS-ora,20,20,0.005,0.016763378465506126
