n,ann_ret,ann_vol,sharpe,max_dd,ann_alpha,t_alpha,beta,target,predictor,smooth_N,hold_K,cost_rt,avg_daily_turn,ann_turn
4663,0.16277845505215294,0.12910419441625837,1.2608301053900843,-0.3194614076625606,0.11121916489466069,3.916713426842848,0.422692173594199,G_overall,B_GA00,20,10,0.005,0.030023589963542784,7.565944670812781
4663,0.15142953804593373,0.12936937523657827,1.1705207493582928,-0.3356655203533926,0.0998771866990599,3.4604021233258466,0.42263528799834454,G_overall,B_GA00,20,10,0.008,0.030023589963542784,7.565944670812781
4663,0.14386359337512097,0.12961666936128122,1.1099158316908238,-0.3462665383286685,0.0923158679019927,3.1635061751788047,0.4225973642677748,G_overall,B_GA00,20,10,0.01,0.030023589963542784,7.565944670812781
4653,0.1582864055949873,0.1281520485437849,1.235145340192565,-0.3310925434601961,0.10722615387537843,3.515264918639029,0.42187581542484864,G_overall,B_GA00,20,20,0.0,0.02149151085321298,5.415860735009671
4653,0.1501626144924728,0.12817082301968863,1.1715818854452231,-0.344987247584143,0.09911718440477472,3.2174136351351956,0.42175335445300244,G_overall,B_GA00,20,20,0.003,0.02149151085321298,5.415860735009671
4653,0.14474675375746315,0.12823501707467216,1.1287615275410778,-0.35410097140042784,0.09371120475770559,3.021642147141542,0.42167171380510493,G_overall,B_GA00,20,20,0.005,0.02149151085321298,5.415860735009671
4653,0.13662296265494864,0.1284086697554223,1.0639699244231093,-0.36755099896710985,0.08560223528710188,2.7322542676327504,0.4215492528332589,G_overall,B_GA00,20,20,0.008,0.02149151085321298,5.415860735009671
4653,0.13120710191993898,0.12857585007839076,1.020464588333999,-0.3763726936391516,0.08019625564003273,2.542211584686688,0.4214676121853614,G_overall,B_GA00,20,20,0.01,0.02149151085321298,5.415860735009671
4672,0.26814059752487546,0.1312145883180122,2.0435273315418927,-0.23966299711965133,0.21544454579877778,8.662016180899796,0.4384233545462572,G_overall,C_G_overall,1,1,0.0,0.4336472602739726,109.2791095890411
4672,0.1042219331413138,0.13237504748947038,0.78732310294056,-0.33391373871072894,0.05131688260969863,1.922200812321814,0.44016219368903364,G_overall,C_G_overall,1,1,0.003,0.4336472602739726,109.2791095890411
4672,-0.005057176447727295,0.1337229822085342,-0.03781830440964057,-0.6421536400985504,-0.05810155951635402,-2.0761207660640295,0.44132141978421774,G_overall,C_G_overall,1,1,0.005,0.4336472602739726,109.2791095890411
4672,-0.16897584083128894,0.13657232252210938,-1.2372627023600178,-0.9743188798627068,-0.22222922270543308,-7.405545232650194,0.4430602589269942,G_overall,C_G_overall,1,1,0.008,0.4336472602739726,109.2791095890411
4672,-0.27825495042033005,0.13899712557206886,-2.001875573146706,-0.9965005507409237,-0.3316476648314859,-10.55935886291151,0.44421948502217845,G_overall,C_G_overall,1,1,0.01,0.4336472602739726,109.2791095890411
4668,0.13331177212148126,0.12916542320449326,1.0321010748396926,-0.4949197549706813,0.08126811759128712,2.7947157809232017,0.42604671699653784,G_overall,C_G_overall,1,5,0.0,0.09982862039417309,25.15681233933162
4668,0.09557655361248384,0.1291491271549867,0.7400480027850769,-0.5286043874159285,0.0435667289067218,1.47253685359895,0.4257697747685951,G_overall,C_G_overall,1,5,0.003,0.09982862039417309,25.15681233933162
4668,0.07041974127315222,0.1293573207974323,0.5443815691222172,-0.5498292366297735,0.018432469783678254,0.6153686610280794,0.425585146616633,G_overall,C_G_overall,1,5,0.005,0.09982862039417309,25.15681233933162
4668,0.032684522764154796,0.12999609281657443,0.25142696258012104,-0.5800944335325768,-0.019268918900887045,-0.6308049351513549,0.4253082043886904,G_overall,C_G_overall,1,5,0.008,0.09982862039417309,25.15681233933162
4668,0.007527710424823161,0.130637111955835,0.05762306217675789,-0.5998466331062284,-0.04440317802393064,-1.433811572662546,0.4251235762367283,G_overall,C_G_overall,1,5,0.01,0.09982862039417309,25.15681233933162
4663,0.1395564698139535,0.13352460420091455,1.0451741883013772,-0.4268975382437501,0.08443618601674174,3.2833553324452045,0.4518858288429511,G_overall,C_G_overall,1,10,0.0,0.04696547287154192,11.835299163628564
4663,0.12180352106851065,0.13354241570231098,0.9120961338608077,-0.44217065546424716,0.06663628957626928,2.5576635860245247,0.45227071434460736,G_overall,C_G_overall,1,10,0.003,0.04696547287154192,11.835299163628564
4663,0.10996822190488213,0.13365983953730884,0.8227469244730494,-0.4521382855705497,0.05476969194928767,2.0828539528094865,0.4525273046790449,G_overall,C_G_overall,1,10,0.005,0.04696547287154192,11.835299163628564
4663,0.09221527315943925,0.1339937445597075,0.6882058073863904,-0.46677485945831687,0.0369697955088152,1.38550855404994,0.45291219018070106,G_overall,C_G_overall,1,10,0.008,0.04696547287154192,11.835299163628564
4663,0.0803799739958107,0.1343209173419855,0.5984173990649619,-0.4763265544472257,0.025103197881833534,0.9312090369362844,0.4531687805151386,G_overall,C_G_overall,1,10,0.01,0.04696547287154192,11.835299163628564
4653,0.129201879408877,0.1472314572172727,0.8775426247273432,-0.43468293282081627,0.061352311121018265,1.8922839874189252,0.5605944151010082,G_overall,C_G_overall,1,20,0.0,0.02364066193853428,5.957446808510638
4653,0.12026570919611106,0.1472237517427305,0.8168906699665698,-0.4397965467982612,0.05243303827375544,1.6149194688445476,0.5604548037671411,G_overall,C_G_overall,1,20,0.003,0.02364066193853428,5.957446808510638
4653,0.1143082623876004,0.14726800437880253,0.7761921054730727,-0.4431841621520446,0.046486856375580254,1.430143713685777,0.560361729544563,G_overall,C_G_overall,1,20,0.005,0.02364066193853428,5.957446808510638
4653,0.10537209217483445,0.14740837879971752,0.7148310905583095,-0.44823356731491304,0.03756758352831744,1.1534121166087503,0.5602221182106959,G_overall,C_G_overall,1,20,0.008,0.02364066193853428,5.957446808510638
4653,0.09941464536632384,0.1475511825527417,0.673763799424572,-0.4515785927587814,0.03162140163014221,0.9693453826151474,0.5601290439881178,G_overall,C_G_overall,1,20,0.01,0.02364066193853428,5.957446808510638
4672,0.26982744328985475,0.13016281981659555,2.072999368560485,-0.18027012130468367,0.21823207612826032,9.65093992909004,0.42926582180405004,G_overall,C_G_overall,3,1,0.0,0.2688356164383562,67.74657534246576
4672,0.16820758027615618,0.13064500599380466,1.2875163424473552,-0.24852394990960647,0.11645936170695101,4.89088178389587,0.4305375229026466,G_overall,C_G_overall,3,1,0.003,0.2688356164383562,67.74657534246576
4672,0.10046100493369038,0.13143750389070144,0.7643252645548566,-0.3277527484987395,0.048610885426078165,1.9688926437243937,0.4313853236350441,G_overall,C_G_overall,3,1,0.005,0.2688356164383562,67.74657534246576
4672,-0.0011588580800082537,0.13331601184477107,-0.008692564861283066,-0.5032123328511853,-0.05316182899523111,-2.036197859732382,0.43265702473364076,G_overall,C_G_overall,3,1,0.008,0.2688356164383562,67.74657534246576
4672,-0.068905433422474,0.13501326338500055,-0.5103604764073063,-0.8400281174129172,-0.12101030527610389,-4.463011137718412,0.4335048254660381,G_overall,C_G_overall,3,1,0.01,0.2688356164383562,67.74657534246576
4668,0.12532784808730493,0.13386433430169595,0.9362303166192726,-0.36687096797389684,0.06956784105649126,2.4942083554926886,0.4564700182881912,G_overall,C_G_overall,3,5,0.0,0.09297343616109682,23.429305912596398
4668,0.09018388921841033,0.13379696628056983,0.6740353815593721,-0.40281368580775434,0.03444075220140478,1.2047099165735218,0.4563319147275646,G_overall,C_G_overall,3,5,0.003,0.09297343616109682,23.429305912596398
4668,0.06675458330581392,0.13395053515579058,0.4983524942858593,-0.4256626003257151,0.011022692964680498,0.37910616481778114,0.45623984568714676,G_overall,C_G_overall,3,5,0.005,0.09297343616109682,23.429305912596398
4668,0.031610624436919324,0.13447724985510087,0.23506298999258055,-0.48949542289997683,-0.024104395890406027,-0.8078483756066934,0.4561017421265202,G_overall,C_G_overall,3,5,0.008,0.09297343616109682,23.429305912596398
4668,0.008181318524322925,0.13502416892064364,0.060591511799130186,-0.545546487359369,-0.04752245512713034,-1.564995783905719,0.4560096730861021,G_overall,C_G_overall,3,5,0.01,0.09297343616109682,23.429305912596398
4663,0.1403992358068718,0.13478187049485088,1.0416774547748657,-0.3924049132361074,0.08454915424166473,2.788526680785221,0.4578688399335974,G_overall,C_G_overall,3,10,0.0,0.04181857173493459,10.538280077203517
4663,0.1245918156910665,0.13473938904319602,0.9246874026653312,-0.4121535977756061,0.06872452855189279,2.2352845798906786,0.45800989426998756,G_overall,C_G_overall,3,10,0.003,0.04181857173493459,10.538280077203517
4663,0.11405353561386299,0.13480474484343494,0.8460646971019244,-0.4313618904305996,0.058174778092044806,1.8742100547288507,0.45810393049424775,G_overall,C_G_overall,3,10,0.005,0.04181857173493459,10.538280077203517
4663,0.09824611549805772,0.1350430216796493,0.7275171591696041,-0.4757190033353417,0.04235015240227284,1.344577679360271,0.4582449848306378,G_overall,C_G_overall,3,10,0.008,0.04181857173493459,10.538280077203517
4663,0.0877078354208542,0.13529498411947577,0.6482711535218594,-0.5033847593791005,0.031800401942424845,0.999630767226786,0.45833902105489804,G_overall,C_G_overall,3,10,0.01,0.04181857173493459,10.538280077203517
4653,0.13292316512017457,0.1378864008196306,0.9640048933763349,-0.4326451949370229,0.07401166610435687,2.3508381521193003,0.4867452832327838,G_overall,C_G_overall,3,20,0.0,0.02278100150440576,5.740812379110252
4653,0.12431194655150922,0.13789976665661433,0.9014659673867305,-0.45436360926279507,0.06539774882736567,2.069477869626503,0.4867675808074575,G_overall,C_G_overall,3,20,0.003,0.02278100150440576,5.740812379110252
4653,0.11857113417239894,0.13795952719817756,0.8594631815610141,-0.4683960107414811,0.0596551373093715,1.8826703162074103,0.48678244585723973,G_overall,C_G_overall,3,20,0.005,0.02278100150440576,5.740812379110252
4653,0.10995991560373358,0.13812531098309203,0.7960880943623274,-0.4887959383269498,0.05104122003238023,1.6038371401543392,0.4868047434319134,G_overall,C_G_overall,3,20,0.008,0.02278100150440576,5.740812379110252
4653,0.1042191032246233,0.13828645349161325,0.7536465112321646,-0.5019754199306841,0.04529860851438612,1.4189959860952024,0.48681960848169564,G_overall,C_G_overall,3,20,0.01,0.02278100150440576,5.740812379110252
4672,0.26062099747440204,0.1256939763973726,2.0734565405940164,-0.18324126456892764,0.21289329661565054,9.339695300059438,0.39708741034408584,G_overall,C_G_overall,5,1,0.0,0.20761986301369864,52.320205479452056
4672,0.18214068925522395,0.12595705652877373,1.446053871651213,-0.21572649230227403,0.13434858416840073,5.5685408673382675,0.39762324399372845,G_overall,C_G_overall,5,1,0.003,0.20761986301369864,52.320205479452056
4672,0.12982048377577193,0.1265424129096435,1.0259049182859277,-0.251270412166427,0.0819854425369009,3.2680820701474564,0.39798046642682355,G_overall,C_G_overall,5,1,0.005,0.20761986301369864,52.320205479452056
4672,0.05134017555659385,0.12802415555273647,0.40101944304913223,-0.3625305652375772,0.0034407300896511597,0.12925245331469792,0.3985163000764661,G_overall,C_G_overall,5,1,0.008,0.20761986301369864,52.320205479452056
4672,-0.0009800299228582064,0.12940370325478073,-0.007573430266741613,-0.5940584323869604,-0.04892241154184868,-1.7663720366939273,0.398873522509561,G_overall,C_G_overall,5,1,0.01,0.20761986301369864,52.320205479452056
4668,0.1549449379565881,0.1291624640379961,1.1996127443883966,-0.4116754402335131,0.10356142025003717,3.864747358193305,0.42064261674607306,G_overall,C_G_overall,5,5,0.0,0.07969151670951156,20.082262210796916
4668,0.1248215446403927,0.12917044671317163,0.9663320660147919,-0.44340648905192503,0.073349764657161,2.6643753720583856,0.42136516118600464,G_overall,C_G_overall,5,5,0.003,0.07969151670951156,20.082262210796916
4668,0.1047392824295958,0.1293545271216978,0.8097071262999266,-0.4636287312088183,0.05320866092857686,1.8977882154151249,0.421846857479292,G_overall,C_G_overall,5,5,0.005,0.07969151670951156,20.082262210796916
4668,0.07461588911340043,0.12989726574319269,0.5744223227986668,-0.492628149370154,0.022997005335700697,0.7978423097996429,0.4225694019192235,G_overall,C_G_overall,5,5,0.008,0.07969151670951156,20.082262210796916
4668,0.0545336269026035,0.1304351111178759,0.4180900865973178,-0.5111074304271523,0.002855901607116523,0.09725656625920591,0.42305109821251097,G_overall,C_G_overall,5,5,0.01,0.07969151670951156,20.082262210796916
4663,0.1615151535860645,0.13447267949137537,1.2011001357076665,-0.3746598174765615,0.10600392130543415,3.757212976800912,0.4550908936084815,G_overall,C_G_overall,5,10,0.0,0.04310529701908643,10.86253484880978
4663,0.1452213513128498,0.1344893198791115,1.079798391748765,-0.39681240565564957,0.0896529764740587,3.126862272111023,0.4555593583999857,G_overall,C_G_overall,5,10,0.003,0.04310529701908643,10.86253484880978
4663,0.13435881646404002,0.13459699939180542,0.9982303994231547,-0.41116084118243146,0.07875234658647504,2.71651028800817,0.4558716682609883,G_overall,C_G_overall,5,10,0.005,0.04310529701908643,10.86253484880978
4663,0.11806501419082538,0.1349029349736948,0.8751849187999305,-0.4323226344923521,0.06240140175509955,2.1162915609833735,0.4563401330524924,G_overall,C_G_overall,5,10,0.008,0.04310529701908643,10.86253484880978
4663,0.1072024793420156,0.1352026612402196,0.7929021393413626,-0.4469671234499957,0.05150077186751588,1.726557655687685,0.45665244291349505,G_overall,C_G_overall,5,10,0.01,0.04310529701908643,10.86253484880978
4653,0.1485778553818805,0.14120352090257085,1.0522248626108828,-0.39955457454719445,0.08694705006068394,2.9824116707249755,0.5092130448739015,G_overall,C_G_overall,5,20,0.0,0.02149151085321298,5.415860735009671
4653,0.14045406427936602,0.14118691414948922,0.9948093640650914,-0.40671734814764116,0.07882402348375084,2.690003382831173,0.5092067281237446,G_overall,C_G_overall,5,20,0.003,0.02149151085321298,5.415860735009671
4653,0.13503820354435633,0.14122276674501483,0.9562070384031985,-0.4114508911618684,0.07340867243246207,2.4960891719035367,0.5092025169569733,G_overall,C_G_overall,5,20,0.005,0.02149151085321298,5.415860735009671
4653,0.12691441244184185,0.14134685987148504,0.8978933989565426,-0.41848924493071715,0.065285645855529,2.2070341810616534,0.5091962002068163,G_overall,C_G_overall,5,20,0.008,0.02149151085321298,5.415860735009671
4653,0.12149855170683217,0.14147636883952538,0.8587904305392954,-0.4231404624840043,0.059870294804240255,2.015696883459506,0.509191989040045,G_overall,C_G_overall,5,20,0.01,0.02149151085321298,5.415860735009671
4672,0.2438211489738604,0.1224216571404015,1.991650453597681,-0.18113144969295192,0.19889350625065683,8.545695313520692,0.37379134089485366,G_overall,C_G_overall,10,1,0.0,0.136986301369863,34.52054794520548
4672,0.19204032705605217,0.12253057853867147,1.567284912438759,-0.20415508144904138,0.14703521396509733,5.941465339630897,0.37443588289363505,G_overall,C_G_overall,10,1,0.003,0.136986301369863,34.52054794520548
4672,0.1575197791108467,0.12290656985344522,1.2816221240139931,-0.22596052603595973,0.11246301910805773,4.3609045247047105,0.3748655775594893,G_overall,C_G_overall,10,1,0.005,0.136986301369863,34.52054794520548
4672,0.10573895719303845,0.12392009958628629,0.8532833458498943,-0.2995775812051584,0.06060472682249836,2.209669904588362,0.3755101195582706,G_overall,C_G_overall,10,1,0.008,0.136986301369863,34.52054794520548
4672,0.07121840924783297,0.12488980637534262,0.5702499772783206,-0.3523171450054364,0.026032531965458742,0.9114123248362284,0.3759398142241248,G_overall,C_G_overall,10,1,0.01,0.136986301369863,34.52054794520548
4668,0.14323390167108718,0.1275990314044453,1.122531261362672,-0.36102838157167294,0.09320538875765162,3.481560010868973,0.4095500954995789,G_overall,C_G_overall,10,5,0.0,0.0664095972579263,16.73521850899743
4668,0.11813107390759106,0.12767223974545064,0.9252682818372853,-0.38639540316966015,0.06803245073706647,2.4746902645616347,0.41012404145188025,G_overall,C_G_overall,10,5,0.003,0.0664095972579263,16.73521850899743
4668,0.10139585539859361,0.12787387312080964,0.7929364531157922,-0.4027649627093032,0.051250492056676325,1.8313207264493916,0.4105066720867476,G_overall,C_G_overall,10,5,0.005,0.0664095972579263,16.73521850899743
4668,0.07629302763509743,0.12840412499815182,0.5941633700334437,-0.4265333010210297,0.026077554036091122,0.9071512298011026,0.4110806180390489,G_overall,C_G_overall,10,5,0.008,0.0664095972579263,16.73521850899743
4668,0.05955780912610003,0.12890803651211724,0.4620178131446572,-0.44186996212446494,0.009295595355700986,0.31761982573134084,0.41146324867391626,G_overall,C_G_overall,10,5,0.01,0.0664095972579263,16.73521850899743
4663,0.18330622010296035,0.13081052575005958,1.4013109346659507,-0.31492418938348954,0.13076947769925612,4.471966228315566,0.43070549986913137,G_overall,C_G_overall,10,10,0.0,0.03774394166845379,9.511473300450355
4663,0.1690390101522848,0.1308513683247883,1.2918398356577392,-0.335207949553044,0.11647111781903086,3.910582755908803,0.43096087249719633,G_overall,C_G_overall,10,10,0.003,0.03774394166845379,9.511473300450355
4663,0.15952753685183443,0.13096599296311118,1.2180836661679657,-0.348412072001971,0.10693887789888071,3.546429659331838,0.4311311209159063,G_overall,C_G_overall,10,10,0.005,0.03774394166845379,9.511473300450355
4663,0.14526032690115892,0.13126856641398993,1.106588811544131,-0.3677520391078253,0.09264051801865546,3.0153561687477635,0.4313864935439712,G_overall,C_G_overall,10,10,0.008,0.03774394166845379,9.511473300450355
4663,0.1357488536007086,0.1315569056674728,1.0318641420757606,-0.38034102619475796,0.08310827809850525,2.67136811379675,0.4315567419626811,G_overall,C_G_overall,10,10,0.01,0.03774394166845379,9.511473300450355
4653,0.16079681045251226,0.13656675834695117,1.1774227667028903,-0.3901534142565841,0.10297529248636661,3.2436807009284907,0.47773951791354563,G_overall,C_G_overall,10,20,0.0,0.02149151085321298,5.415860735009671
4653,0.15267301934999777,0.1365607254841941,1.1179862937068872,-0.3974394358633674,0.09485831237068117,2.9654370435735955,0.4776832434040089,G_overall,C_G_overall,10,20,0.003,0.02149151085321298,5.415860735009671
4653,0.1472571586149881,0.13660521499281283,1.0779761125718055,-0.40225436283679084,0.0894469922935575,2.781768552220776,0.47764572706431774,G_overall,C_G_overall,10,20,0.005,0.02149151085321298,5.415860735009671
4653,0.13913336751247357,0.13674462168307522,1.0174686638494246,-0.40941363060795655,0.08133001217787202,2.50915868998893,0.477589452554781,G_overall,C_G_overall,10,20,0.008,0.02149151085321298,5.415860735009671
4653,0.1337175067774639,0.13688589263374495,0.976853817472934,-0.4141446887418382,0.07591869210074839,2.3294285421956906,0.47755193621508985,G_overall,C_G_overall,10,20,0.01,0.02149151085321298,5.415860735009671
4672,0.21705482163919343,0.12330972281622823,1.7602409338205716,-0.18006509972256646,0.1713463632883767,6.9749374124899415,0.38028761140330913,G_overall,C_G_overall,20,1,0.0,0.09375,23.625
4672,0.18161732163919345,0.12346564318250187,1.470994820565055,-0.19836564710356075,0.1357964948711668,5.204403866165847,0.38122250001079583,G_overall,C_G_overall,20,1,0.003,0.09375,23.625
4672,0.1579923216391934,0.12378591774975486,1.2763351802148457,-0.21046130458260348,0.11209658259302678,4.127203007058405,0.38184575908245355,G_overall,C_G_overall,20,1,0.005,0.09375,23.625
4672,0.12255482163919341,0.124587484474709,0.9836848553120261,-0.24726382663524882,0.07654671417581681,2.655463301783866,0.38278064768994025,G_overall,C_G_overall,20,1,0.008,0.09375,23.625
4672,0.09892982163919341,0.12533277055039527,0.7893372276440229,-0.28453771382502935,0.05284680189767683,1.7631047840856153,0.3834039067615981,G_overall,C_G_overall,20,1,0.01,0.09375,23.625
4668,0.16701715347931687,0.1281442303127681,1.303352894403983,-0.25851842051337526,0.11649812097991707,4.208755064255795,0.4135656524605401,G_overall,C_G_overall,20,5,0.0,0.04670094258783205,11.768637532133676
4668,0.14936419718111635,0.12821405886682083,1.1649595879049792,-0.27610740778669274,0.09884014658465626,3.488268031314519,0.41360673227704037,G_overall,C_G_overall,20,5,0.003,0.04670094258783205,11.768637532133676
4668,0.13759555964898268,0.12836990521265151,1.0718677358298925,-0.28761526155815964,0.08706816365448239,3.0250814852382972,0.4136341188213738,G_overall,C_G_overall,20,5,0.005,0.04670094258783205,11.768637532133676
4668,0.11994260335078215,0.1287668220282456,0.9314713329220177,-0.3045558959793332,0.06941018925922156,2.3555005514921734,0.4136751986378739,G_overall,C_G_overall,20,5,0.008,0.04670094258783205,11.768637532133676
4668,0.10817396581864847,0.12913941808494545,0.8376525728766542,-0.3156390328698079,0.05763820632904769,1.9255562437345521,0.41370258518220737,G_overall,C_G_overall,20,5,0.01,0.04670094258783205,11.768637532133676
4663,0.17740213177373432,0.13204993258629186,1.343447348280968,-0.2793883527104305,0.12342237518994667,4.424634604370328,0.4425355851640143,G_overall,C_G_overall,20,10,0.0,0.030881406819644006,7.78211451855029
4663,0.1657289599959089,0.1321268562791208,1.2543169849269928,-0.292280554742801,0.11173020711721372,3.946847341710943,0.4426913201471794,G_overall,C_G_overall,20,10,0.003,0.030881406819644006,7.78211451855029
4663,0.15794684547735857,0.1322494321737715,1.194310197640936,-0.30075752408148193,0.10393542840205842,3.6351012528503843,0.44279514346928944,G_overall,C_G_overall,20,10,0.005,0.030881406819644006,7.78211451855029
4663,0.14627367369953317,0.13253984056264143,1.1036204138966113,-0.3132985807639401,0.09224326032932552,3.1777637817985833,0.44295087845245446,G_overall,C_G_overall,20,10,0.008,0.030881406819644006,7.78211451855029
4663,0.13849155918098288,0.1328041134317863,1.0428258252114904,-0.32154437615990694,0.08444848161417022,2.879764643477661,0.4430547017745644,G_overall,C_G_overall,20,10,0.01,0.030881406819644006,7.78211451855029
4653,0.14955448047434192,0.1350086470932919,1.1077400129119044,-0.3566824995899254,0.09271927828578516,2.942294034386761,0.4695902675882304,G_overall,C_G_overall,20,20,0.0,0.02106168063614872,5.307543520309477
4653,0.14159316519387768,0.13503704146775145,1.0485505580903292,-0.3738212763721648,0.08474903241678684,2.6614216391566203,0.46966405491189533,G_overall,C_G_overall,20,20,0.003,0.02106168063614872,5.307543520309477
4653,0.13628562167356822,0.1351040584408286,1.0087455791215711,-0.38500656079576046,0.07943553517078795,2.4770087293671783,0.46971324646100504,G_overall,C_G_overall,20,20,0.005,0.02106168063614872,5.307543520309477
4653,0.12832430639310402,0.13527657204867172,0.9486070237419505,-0.40143126399421447,0.07146528930178966,2.2047085828696544,0.46978703378467,G_overall,C_G_overall,20,20,0.008,0.02106168063614872,5.307543520309477
4653,0.12301676287279452,0.1354394305849004,0.9082787954847559,-0.412149949919821,0.06615179205579079,2.026085379238249,0.46983622533377983,G_overall,C_G_overall,20,20,0.01,0.02106168063614872,5.307543520309477
4672,0.290188048775788,0.1267981453857394,2.2885827540536297,-0.13241992102501743,0.2406278192684591,9.436691470106025,0.412333777597319,G_overall,D_D_macro,1,1,0.0,0.4685359589041096,118.07106164383562
4672,0.11308145631003459,0.12789080994873547,0.8842031445055581,-0.23820440848908464,0.06345690103727367,2.386934482571728,0.41286895844940663,G_overall,D_D_macro,1,1,0.003,0.4685359589041096,118.07106164383562
4672,-0.0049896053338010105,0.1292226588520393,-0.038612464548606285,-0.695396267155931,-0.054657044450183226,-1.9924276532653433,0.4132257456841317,G_overall,D_D_macro,1,1,0.005,0.4685359589041096,118.07106164383562
4672,-0.18209619779955447,0.1320890413283816,-1.3785867167197619,-0.9794789904476002,-0.2318279626813686,-8.031013201212142,0.41376092653621954,G_overall,D_D_macro,1,1,0.008,0.4685359589041096,118.07106164383562
4672,-0.30016725944339007,0.13455025424954714,-2.2308932905223426,-0.997478212266702,-0.3499419081688257,-11.69615147864448,0.41411771377094464,G_overall,D_D_macro,1,1,0.01,0.4685359589041096,118.07106164383562
4668,0.14552546862814544,0.12777519309628363,1.1389180098400342,-0.3704193370411817,0.09484098780996425,3.5413179868157783,0.41492006758925687,G_overall,D_D_macro,1,5,0.0,0.09832904884318766,24.77892030848329
4668,0.10835708816542051,0.1277544418241249,0.8481668943815821,-0.4124045755581828,0.057745736606952494,2.1267138730367825,0.4143214070743786,G_overall,D_D_macro,1,5,0.003,0.09832904884318766,24.77892030848329
4668,0.08357816785693722,0.12795909663784974,0.653163159579662,-0.4388597694999774,0.03301556913827799,1.2033954350277927,0.4139223000644596,G_overall,D_D_macro,1,5,0.005,0.09832904884318766,24.77892030848329
4668,0.04640978739421229,0.12859172600566504,0.3609080368994171,-0.4763714909150404,-0.004079682064733752,-0.1461714806240419,0.4133236395495814,G_overall,D_D_macro,1,5,0.008,0.09832904884318766,24.77892030848329
4668,0.021630867085728995,0.12922809719067974,0.16738517053154497,-0.5000045400332924,-0.028809849533408278,-1.0194805477676208,0.41292453253966244,G_overall,D_D_macro,1,5,0.01,0.09832904884318766,24.77892030848329
4663,0.10792494144845986,0.1358261236864201,0.7945816203783057,-0.4680749483543003,0.051034249960340776,1.9742829326100215,0.4663999440049646,G_overall,D_D_macro,1,10,0.0,0.04717992708556723,11.889341625562942
4663,0.09009092901011545,0.1358331216575161,0.6632471367128477,-0.4822604393602028,0.033152065869389895,1.2684512453871941,0.46679486372716567,G_overall,D_D_macro,1,10,0.003,0.04717992708556723,11.889341625562942
4663,0.07820158738455249,0.13594201483784288,0.5752569393489901,-0.49151811939541945,0.02123060980875593,0.8058947271582646,0.46705814354196634,G_overall,D_D_macro,1,10,0.005,0.04717992708556723,11.889341625562942
4663,0.06036757494620809,0.1362611966462411,0.4430283634080605,-0.5051119936786108,0.0033484257178050102,0.12549454245299002,0.4674530632641671,G_overall,D_D_macro,1,10,0.008,0.04717992708556723,11.889341625562942
4663,0.04847823332064515,0.1365773126727493,0.3549508507082949,-0.5228314697866479,-0.008573030342828932,-0.31842391252595936,0.46771634307896776,G_overall,D_D_macro,1,10,0.01,0.04717992708556723,11.889341625562942
4653,0.10187422791982409,0.14300465237548263,0.7123840114819222,-0.5522935407203853,0.03801778084172712,1.1839262762262435,0.5276019951711322,G_overall,D_D_macro,1,20,0.0,0.02278100150440576,5.740812379110252
4653,0.09326300935115871,0.14299437458138353,0.65221453378279,-0.5563277791967371,0.029416141001172118,0.9163471544971314,0.5275228527149903,G_overall,D_D_macro,1,20,0.003,0.02278100150440576,5.740812379110252
4653,0.08752219697204844,0.1430365674504416,0.6118868659398763,-0.5590004059181614,0.02368171444080214,0.7377192556569784,0.5274700910775625,G_overall,D_D_macro,1,20,0.005,0.02278100150440576,5.740812379110252
4653,0.07891097840338308,0.14317333713149055,0.5511569401425013,-0.5629841831014466,0.015080074600247202,0.46963012488634903,0.5273909486214207,G_overall,D_D_macro,1,20,0.008,0.02278100150440576,5.740812379110252
4653,0.07317016602427283,0.1433133947534821,0.5105605526275836,-0.5656233380319589,0.009345648039877186,0.29093166431284057,0.5273381869839927,G_overall,D_D_macro,1,20,0.01,0.02278100150440576,5.740812379110252
4672,0.3149254311728365,0.1226333860182874,2.5680236141067985,-0.14478382581823268,0.2691404038712393,10.551085384881466,0.38092465374624945,G_overall,D_D_macro,3,1,0.0,0.2985873287671233,75.24400684931507
4672,0.20205942089886386,0.1234838669365128,1.6363224274694073,-0.18719234770502524,0.15608548263991828,5.850848111438063,0.3824963649640412,G_overall,D_D_macro,3,1,0.003,0.2985873287671233,75.24400684931507
4672,0.1268154140495488,0.12457841603556385,1.0179565456454862,-0.21685626466615637,0.08071553515237088,2.931538658132722,0.3835441724425692,G_overall,D_D_macro,3,1,0.005,0.2985873287671233,75.24400684931507
4672,0.013949403775576213,0.1269843012330769,0.10985140399341481,-0.5963215179409325,-0.03233938607895014,-1.1182719837077864,0.38511588366036104,G_overall,D_D_macro,3,1,0.008,0.2985873287671233,75.24400684931507
4672,-0.061294603073738865,0.12907544732292908,-0.4748742254627883,-0.8572762616757881,-0.10770933356649752,-3.6019469700649034,0.3861636911388887,G_overall,D_D_macro,3,1,0.01,0.2985873287671233,75.24400684931507
4668,0.13441703509678393,0.1301833360326807,1.032521052180138,-0.40201727987701863,0.08202705373453993,3.085084126964742,0.4288818639733333,G_overall,D_D_macro,3,5,0.0,0.09490145672664953,23.91516709511568
