n,ann_ret,ann_vol,sharpe,max_dd,win,ann_alpha,t_alpha,beta,smooth_N,hold_K,cost_rt,avg_daily_turn,ann_turn
4235,0.17822837857502502,0.12728203715215888,1.4002634037194308,-0.22489499897713372,0.40944510035419124,0.12035713330860588,4.158492377003118,0.45213588024109735,20,10,0.0,0.02975206611570248,7.497520661157025
4235,0.1669820975832895,0.12735756022161818,1.311128269831172,-0.23878470704194343,0.40873671782762694,0.10908569723256092,3.706801497375405,0.4523324116296032,20,10,0.003,0.02975206611570248,7.497520661157025
4235,0.15948457692213244,0.12747925067119978,1.251063024628865,-0.24791735688913163,0.40826446280991735,0.10157140651519762,3.41264927778521,0.4524634325552737,20,10,0.005,0.02975206611570248,7.497520661157025
4235,0.14823829593039692,0.1277683912630723,1.1602110229687213,-0.2614281391752342,0.4063754427390791,0.09029997043915265,2.982112348744531,0.4526599639437796,20,10,0.008,0.02975206611570248,7.497520661157025
4235,0.14074077526923992,0.1280318471014795,1.099263803932214,-0.27031133115833483,0.4051948051948052,0.08278567972178932,2.702304260322342,0.45279098486945013,20,10,0.01,0.02975206611570248,7.497520661157025
4225,0.16426909583762545,0.12938106412194345,1.2696533063200002,-0.25541500607590195,0.40781065088757396,0.10468640373722726,3.2494602799493917,0.4692780840733483,20,20,0.0,0.017041420118343194,4.294437869822485
4225,0.15782743903289176,0.12934571612768436,1.220198424485056,-0.2598873156895971,0.40710059171597635,0.0982382955828532,3.0204963247155994,0.4693288954229566,20,20,0.003,0.017041420118343194,4.294437869822485
4225,0.15353300116306925,0.1293629503896102,1.1868390501350246,-0.26285764212278007,0.4068639053254438,0.09393955681327044,2.8697966081818014,0.4693627696560288,20,20,0.005,0.017041420118343194,4.294437869822485
4225,0.1470913443583355,0.12944996857864205,1.1362794906278884,-0.2672963568410467,0.40568047337278107,0.08749144865889635,2.6467420394592116,0.46941358100563707,20,20,0.008,0.017041420118343194,4.294437869822485
4225,0.14279690648851306,0.12954869465738506,1.1022643405722097,-0.27796925012302276,0.40544378698224853,0.08319270988931365,2.5000764921611305,0.46944745523870923,20,20,0.01,0.017041420118343194,4.294437869822485
