date,rank,stock_id,score,yoy,status
2015-08-31,4,8091,0.06931507160763783,44.31,selected
2015-08-31,5,3402,0.027116805792794914,61.83,selected
2015-08-31,-1,3680,0.3529308716308063,-18.65,rejected_yoy_neg
2015-08-31,-1,2360,0.23149807513721224,-18.31,rejected_yoy_neg
2015-08-31,-1,5536,0.1611013683716918,-10.54,rejected_yoy_neg
2015-08-31,-1,1711,0.0610136383011733,-3.99,rejected_yoy_neg
2015-08-31,-1,3535,0.05018174663709981,-73.5,rejected_yoy_neg
2015-09-30,1,3680,0.3378820598582439,29.65,selected
2015-09-30,2,6207,0.19621574927643867,14.3,selected
2015-09-30,3,5536,0.15585423433535966,32.49,selected
2015-09-30,4,8091,0.0933112101491575,103.79,selected
2015-09-30,5,2467,0.07720293204111885,0.59,selected
2015-09-30,6,3535,0.049341757600952184,250.88,selected
2015-09-30,7,3402,0.029905155122040287,37.15,selected
2015-09-30,8,4720,0.013727593895893224,4.01,selected
2015-09-30,-1,2360,0.1920182386935876,-27.15,rejected_yoy_neg
2015-09-30,-1,1711,0.08679313035927189,-14.01,rejected_yoy_neg
2015-09-30,-1,1742,0.024448101514453736,-51.26,rejected_yoy_neg
2015-10-30,1,3680,0.35625444332198536,9.29,selected
2015-10-30,2,5536,0.13205548583318472,50.66,selected
2015-10-30,3,1711,0.08842783872472373,2.77,selected
2015-10-30,4,8091,0.06621256980073215,74.25,selected
2015-10-30,5,3535,0.03596265617818673,28.64,selected
2015-10-30,6,3402,0.034428913072175105,21.09,selected
2015-10-30,-1,5234,0.29626862660950143,-7.09,rejected_yoy_neg
2015-10-30,-1,6207,0.20807825323005097,-14.55,rejected_yoy_neg
2015-10-30,-1,2360,0.19018743512701936,-8.67,rejected_yoy_neg
2015-10-30,-1,2467,0.07066742127992415,-3.53,rejected_yoy_neg
2015-10-30,-1,1742,0.010877755595703427,-55.09,rejected_yoy_neg
2015-11-30,1,3680,0.36256995104928885,16.06,selected
2015-11-30,2,5536,0.15300262000882558,38.44,selected
2015-11-30,3,2360,0.14878294909533038,16.88,selected
2015-11-30,4,1711,0.07986672783172892,9.88,selected
2015-11-30,5,3402,0.049725335877182614,5.44,selected
2015-11-30,6,3535,0.04544774365496706,1908.76,selected
2015-11-30,7,8091,0.031258521953105585,74.95,selected
2015-11-30,-1,5234,0.2976047381545247,-6.41,rejected_yoy_neg
2015-11-30,-1,6207,0.2352974464643956,-14.5,rejected_yoy_neg
2015-11-30,-1,1742,0.07396502879353811,-41.73,rejected_yoy_neg
2015-11-30,-1,2467,0.05711992808077527,-7.26,rejected_yoy_neg
2015-12-31,1,3680,0.36459168882823223,33.52,selected
2015-12-31,2,2360,0.2814528998898623,3.37,selected
2015-12-31,3,5234,0.2801536981140123,0.69,selected
2015-12-31,4,5536,0.210614920491674,34.06,selected
2015-12-31,5,3402,0.08042589594007252,4.02,selected
2015-12-31,6,3535,0.07546904337076075,166.98,selected
2015-12-31,7,8091,0.04922004022000866,227.47,selected
2015-12-31,8,1742,0.03609285518667319,65.43,selected
2015-12-31,-1,6207,0.24020595391856586,-28.82,rejected_yoy_neg
2015-12-31,-1,2467,0.043073542116265795,-22.3,rejected_yoy_neg
2015-12-31,-1,1711,0.01548580050908166,-2.54,rejected_yoy_neg
2016-01-30,1,5536,0.19913076204824584,7.52,selected
2016-01-30,2,3402,0.09527556499076438,14.67,selected
2016-01-30,3,8091,0.04234209978846342,253.88,selected
2016-01-30,-1,3680,0.37529031779520394,-3.49,rejected_yoy_neg
2016-01-30,-1,2360,0.2901960530103777,-21.98,rejected_yoy_neg
2016-01-30,-1,5234,0.2668981893029457,-8.84,rejected_yoy_neg
2016-01-30,-1,6207,0.2519118037950275,-43.69,rejected_yoy_neg
2016-01-30,-1,3535,0.07757994102771726,-25.67,rejected_yoy_neg
2016-01-30,-1,2467,0.04838360098123602,-1.77,rejected_yoy_neg
2016-01-30,-1,4722,0.024105346063120446,-18.11,rejected_yoy_neg
2016-01-30,-1,1711,0.02297683109576461,-0.33,rejected_yoy_neg
2016-01-30,-1,1742,0.011487071929165187,-41.97,rejected_yoy_neg
2016-02-26,1,3680,0.3100072797200462,11.16,selected
2016-02-26,2,5536,0.1927560485115347,27.48,selected
2016-02-26,3,3402,0.108463291070278,81.08,selected
2016-02-26,4,3535,0.07874316688981971,55.72,selected
2016-02-26,5,8091,0.05681262877803348,151.8,selected
2016-02-26,6,2467,0.04698902315833725,10.03,selected
2016-02-26,7,1742,0.015482787673032994,14.77,selected
2016-02-26,-1,2360,0.29298113638783063,-6.12,rejected_yoy_neg
2016-02-26,-1,6207,0.2709444384531708,-35.37,rejected_yoy_neg
2016-02-26,-1,5234,0.23372624643498843,-7.24,rejected_yoy_neg
2016-02-26,-1,4722,0.0538199189006165,-13.37,rejected_yoy_neg
2016-02-26,-1,1711,0.035046579412312276,-6.26,rejected_yoy_neg
2016-03-31,1,2360,0.34409212486677054,19.95,selected
2016-03-31,2,3680,0.32788495991489974,15.98,selected
2016-03-31,3,5234,0.22742876889240962,1.38,selected
2016-03-31,4,5536,0.1507621152670682,29.45,selected
2016-03-31,5,3402,0.10882294127525131,86.33,selected
2016-03-31,6,4722,0.09609896168700072,0.9,selected
2016-03-31,7,8091,0.08271749435390635,23.93,selected
2016-03-31,8,2467,0.013022079097161007,100.23,selected
2016-03-31,-1,6207,0.22337953029761076,-35.58,rejected_yoy_neg
2016-03-31,-1,3535,0.052518021367452455,-82.04,rejected_yoy_neg
2016-03-31,-1,1711,0.026785143485388005,-10.09,rejected_yoy_neg
2016-03-31,-1,1742,0.0177568975233211,-43.15,rejected_yoy_neg
2016-04-29,1,2360,0.37573256929831333,85.47,selected
2016-04-29,2,5536,0.1567183844813617,39.52,selected
2016-04-29,3,4722,0.11516005904303904,5.4,selected
2016-04-29,4,3402,0.08085390807752275,42.37,selected
2016-04-29,5,1742,0.06475442665728398,49.97,selected
2016-04-29,6,2467,0.010890731602851077,44.2,selected
2016-04-29,-1,3680,0.26948175539538705,-1.83,rejected_yoy_neg
2016-04-29,-1,5234,0.2447145338153258,-3.74,rejected_yoy_neg
2016-04-29,-1,6207,0.23110343729428368,-0.81,rejected_yoy_neg
2016-04-29,-1,8091,0.09967975609847013,-6.07,rejected_yoy_neg
2016-04-29,-1,3535,0.0939025557072507,-77.41,rejected_yoy_neg
2016-04-29,-1,1711,0.03288604646605799,-2.23,rejected_yoy_neg
2016-04-29,-1,3030,0.0008410198296443395,-42.74,rejected_yoy_neg
2016-05-31,1,3680,0.2654419430762758,3.67,selected
2016-05-31,2,5234,0.24583617624044388,5.81,selected
2016-05-31,3,8091,0.12546076556815214,36.56,selected
2016-05-31,4,3535,0.0981691974203997,46.45,selected
2016-05-31,5,3402,0.06613184493245554,35.57,selected
2016-05-31,6,2467,0.02241811426302247,21.95,selected
2016-05-31,-1,2360,0.30397719994088085,-4.27,rejected_yoy_neg
2016-05-31,-1,6207,0.20318902739948463,-19.16,rejected_yoy_neg
2016-05-31,-1,5536,0.17197893109509177,-10.92,rejected_yoy_neg
2016-05-31,-1,1742,0.07045398250793801,-55.82,rejected_yoy_neg
2016-05-31,-1,3030,0.022424684496523333,-8.3,rejected_yoy_neg
2016-05-31,-1,1711,0.020225796269973253,-3.66,rejected_yoy_neg
2016-05-31,-1,4722,0.012602142561916845,-1.33,rejected_yoy_neg
2016-06-30,1,3680,0.29055494427333717,1.14,selected
2016-06-30,2,5234,0.25326043360710854,12.03,selected
2016-06-30,3,6207,0.23178679411582068,24.2,selected
2016-06-30,4,5536,0.14736685221698848,25.59,selected
2016-06-30,5,3535,0.13015031550217115,590.05,selected
2016-06-30,6,8091,0.1255747323286731,4.84,selected
2016-06-30,7,1742,0.08877037887206392,6.81,selected
2016-06-30,8,3402,0.07815969320023716,31.57,selected
2016-06-30,9,1711,0.030259002359744786,13.26,selected
2016-06-30,10,4722,0.02512777267587776,3.62,selected
2016-06-30,-1,2360,0.3629291879598888,-16.01,rejected_yoy_neg
2016-06-30,-1,3030,0.0790736364993264,-18.26,rejected_yoy_neg
2016-07-29,1,2360,0.3516574040579885,25.41,selected
2016-07-29,2,3680,0.2847806184553648,33.92,selected
2016-07-29,3,5234,0.23403888458532487,2.9,selected
2016-07-29,4,3535,0.15215917363685863,162.17,selected
2016-07-29,5,3402,0.09720234616380094,22.89,selected
2016-07-29,6,3114,0.06955858241765456,1.84,selected
2016-07-29,7,4722,0.026644140533127702,14.57,selected
2016-07-29,-1,6207,0.24670793951287945,-18.45,rejected_yoy_neg
2016-07-29,-1,5536,0.14532818609114084,-3.02,rejected_yoy_neg
2016-07-29,-1,8091,0.12866980472354947,-11.58,rejected_yoy_neg
2016-07-29,-1,1742,0.09168517833238896,-6.18,rejected_yoy_neg
2016-07-29,-1,3030,0.08727026253141186,-38.44,rejected_yoy_neg
2016-07-29,-1,1711,0.036708355748689525,-2.55,rejected_yoy_neg
2016-07-29,-1,2467,0.012249043851411675,-24.83,rejected_yoy_neg
2016-08-31,1,2360,0.29692656349433577,101.1,selected
2016-08-31,2,3680,0.2837961434039723,38.86,selected
2016-08-31,3,5234,0.2118942918167576,7.86,selected
2016-08-31,4,3535,0.17938407482370453,378.15,selected
2016-08-31,5,5536,0.12585097126597455,88.66,selected
2016-08-31,6,8091,0.07310119813600299,9.29,selected
2016-08-31,7,6277,0.05949105246513812,11.06,selected
2016-08-31,8,3114,0.004192572800198447,20.37,selected
2016-08-31,-1,6207,0.255689821681223,-24.2,rejected_yoy_neg
2016-08-31,-1,3030,0.1739868379689923,-58.08,rejected_yoy_neg
2016-08-31,-1,3402,0.11517217429532288,-1.35,rejected_yoy_neg
2016-08-31,-1,1742,0.09208536509973038,-10.51,rejected_yoy_neg
2016-08-31,-1,1711,0.07939972758716604,-15.83,rejected_yoy_neg
2016-09-30,1,3680,0.27680942958876764,2.35,selected
2016-09-30,2,5234,0.25869556665161425,17.27,selected
2016-09-30,3,2360,0.25360746042775906,7.71,selected
2016-09-30,4,3402,0.2022176063373211,17.09,selected
2016-09-30,5,6277,0.06418678444936227,10.34,selected
2016-09-30,6,1711,0.06390274181321419,19.54,selected
2016-09-30,7,1742,0.03707019552120019,84.97,selected
2016-09-30,8,3305,0.03218284757205938,24.94,selected
2016-09-30,9,2467,0.0015343217437201904,10.83,selected
2016-09-30,-1,6207,0.25749765195152813,-11.92,rejected_yoy_neg
2016-09-30,-1,3030,0.18871867908927423,-46.07,rejected_yoy_neg
2016-09-30,-1,3535,0.17543117646095985,-10.01,rejected_yoy_neg
2016-09-30,-1,5536,0.13903041523439674,-26.51,rejected_yoy_neg
2016-09-30,-1,8091,0.07779486960886971,-34.48,rejected_yoy_neg
2016-09-30,-1,1785,0.01060833407418086,-51.06,rejected_yoy_neg
2016-10-31,1,6207,0.2653896180215233,17.84,selected
2016-10-31,2,5234,0.2626114407682888,17.49,selected
2016-10-31,3,2360,0.2621543302419516,20.8,selected
2016-10-31,4,3535,0.19854516439688794,40.36,selected
2016-10-31,5,3402,0.19748882144275381,44.95,selected
2016-10-31,6,3305,0.16483014419001182,23.97,selected
2016-10-31,7,3680,0.1552110421382327,4.9,selected
2016-10-31,8,8091,0.14312645543080604,45.85,selected
2016-10-31,9,1711,0.08014831153048253,3.07,selected
2016-10-31,10,2467,0.009517220700622407,28.54,selected
2016-10-31,-1,3030,0.25724883608531157,-58.01,rejected_yoy_neg
2016-10-31,-1,5536,0.20062224228083683,-8.5,rejected_yoy_neg
2016-10-31,-1,1742,0.1887803252456379,-25.09,rejected_yoy_neg
2016-10-31,-1,6277,0.11266306467378272,-8.84,rejected_yoy_neg
2016-10-31,-1,1785,0.030883298684871417,-73.71,rejected_yoy_neg
2016-10-31,-1,3114,0.016821726239688375,-14.62,rejected_yoy_neg
2016-11-30,1,3030,0.3031990867843949,2.48,selected
2016-11-30,2,5234,0.2682522916846285,6.53,selected
2016-11-30,3,6207,0.2559786816291098,15.54,selected
2016-11-30,4,3305,0.18714439342667422,17.49,selected
2016-11-30,5,3535,0.1859931622800486,8.13,selected
2016-11-30,6,3402,0.15155006730897203,31.75,selected
2016-11-30,7,3680,0.14773619063236365,6.0,selected
2016-11-30,8,1742,0.11480967311519875,69.54,selected
2016-11-30,9,3114,0.04615812927548141,5.82,selected
2016-11-30,10,5434,0.016146610878392392,10.17,selected
2016-11-30,-1,2360,0.3513953240843509,-15.21,rejected_yoy_neg
2016-11-30,-1,5536,0.2481076734267426,-60.16,rejected_yoy_neg
2016-11-30,-1,6277,0.191805493001144,-8.52,rejected_yoy_neg
2016-11-30,-1,8091,0.17661117881045998,-18.28,rejected_yoy_neg
2016-11-30,-1,1711,0.12227441096006035,-6.46,rejected_yoy_neg
2016-12-30,1,2360,0.3875864180092287,19.76,selected
2016-12-30,2,6207,0.2552416863545072,19.54,selected
2016-12-30,3,5234,0.248770200123186,11.77,selected
2016-12-30,4,3305,0.19688358461664918,19.46,selected
2016-12-30,5,3535,0.18468131816618585,106.18,selected
2016-12-30,6,3402,0.14705927208776828,23.04,selected
2016-12-30,7,3680,0.10021049347859812,28.65,selected
2016-12-30,8,1711,0.07541529114746154,10.05,selected
2016-12-30,9,3114,0.06569737706958523,3.46,selected
2016-12-30,10,5434,0.016350266940193176,23.69,selected
2016-12-30,-1,3030,0.3075872047962341,-34.64,rejected_yoy_neg
2016-12-30,-1,5536,0.24794676965222096,-27.26,rejected_yoy_neg
2016-12-30,-1,8091,0.19636295435380788,-53.66,rejected_yoy_neg
2016-12-30,-1,6277,0.19018586656008646,-4.77,rejected_yoy_neg
2016-12-30,-1,1742,0.12120233928952487,-42.21,rejected_yoy_neg
2016-12-30,-1,1785,0.02530209259509156,-62.46,rejected_yoy_neg
2017-01-24,1,2360,0.40804228810615034,25.16,selected
2017-01-24,2,3030,0.3344648458733999,22.27,selected
2017-01-24,3,6207,0.2931342633652152,94.19,selected
2017-01-24,4,5234,0.25032693665362704,15.58,selected
2017-01-24,5,3535,0.19689951490003885,11.06,selected
2017-01-24,6,3305,0.17549333876440376,9.69,selected
2017-01-24,7,3402,0.15538813588507436,10.59,selected
2017-01-24,8,3114,0.11256295394579383,15.34,selected
2017-01-24,9,3680,0.031180202758551427,15.6,selected
2017-01-24,-1,5536,0.2394577863690934,-10.37,rejected_yoy_neg
2017-01-24,-1,8091,0.20075000234833015,-46.05,rejected_yoy_neg
2017-01-24,-1,1742,0.16344515724397118,-39.94,rejected_yoy_neg
2017-01-24,-1,6277,0.16031526175199057,-1.94,rejected_yoy_neg
2017-01-24,-1,1711,0.072007750331238,-4.01,rejected_yoy_neg
2017-02-24,1,2360,0.3176943388341781,35.76,selected
2017-02-24,2,6207,0.2729568521440051,30.28,selected
2017-02-24,3,5234,0.2561854924624442,14.18,selected
2017-02-24,4,5536,0.21812501759588687,39.26,selected
2017-02-24,5,3305,0.20705869933746773,15.04,selected
2017-02-24,6,3402,0.1522638579716001,6.64,selected
2017-02-24,7,1727,0.028956758526122194,6.38,selected
2017-02-24,-1,3535,0.2708288502496373,-68.35,rejected_yoy_neg
2017-02-24,-1,3030,0.25915686991384246,-24.39,rejected_yoy_neg
2017-02-24,-1,1742,0.24481693725353193,-37.54,rejected_yoy_neg
2017-02-24,-1,8091,0.2186747865330332,-25.04,rejected_yoy_neg
2017-02-24,-1,6277,0.156870076752656,-11.53,rejected_yoy_neg
2017-02-24,-1,1711,0.08476373560493283,-5.41,rejected_yoy_neg
2017-02-24,-1,3114,0.07172889758047961,-15.57,rejected_yoy_neg
2017-02-24,-1,3680,0.038896741794291555,-33.49,rejected_yoy_neg
2017-02-24,-1,1785,0.02248939766154034,-46.72,rejected_yoy_neg
2017-03-31,1,2360,0.3260982952827068,33.18,selected
2017-03-31,2,3030,0.26551772512730404,30.63,selected
2017-03-31,3,5234,0.2630195498676897,4.53,selected
2017-03-31,4,3535,0.26146129048447436,497.64,selected
2017-03-31,5,3305,0.22395304515105902,15.3,selected
2017-03-31,6,5536,0.20749934265863598,71.42,selected
2017-03-31,7,6207,0.2009649474974806,148.35,selected
2017-03-31,8,1742,0.1872562553355494,45.3,selected
2017-03-31,9,3402,0.13036601297233344,4.9,selected
2017-03-31,10,1711,0.11052012196092066,23.4,selected
2017-03-31,-1,8091,0.22559380513003346,-15.2,rejected_yoy_neg
2017-03-31,-1,6277,0.13270452148062484,-0.49,rejected_yoy_neg
2017-04-28,1,3030,0.27758103640278947,10.72,selected
2017-04-28,2,5234,0.26016778459050993,16.12,selected
2017-04-28,3,8091,0.2512157584242593,9.75,selected
2017-04-28,4,6207,0.24933866963749735,79.42,selected
2017-04-28,5,3535,0.2353408794502682,140.02,selected
2017-04-28,6,3305,0.2105937581211414,29.17,selected
2017-04-28,7,5536,0.1889362646591101,51.39,selected
2017-04-28,8,6277,0.15463099569451733,2.81,selected
2017-04-28,9,3402,0.1310670253681101,7.47,selected
2017-04-28,10,1727,0.09890351021543399,6.81,selected
2017-04-28,-1,2360,0.34559783884913126,-19.41,rejected_yoy_neg
2017-04-28,-1,1742,0.19424935563560763,-46.65,rejected_yoy_neg
2017-04-28,-1,1711,0.11686532725736196,-7.85,rejected_yoy_neg
2017-05-31,1,2360,0.33937819969921657,23.87,selected
2017-05-31,2,5234,0.2626524550662884,6.76,selected
2017-05-31,3,8091,0.24719321353122478,28.87,selected
2017-05-31,4,6207,0.23966280514855545,51.14,selected
2017-05-31,5,3305,0.21120773158665807,27.58,selected
2017-05-31,6,5536,0.19481686227042236,78.15,selected
2017-05-31,7,3402,0.14833914081024013,0.76,selected
2017-05-31,8,1727,0.10742723123187914,6.94,selected
2017-05-31,9,3114,0.0970631549261771,45.28,selected
2017-05-31,-1,3030,0.24699025689218188,-34.58,rejected_yoy_neg
2017-05-31,-1,3535,0.20878491370926267,-72.98,rejected_yoy_neg
2017-05-31,-1,6277,0.17000487651119942,-14.3,rejected_yoy_neg
2017-05-31,-1,1711,0.1134070715270895,-19.97,rejected_yoy_neg
2017-05-31,-1,1742,0.1065977377317021,-16.04,rejected_yoy_neg
2017-05-31,-1,1785,0.024234769356569992,-48.11,rejected_yoy_neg
2017-06-30,1,8091,0.30047681301321927,0.36,selected
2017-06-30,2,3030,0.24411028757007686,5.83,selected
2017-06-30,3,5234,0.23757972362393343,1.53,selected
2017-06-30,4,3305,0.17860594320086742,16.73,selected
2017-06-30,5,5536,0.17703064121588394,31.29,selected
2017-06-30,6,3402,0.1686590136752779,11.3,selected
2017-06-30,7,1727,0.10722032659892751,19.08,selected
2017-06-30,8,3114,0.0855274295353052,25.03,selected
2017-06-30,9,2467,0.0024062786766089594,36.85,selected
2017-06-30,-1,2360,0.3294429309525648,-10.52,rejected_yoy_neg
2017-06-30,-1,6207,0.23991644748699192,-14.6,rejected_yoy_neg
2017-06-30,-1,3535,0.22859736702647285,-94.9,rejected_yoy_neg
2017-06-30,-1,1742,0.20224555512066386,-21.6,rejected_yoy_neg
2017-06-30,-1,6277,0.15416906716592868,-0.5,rejected_yoy_neg
2017-06-30,-1,1711,0.11232676355740223,-5.59,rejected_yoy_neg
2017-06-30,-1,1785,0.08753080045343,-57.88,rejected_yoy_neg
2017-06-30,-1,3680,0.017434336376810175,-14.95,rejected_yoy_neg
2017-07-31,1,2360,0.37799407945693675,23.35,selected
2017-07-31,2,5234,0.2182048405614409,1.89,selected
2017-07-31,3,6207,0.20271087107831937,34.44,selected
2017-07-31,4,3114,0.15701405077165018,38.88,selected
2017-07-31,5,3305,0.15169781278073377,6.23,selected
2017-07-31,6,3402,0.14990148260005381,1.24,selected
2017-07-31,7,6277,0.1432166404946127,4.04,selected
2017-07-31,8,5536,0.14142831059982788,12.67,selected
2017-07-31,9,1727,0.08721458227564567,26.6,selected
2017-07-31,-1,8091,0.2516113097303813,-28.59,rejected_yoy_neg
2017-07-31,-1,3030,0.19744686021005217,-2.84,rejected_yoy_neg
2017-07-31,-1,3535,0.1918503253034268,-16.33,rejected_yoy_neg
2017-07-31,-1,1742,0.13895921923683863,-16.46,rejected_yoy_neg
2017-07-31,-1,1711,0.08365147110811395,-0.27,rejected_yoy_neg
2017-07-31,-1,1785,0.035169100093473765,-19.98,rejected_yoy_neg
2017-08-31,1,5234,0.21284411459449135,5.46,selected
2017-08-31,2,3030,0.20025274745711044,84.96,selected
2017-08-31,3,3402,0.16470108932176805,14.45,selected
2017-08-31,4,6207,0.16417284247432692,13.52,selected
2017-08-31,5,3305,0.15169192730007539,4.68,selected
2017-08-31,6,1727,0.0904455931446876,34.85,selected
2017-08-31,7,1742,0.07661710613386534,5.49,selected
2017-08-31,8,3114,0.0633877346128539,15.11,selected
2017-08-31,-1,2360,0.40243820411992354,-28.55,rejected_yoy_neg
2017-08-31,-1,8091,0.28285315402571326,-7.35,rejected_yoy_neg
2017-08-31,-1,3535,0.17178578265686514,-14.56,rejected_yoy_neg
2017-08-31,-1,6277,0.13664954361741755,-14.57,rejected_yoy_neg
2017-08-31,-1,1711,0.12022626009748583,-0.85,rejected_yoy_neg
2017-08-31,-1,1785,0.09474746437219582,-26.99,rejected_yoy_neg
2017-08-31,-1,5536,0.09084814870673662,-36.75,rejected_yoy_neg
2017-09-30,1,2360,0.40806214560423915,31.72,selected
2017-09-30,2,3030,0.2100265707747926,41.14,selected
2017-09-30,3,3535,0.16631229926197225,6.86,selected
2017-09-30,4,5234,0.16366997284280507,3.35,selected
2017-09-30,5,6277,0.1626096405632918,1.33,selected
2017-09-30,6,6207,0.15809968243676595,18.81,selected
2017-09-30,7,3305,0.15405824838047022,0.03,selected
2017-09-30,8,3402,0.14965301339009365,14.23,selected
2017-09-30,9,1727,0.08181351534149527,22.05,selected
2017-09-30,10,5536,0.07684118921314635,65.57,selected
2017-09-30,-1,8091,0.3096800588148015,-22.05,rejected_yoy_neg
2017-09-30,-1,1711,0.1392789730829796,-6.44,rejected_yoy_neg
2017-09-30,-1,1785,0.08253185480182182,-40.62,rejected_yoy_neg
2017-10-31,1,2360,0.4191259103531571,52.18,selected
2017-10-31,2,3030,0.22402012833746154,36.14,selected
2017-10-31,3,6207,0.16503192725030905,7.93,selected
2017-10-31,4,3305,0.15064301146329573,6.82,selected
2017-10-31,5,6277,0.13753904134459335,4.51,selected
2017-10-31,6,5234,0.12283150267127668,11.17,selected
2017-10-31,7,5536,0.05403297570927316,12.41,selected
2017-10-31,8,3114,0.00803584653129348,9.22,selected
2017-10-31,-1,8091,0.30933703536581797,-57.97,rejected_yoy_neg
2017-10-31,-1,1711,0.15192187161497886,-3.57,rejected_yoy_neg
2017-10-31,-1,3535,0.1414903134463313,-2.37,rejected_yoy_neg
2017-10-31,-1,3402,0.1390798067796215,-0.04,rejected_yoy_neg
2017-10-31,-1,1742,0.07490732144555515,-16.75,rejected_yoy_neg
2017-10-31,-1,1785,0.049030767909496335,-4.66,rejected_yoy_neg
2017-11-30,1,2360,0.38370939663216275,94.16,selected
2017-11-30,2,3030,0.22858197498073426,6.9,selected
2017-11-30,3,3535,0.13784521964532434,9.57,selected
2017-11-30,4,6277,0.133431553156039,10.16,selected
2017-11-30,5,5234,0.08532914759502154,15.78,selected
2017-11-30,6,1785,0.07669221897234131,36.07,selected
2017-11-30,7,5536,0.07231251108809948,87.4,selected
2017-11-30,-1,8091,0.34509664629818004,-45.33,rejected_yoy_neg
2017-11-30,-1,3402,0.17995818064475297,-5.98,rejected_yoy_neg
2017-11-30,-1,6207,0.1531906904384291,-9.21,rejected_yoy_neg
2017-11-30,-1,1711,0.14826031939457104,-1.89,rejected_yoy_neg
2017-11-30,-1,3305,0.14315309214720104,-4.45,rejected_yoy_neg
2017-11-30,-1,1742,0.06481576769607102,-61.05,rejected_yoy_neg
2017-12-29,1,2360,0.4409501119147816,138.17,selected
2017-12-29,2,3030,0.18489312338204955,64.35,selected
2017-12-29,3,1711,0.15670206133554376,3.51,selected
2017-12-29,4,6277,0.15234614550454717,14.42,selected
2017-12-29,5,5234,0.1381486023352993,13.3,selected
2017-12-29,6,3305,0.13318432742529926,2.86,selected
2017-12-29,7,5536,0.08696522250471947,55.74,selected
2017-12-29,8,1785,0.07407092593561927,57.25,selected
2017-12-29,-1,8091,0.3672738888093067,-26.4,rejected_yoy_neg
2017-12-29,-1,3402,0.1941520140792757,-1.89,rejected_yoy_neg
2017-12-29,-1,6207,0.17397960081070504,-13.15,rejected_yoy_neg
2017-12-29,-1,3535,0.10458602856219026,-63.21,rejected_yoy_neg
2017-12-29,-1,1742,0.04055882073279802,-36.69,rejected_yoy_neg
2018-01-31,1,2360,0.4137896708079431,27.57,selected
2018-01-31,2,3030,0.18829556195826963,27.5,selected
2018-01-31,3,6277,0.15006668550865487,7.96,selected
2018-01-31,4,5234,0.11412234195106837,4.83,selected
2018-01-31,5,3305,0.10229903951461115,10.9,selected
2018-01-31,6,3535,0.0748763640747424,30.51,selected
2018-01-31,7,5536,0.04703632488526747,77.86,selected
2018-01-31,8,3114,0.00011926621602845408,22.37,selected
2018-01-31,-1,8091,0.3726001908486466,-35.01,rejected_yoy_neg
2018-01-31,-1,3402,0.17299312584296797,-5.47,rejected_yoy_neg
2018-01-31,-1,1711,0.11696077255143354,-0.48,rejected_yoy_neg
2018-01-31,-1,6207,0.11482911796213652,-45.12,rejected_yoy_neg
2018-01-31,-1,8374,0.03368875423928991,-8.82,rejected_yoy_neg
2018-02-27,1,2360,0.35531702008038424,19.92,selected
2018-02-27,2,3030,0.31336064103496414,142.4,selected
2018-02-27,3,5234,0.16595217322697,13.59,selected
2018-02-27,4,6277,0.11987441753248808,17.49,selected
2018-02-27,5,6207,0.11899953245805107,6.9,selected
2018-02-27,6,1711,0.11310443969110975,14.24,selected
2018-02-27,7,3305,0.0952454380006189,17.46,selected
2018-02-27,8,3535,0.06360969808853431,32.36,selected
2018-02-27,9,5536,0.05759216934117135,30.08,selected
2018-02-27,10,8374,0.046513739252259385,32.6,selected
2018-02-27,-1,8091,0.4044995222647514,-27.42,rejected_yoy_neg
2018-02-27,-1,3402,0.15914934719174717,-0.66,rejected_yoy_neg
2018-03-31,1,2360,0.34547163904570094,40.71,selected
2018-03-31,2,3030,0.2957563369572129,12.24,selected
2018-03-31,3,5234,0.16714853149642722,19.35,selected
2018-03-31,4,6277,0.1579758318483734,8.63,selected
2018-03-31,5,3402,0.13028484841360355,3.36,selected
2018-03-31,6,3305,0.09845364021493293,17.22,selected
2018-03-31,7,3535,0.07391839233357565,19.34,selected
2018-03-31,8,5434,0.02002633240583194,20.13,selected
2018-03-31,9,5536,0.018751750528340622,4.28,selected
2018-03-31,-1,8091,0.37977357503191894,-42.24,rejected_yoy_neg
2018-03-31,-1,6207,0.13717973543401904,-27.63,rejected_yoy_neg
2018-03-31,-1,1711,0.135343164099957,-20.37,rejected_yoy_neg
2018-03-31,-1,8374,0.06434942287993983,-27.33,rejected_yoy_neg
2018-04-30,1,2360,0.3792768637986127,17.28,selected
2018-04-30,2,3030,0.32489080842514306,10.49,selected
2018-04-30,3,5234,0.2148967334183557,8.58,selected
2018-04-30,4,3402,0.13042785340331697,9.42,selected
2018-04-30,5,1711,0.12914794966529616,5.4,selected
2018-04-30,6,3535,0.09210430700727996,124.65,selected
2018-04-30,7,3305,0.07999139769813508,5.56,selected
2018-04-30,8,5536,0.05440613764788233,0.87,selected
2018-04-30,9,5434,0.043543567308109536,18.61,selected
2018-04-30,10,1785,0.016706024102684985,81.98,selected
2018-04-30,-1,8091,0.3425715472836982,-27.53,rejected_yoy_neg
2018-04-30,-1,6207,0.1296258448728845,-34.27,rejected_yoy_neg
2018-04-30,-1,6277,0.1197493810575532,-2.79,rejected_yoy_neg
2018-05-31,1,2360,0.3578313011789048,39.71,selected
2018-05-31,2,3030,0.3389812615163041,50.99,selected
2018-05-31,3,5234,0.2516362545907635,10.39,selected
2018-05-31,4,3402,0.15651354576633789,15.47,selected
