A,A_name,n_A,B,B_name,n_B,n,beta_AB,t_AB,p_AB
5400,雲端運算,59,G000,平面顯示器,131,4673,0.03353913381169537,0.7074735943778854,0.4792722165562795
5400,雲端運算,59,H000,觸控面板,45,4673,0.008193319119940545,0.17131470579776828,0.86397631784465
5400,雲端運算,59,I000,通信網路,162,4673,0.04448293276869649,0.9177448087956269,0.3587524827738733
5400,雲端運算,59,J000,被動元件,51,4673,0.02930195110541936,0.5613432498569976,0.5745635630726679
5400,雲端運算,59,K000,連接器,57,4673,0.028670849915754523,0.6355917898054471,0.5250425221579162
5400,雲端運算,59,L000,印刷電路板,94,4673,0.028313340648203268,0.574645736726526,0.5655309131582937
5400,雲端運算,59,M000,食品,59,4673,-0.024435012438081074,-0.6517642161419237,0.5145532892568034
5400,雲端運算,59,N000,石化及塑橡膠,89,4673,-0.005319053985450243,-0.13326696730422855,0.8939822508124249
5400,雲端運算,59,O000,紡織,74,4673,-0.028317692963982944,-0.7041787225220043,0.4813214799616178
5400,雲端運算,59,P000,電機機械,131,4673,0.006901328502664861,0.17604277523604117,0.8602603374011444
5400,雲端運算,59,Q000,鋼鐵,58,4673,-0.04394567848347814,-0.9812536784545922,0.3264676593348822
5400,雲端運算,59,R000,軟體服務,72,4673,0.024648878361407958,0.5071171343556125,0.6120726333022382
5400,雲端運算,59,R300,電子商務,31,4673,0.02128999158520881,0.507094595529069,0.6120884468956773
5400,雲端運算,59,S000,建材營造,130,4673,-0.028450040233216033,-0.711120976022881,0.4770092725908416
5400,雲端運算,59,T000,交通運輸及航運,36,4673,0.046618943286386695,0.9458874112372558,0.3442060150209959
5400,雲端運算,59,U000,金融,46,4673,-0.008766438572487358,-0.20695444339175723,0.8360454371065367
5400,雲端運算,59,V000,貿易百貨,69,4673,0.009829695810867192,0.27790465067479503,0.7810855537559569
5400,雲端運算,59,W000,油電燃氣,11,4673,-0.02590333517686667,-1.0595013789289918,0.289371501579921
5400,雲端運算,59,X000,其他,256,4673,0.004536485730937936,0.12116776448684762,0.9035581561703868
5400,雲端運算,59,Y000,文化創意,35,4673,-0.05195034335354458,-1.2050500759591638,0.22818397095449772
5500,資通訊安全,33,1000,水泥,10,4673,-0.03231570608540383,-1.0976727703989022,0.272347404029593
5500,資通訊安全,33,2000,造紙,8,4673,-0.03416397105016043,-0.9649406859769302,0.3345745213915483
5500,資通訊安全,33,3000,汽車,69,4673,0.008058897873884618,0.2922731947696211,0.7700777519479197
5500,資通訊安全,33,4100,太空衛星科技,14,4673,0.01663064345701057,0.42180686861747896,0.6731659918171167
5500,資通訊安全,33,5100,區塊鏈,7,4673,0.011076513098703283,0.261863917090017,0.7934263591094614
5500,資通訊安全,33,5200,金融科技,18,4673,0.022688696320502768,0.5018156766556592,0.6157971847118924
5500,資通訊安全,33,5300,人工智慧,61,4673,0.022192396242724406,0.5735442208678967,0.56627626669711
5500,資通訊安全,33,5400,雲端運算,59,4673,0.014756031802502198,0.38772862211169684,0.698216872193862
5500,資通訊安全,33,5600,大數據,40,4673,0.009444180940583887,0.2382273771204225,0.8117047443987081
5500,資通訊安全,33,5700,體驗科技,19,4673,0.018560505619933068,0.540735384541756,0.5886899855039169
5500,資通訊安全,33,5800,運動科技,24,4673,0.02402906297919707,0.7936755059910537,0.4273843632294103
5500,資通訊安全,33,6000,自動化,13,4673,-0.001892202642883231,-0.05037220794726189,0.9598257831073542
5500,資通訊安全,33,B000,休閒娛樂,70,4673,-0.011165827324950318,-0.41000498398610336,0.6818022914789635
5500,資通訊安全,33,C100,製藥,78,4673,-0.05162113411511177,-1.3765528257381283,0.16865054440129978
5500,資通訊安全,33,C200,醫療器材,118,4673,-0.00983946961045142,-0.3541774649519651,0.723205890784863
5500,資通訊安全,33,C300,食品生技,40,4673,-0.03250153559222753,-0.9715036947555301,0.3312975141378791
5500,資通訊安全,33,C400,再生醫療,11,4673,-0.03771553756517223,-0.8752955804296508,0.38141309823668956
5500,資通訊安全,33,D000,半導體,297,4673,0.0032202232891811585,0.09493303045181144,0.9243680204818109
5500,資通訊安全,33,F000,電腦週邊,303,4673,0.014611266998522656,0.4612935110931603,0.6445880397823667
5500,資通訊安全,33,G000,平面顯示器,131,4673,0.011036239035143891,0.35252039620136894,0.7244480250013139
5500,資通訊安全,33,H000,觸控面板,45,4673,-0.02173224273706543,-0.6618821614860889,0.5080467449594832
5500,資通訊安全,33,I000,通信網路,162,4673,0.02568008623850614,0.7743118769894373,0.43874638176528136
5500,資通訊安全,33,J000,被動元件,51,4673,0.02777394394379575,0.7949994290103654,0.42661383429520583
5500,資通訊安全,33,K000,連接器,57,4673,0.014591221144922513,0.47754788220597594,0.632972033097275
5500,資通訊安全,33,L000,印刷電路板,94,4673,0.011381987303376442,0.3548314317393994,0.7227158794632087
5500,資通訊安全,33,M000,食品,59,4673,-0.03614888493850062,-1.4339055100067386,0.1515992292687382
5500,資通訊安全,33,N000,石化及塑橡膠,89,4673,-0.027011371457235093,-1.013513205462282,0.3108150917700352
5500,資通訊安全,33,O000,紡織,74,4673,-0.029018572021350077,-1.137576690012307,0.25529728464817936
5500,資通訊安全,33,P000,電機機械,131,4673,0.004328712412816883,0.16963894012725877,0.8652940965731837
5500,資通訊安全,33,Q000,鋼鐵,58,4673,-0.05217511920995968,-1.7425218913640927,0.08141716427801358
5500,資通訊安全,33,R000,軟體服務,72,4673,-0.001006803578773126,-0.03033492489030487,0.9757999433467703
5500,資通訊安全,33,R300,電子商務,31,4673,0.00877966639902398,0.2847754269379292,0.7758161995136585
5500,資通訊安全,33,S000,建材營造,130,4673,-0.03577752622360852,-1.37660945717943,0.16863302541614344
5500,資通訊安全,33,T000,交通運輸及航運,36,4673,0.005617596327721894,0.16890966114348693,0.8658676998970363
5500,資通訊安全,33,U000,金融,46,4673,-0.01850815417911554,-0.62146430758821,0.5342941716243039
5500,資通訊安全,33,V000,貿易百貨,69,4673,-0.004809091855306191,-0.2073076243835869,0.8357696200906171
5500,資通訊安全,33,W000,油電燃氣,11,4673,-0.026918928702954637,-1.4426286163823392,0.14912511769103018
5500,資通訊安全,33,X000,其他,256,4673,-0.0015079211779982142,-0.060508575984771024,0.9517505857188703
5500,資通訊安全,33,Y000,文化創意,35,4673,-0.027184824244398765,-0.8813512750385206,0.37812772138828865
5600,大數據,40,1000,水泥,10,4673,-0.02712793379736404,-0.7648558039593789,0.4443574138124604
5600,大數據,40,2000,造紙,8,4673,-0.012473673360504638,-0.2915882439386321,0.7706014649944151
5600,大數據,40,3000,汽車,69,4673,0.0017096523585311385,0.050745435053242686,0.95952837132773
5600,大數據,40,4100,太空衛星科技,14,4673,0.021086421567120334,0.4402932817649348,0.6597247059141711
5600,大數據,40,5100,區塊鏈,7,4673,0.04426096571516051,0.9118667035072949,0.3618388912420244
5600,大數據,40,5200,金融科技,18,4673,0.05831006152579618,1.0656641676341698,0.2865754810594463
5600,大數據,40,5300,人工智慧,61,4673,0.03228310229309315,0.6439511591431561,0.519607105694279
5600,大數據,40,5400,雲端運算,59,4673,0.038104956520184925,0.6467053547144131,0.5178226568539396
5600,大數據,40,5500,資通訊安全,33,4673,0.07149782223971983,1.4675476586494272,0.14222713454958474
5600,大數據,40,5700,體驗科技,19,4673,0.011760189520474357,0.27955417534498,0.7798195685124116
5600,大數據,40,5800,運動科技,24,4673,0.015502515532480061,0.43183978823163677,0.6658578591778752
5600,大數據,40,6000,自動化,13,4673,0.007057129414418357,0.15777780438580874,0.8746318891013978
5600,大數據,40,B000,休閒娛樂,70,4673,0.007425550982155707,0.22344826073781987,0.8231866470249244
5600,大數據,40,C100,製藥,78,4673,-0.022245866840799784,-0.5178276277191957,0.6045785403689965
5600,大數據,40,C200,醫療器材,118,4673,0.006308755647831056,0.18894498056805697,0.8501359390689751
5600,大數據,40,C300,食品生技,40,4673,0.0015266597559606219,0.03998324527049528,0.9681064839484109
5600,大數據,40,C400,再生醫療,11,4673,-0.0022502311884264616,-0.04495990482642027,0.9641392679296878
5600,大數據,40,D000,半導體,297,4673,0.0062544813182212056,0.15396056358380006,0.8776408304702625
5600,大數據,40,F000,電腦週邊,303,4673,0.02248264154342969,0.5790429377684988,0.562560201241338
5600,大數據,40,G000,平面顯示器,131,4673,0.014559767773936524,0.3837459468345405,0.7011667543785116
5600,大數據,40,H000,觸控面板,45,4673,0.005451304534476496,0.13922213850552909,0.8892746148671278
5600,大數據,40,I000,通信網路,162,4673,0.025583935424071926,0.6663686620042767,0.5051754879951191
5600,大數據,40,J000,被動元件,51,4673,0.03303179276991337,0.7823699138877734,0.43399720983689927
5600,大數據,40,K000,連接器,57,4673,0.016039074622734465,0.4361176187959045,0.6627513946415534
5600,大數據,40,L000,印刷電路板,94,4673,0.009471589757536446,0.24259637782758572,0.8083180874825278
5600,大數據,40,M000,食品,59,4673,-0.02046366215667351,-0.6588988575159275,0.5099607195682629
5600,大數據,40,N000,石化及塑橡膠,89,4673,-0.025596645157280138,-0.7954792194434269,0.42633479426102694
5600,大數據,40,O000,紡織,74,4673,-0.022972834359328093,-0.7260404445213091,0.4678139769132279
5600,大數據,40,P000,電機機械,131,4673,-0.0025486630902278105,-0.08154166665999452,0.9350111899799819
5600,大數據,40,Q000,鋼鐵,58,4673,-0.06719416342342331,-1.8747367303598788,0.060828951147062625
5600,大數據,40,R000,軟體服務,72,4673,0.025968611211341513,0.560579416098149,0.5750842869912269
5600,大數據,40,R300,電子商務,31,4673,0.02526640160174422,0.6882977423528764,0.49126530313737293
5600,大數據,40,S000,建材營造,130,4673,-0.021804666301146344,-0.6731278287587472,0.500865970866011
5600,大數據,40,T000,交通運輸及航運,36,4673,-0.010557684642317803,-0.28013560517778185,0.7793734688649407
5600,大數據,40,U000,金融,46,4673,-0.020915760779274106,-0.6051264378451368,0.5450949889751645
5600,大數據,40,V000,貿易百貨,69,4673,-0.00504003498238236,-0.17212808283308778,0.8633368353404424
5600,大數據,40,W000,油電燃氣,11,4673,-0.028875995371454473,-1.3228051016196873,0.18590020024051634
5600,大數據,40,X000,其他,256,4673,-0.0019191834223807112,-0.06360226535552228,0.9492869279037455
5600,大數據,40,Y000,文化創意,35,4673,-0.012200254659082206,-0.34153128166447194,0.7327036596130134
5700,體驗科技,19,1000,水泥,10,4673,0.05146900243092548,1.422501230956894,0.15488079441835415
5700,體驗科技,19,2000,造紙,8,4673,0.07808532256705239,1.8676373263146266,0.06181263993540627
5700,體驗科技,19,3000,汽車,69,4673,0.09726811415007543,3.057057953760208,0.0022352105564113945
5700,體驗科技,19,4100,太空衛星科技,14,4673,0.14052272789611805,3.118374637904161,0.001818514857118205
5700,體驗科技,19,5100,區塊鏈,7,4673,0.09404695345883197,2.0258743478466443,0.04277766257828558
5700,體驗科技,19,5200,金融科技,18,4673,0.10710266178573882,2.603512789316558,0.00922738248524067
5700,體驗科技,19,5300,人工智慧,61,4673,0.11152431609769234,2.8112071626369604,0.004935599608233237
5700,體驗科技,19,5400,雲端運算,59,4673,0.08383641225499802,2.419738471385598,0.015531673049263636
5700,體驗科技,19,5500,資通訊安全,33,4673,0.10461181556602753,3.0457592264973528,0.0023209361163377684
5700,體驗科技,19,5600,大數據,40,4673,0.09003458227722203,2.58168458441715,0.00983193979540617
5700,體驗科技,19,5800,運動科技,24,4673,0.08265803230015023,2.3027033962983463,0.02129553698082845
5700,體驗科技,19,6000,自動化,13,4673,0.11994863328158466,2.779027318011652,0.005452193968306503
5700,體驗科技,19,B000,休閒娛樂,70,4673,0.05710338260319746,1.872639328270946,0.06111820666694413
5700,體驗科技,19,C100,製藥,78,4673,0.047550768833710504,1.0816426373714616,0.2794113510452594
5700,體驗科技,19,C200,醫療器材,118,4673,0.07805847733281158,2.402873591861321,0.01626680934332582
5700,體驗科技,19,C300,食品生技,40,4673,0.08833065846453206,2.3090271623112266,0.020942074022204472
5700,體驗科技,19,C400,再生醫療,11,4673,0.08779500607580193,1.7488097535444471,0.0803239102723762
5700,體驗科技,19,D000,半導體,297,4673,0.08270552252078525,1.9279304855313137,0.0538637732286566
5700,體驗科技,19,F000,電腦週邊,303,4673,0.10285732612076326,2.631939486108842,0.00848989831194365
5700,體驗科技,19,G000,平面顯示器,131,4673,0.13208529259333976,3.3889407594273164,0.0007016316694764462
5700,體驗科技,19,H000,觸控面板,45,4673,0.11613623086885853,3.0253041986840095,0.0024838317072774624
5700,體驗科技,19,I000,通信網路,162,4673,0.1247495776842765,3.4460787684335448,0.0005687845426674579
5700,體驗科技,19,J000,被動元件,51,4673,0.13547329546914438,3.298212467125258,0.000973024777917764
5700,體驗科技,19,K000,連接器,57,4673,0.11321675701005922,3.142505945379622,0.0016750831127996192
5700,體驗科技,19,L000,印刷電路板,94,4673,0.10615652142541983,2.7713522289675905,0.005582400400507083
5700,體驗科技,19,M000,食品,59,4673,0.05621653195655194,1.8196036707532093,0.06881938227589021
5700,體驗科技,19,N000,石化及塑橡膠,89,4673,0.08035778349109755,2.5830762460828076,0.009792367923703256
5700,體驗科技,19,O000,紡織,74,4673,0.04747082566839969,1.4897685454426903,0.13628510436254188
5700,體驗科技,19,P000,電機機械,131,4673,0.0587859427240078,2.00159567445131,0.04532823460643466
5700,體驗科技,19,Q000,鋼鐵,58,4673,0.042249884866205484,1.1912359402771093,0.23356097402657727
5700,體驗科技,19,R000,軟體服務,72,4673,0.06665756479097194,2.1988377466251836,0.027889461453365037
5700,體驗科技,19,R300,電子商務,31,4673,0.05960402223569254,1.8018986897762383,0.0715613464164205
5700,體驗科技,19,S000,建材營造,130,4673,0.053254029274904004,1.7639203544819366,0.07774538940756064
5700,體驗科技,19,T000,交通運輸及航運,36,4673,0.09616538759594831,2.3885165268139112,0.01691654745717312
5700,體驗科技,19,U000,金融,46,4673,0.038292076865957224,1.1573277200954042,0.24713849232338214
5700,體驗科技,19,V000,貿易百貨,69,4673,0.0610488171250034,2.1068463180846364,0.035130903093713806
5700,體驗科技,19,W000,油電燃氣,11,4673,-0.010053318704411677,-0.49085916639761923,0.6235260594665746
5700,體驗科技,19,X000,其他,256,4673,0.06327412407759922,2.134584181800706,0.03279499066747761
5700,體驗科技,19,Y000,文化創意,35,4673,0.036287549500078856,1.0686691178869168,0.28521879176322684
5800,運動科技,24,1000,水泥,10,4673,0.02658931621059341,0.5898680903097915,0.5552790886866905
5800,運動科技,24,2000,造紙,8,4673,0.05931920714258657,1.2224911132149647,0.22152196249548928
5800,運動科技,24,3000,汽車,69,4673,0.06358782721960907,1.627066190971729,0.1037230405953127
5800,運動科技,24,4100,太空衛星科技,14,4673,0.08633144831715141,1.6368840417073591,0.10165470097435989
5800,運動科技,24,5100,區塊鏈,7,4673,0.11035130717221964,2.1720353800173116,0.02985299439318162
5800,運動科技,24,5200,金融科技,18,4673,0.09271637977896094,1.9691145296988866,0.048939940716177174
5800,運動科技,24,5300,人工智慧,61,4673,0.08634138692656557,1.942902439420393,0.05202794714589284
5800,運動科技,24,5400,雲端運算,59,4673,0.0711678770562445,1.7446020545147476,0.081054162967005
5800,運動科技,24,5500,資通訊安全,33,4673,0.08292222825427442,2.0177683240986624,0.04361539528226529
5800,運動科技,24,5600,大數據,40,4673,0.08505887796643304,2.0779213896139783,0.037716600094197306
5800,運動科技,24,5700,體驗科技,19,4673,0.08492213711240247,1.7286884893321464,0.08386486256590744
5800,運動科技,24,6000,自動化,13,4673,0.1534846063394819,3.2353051771216608,0.0012151277878267328
5800,運動科技,24,B000,休閒娛樂,70,4673,0.0503886777462322,1.3220598448782657,0.18614822377031948
5800,運動科技,24,C100,製藥,78,4673,0.04517685307029932,0.8038455165247781,0.42148619899357564
5800,運動科技,24,C200,醫療器材,118,4673,0.05291592455174094,1.3328634842575682,0.1825766076955656
5800,運動科技,24,C300,食品生技,40,4673,0.0386996092097255,0.76331456592959,0.4452758172872896
5800,運動科技,24,C400,再生醫療,11,4673,0.09001731452481701,1.502145711570866,0.13305948166072656
5800,運動科技,24,D000,半導體,297,4673,0.08284210571625664,1.7104128221051935,0.08718956164031023
5800,運動科技,24,F000,電腦週邊,303,4673,0.07676220503131614,1.7588289406514686,0.07860656758971761
5800,運動科技,24,G000,平面顯示器,131,4673,0.08456295662821678,1.8595154616353884,0.0629541097285591
5800,運動科技,24,H000,觸控面板,45,4673,0.07257377304711303,1.5880536492022712,0.11227420816572746
5800,運動科技,24,I000,通信網路,162,4673,0.08381740245673105,1.972165074954761,0.048590765176012664
5800,運動科技,24,J000,被動元件,51,4673,0.07645151106200211,1.5971637673467796,0.11022920693491677
5800,運動科技,24,K000,連接器,57,4673,0.08352506367972114,2.0141235169821017,0.04399656704405374
5800,運動科技,24,L000,印刷電路板,94,4673,0.0793791586093958,1.7562698101333543,0.07904234960455193
5800,運動科技,24,M000,食品,59,4673,0.02372199154654753,0.6393991035959619,0.5225633319812886
5800,運動科技,24,N000,石化及塑橡膠,89,4673,0.061190361165271136,1.6166651569916588,0.10595057892295108
5800,運動科技,24,O000,紡織,74,4673,0.020456460634993918,0.5564586950385272,0.5778973236331559
5800,運動科技,24,P000,電機機械,131,4673,0.035263896270409,0.9808722177933286,0.3266557594075232
5800,運動科技,24,Q000,鋼鐵,58,4673,0.05340039028432464,1.3118129216044547,0.18958326398634429
5800,運動科技,24,R000,軟體服務,72,4673,0.05124287939512096,1.3977582568923839,0.16218567345418955
5800,運動科技,24,R300,電子商務,31,4673,0.07436265850789482,1.8723324988954562,0.06116061728351944
5800,運動科技,24,S000,建材營造,130,4673,0.05104909112128687,1.3482114929540998,0.17759036913508186
5800,運動科技,24,T000,交通運輸及航運,36,4673,0.08713948186615873,1.8837999323843833,0.05959204271886469
5800,運動科技,24,U000,金融,46,4673,0.037109352432638056,0.8950245696788763,0.3707739540558388
5800,運動科技,24,V000,貿易百貨,69,4673,0.047407075682241784,1.3506019848796285,0.1768229646520637
5800,運動科技,24,W000,油電燃氣,11,4673,0.05127611799656157,1.8092133684448801,0.07041786154492258
5800,運動科技,24,X000,其他,256,4673,0.05345790567007824,1.4639771806118216,0.14320018340485596
5800,運動科技,24,Y000,文化創意,35,4673,0.05863436402186588,1.430265138489289,0.15264093633911838
6000,自動化,13,1000,水泥,10,4673,0.006084836096062221,0.24728406022714125,0.8046883938945627
6000,自動化,13,2000,造紙,8,4673,0.002814409040072796,0.09770198475075094,0.9221689394962849
6000,自動化,13,3000,汽車,69,4673,-0.003508301185395943,-0.16443856312766048,0.8693859077500994
6000,自動化,13,4100,太空衛星科技,14,4673,0.007985107136631822,0.2701193973503031,0.7870683996796686
6000,自動化,13,5100,區塊鏈,7,4673,-0.013591798377653303,-0.46569696468165905,0.641432425321794
6000,自動化,13,5200,金融科技,18,4673,0.005237113130782499,0.19060664316657785,0.8488337851246869
6000,自動化,13,5300,人工智慧,61,4673,0.01268860785208356,0.5021533613836379,0.615559646828953
6000,自動化,13,5400,雲端運算,59,4673,0.0034800480577953674,0.15145110835791406,0.8796198757431772
6000,自動化,13,5500,資通訊安全,33,4673,0.0027259418962725405,0.1139871823126745,0.9092479542469953
6000,自動化,13,5600,大數據,40,4673,0.012709415710293976,0.5388867758946674,0.5899649824951287
6000,自動化,13,5700,體驗科技,19,4673,0.004180578617806323,0.15351150767278288,0.8779949160583749
6000,自動化,13,5800,運動科技,24,4673,0.008952442699073264,0.38493024571887324,0.700289096435568
6000,自動化,13,B000,休閒娛樂,70,4673,-0.014449416293547117,-0.6686938191272589,0.5036908111135121
6000,自動化,13,C100,製藥,78,4673,-0.03528245215795329,-1.2719282465397923,0.20339861467743858
6000,自動化,13,C200,醫療器材,118,4673,-0.005965406852145663,-0.2808973173752645,0.7787891582751385
6000,自動化,13,C300,食品生技,40,4673,-0.015678025913276317,-0.6328560494796284,0.5268276509337
6000,自動化,13,C400,再生醫療,11,4673,0.005815583199021787,0.18194706482329034,0.8556242685068086
6000,自動化,13,D000,半導體,297,4673,-0.013511442939770388,-0.5000534081731118,0.6170374716222715
6000,自動化,13,F000,電腦週邊,303,4673,0.0006888680862334091,0.02785787270078206,0.9777755081062396
6000,自動化,13,G000,平面顯示器,131,4673,0.006367118292161529,0.24301381659509497,0.8079946941429954
6000,自動化,13,H000,觸控面板,45,4673,0.002558454973352834,0.09556666399811946,0.9238647422566354
6000,自動化,13,I000,通信網路,162,4673,0.013826686205762913,0.5749534871349168,0.5653227545269212
6000,自動化,13,J000,被動元件,51,4673,0.005604488765363929,0.21276323286371018,0.8315116430272915
6000,自動化,13,K000,連接器,57,4673,-0.0066961888305953855,-0.27942495891164354,0.7799187191429033
6000,自動化,13,L000,印刷電路板,94,4673,-0.001557130258658983,-0.059362380523430576,0.9526634761871748
6000,自動化,13,M000,食品,59,4673,-0.0012192725300328418,-0.05945367144255262,0.9525907649958659
6000,自動化,13,N000,石化及塑橡膠,89,4673,-0.01288434348193958,-0.6048220027665995,0.5452972723578648
6000,自動化,13,O000,紡織,74,4673,-0.020101216625782244,-0.9342100645027739,0.35019554511225404
6000,自動化,13,P000,電機機械,131,4673,-0.004634484783051913,-0.2303989187823187,0.8177818012441349
6000,自動化,13,Q000,鋼鐵,58,4673,-0.024500098916017742,-1.0556580567806735,0.2911244662045528
6000,自動化,13,R000,軟體服務,72,4673,0.003231176505309968,0.15709073422950054,0.8751733399321664
6000,自動化,13,R300,電子商務,31,4673,-0.005225423182759865,-0.2417424160568027,0.8089797608544171
6000,自動化,13,S000,建材營造,130,4673,-0.024497607562295316,-1.1314917272404295,0.2578481834376414
6000,自動化,13,T000,交通運輸及航運,36,4673,0.012273951643721194,0.4740022020938088,0.6354983369061867
6000,自動化,13,U000,金融,46,4673,0.0028820229269972365,0.12012101173011858,0.9043872879516893
6000,自動化,13,V000,貿易百貨,69,4673,0.001254633525568952,0.06741245298114143,0.9462533556961924
6000,自動化,13,W000,油電燃氣,11,4673,-0.028688745072452435,-2.0181114162559757,0.0435796589781564
6000,自動化,13,X000,其他,256,4673,-0.0014284424022623296,-0.07224041504652896,0.9424105826192524
6000,自動化,13,Y000,文化創意,35,4673,-0.01595764407726478,-0.6654274136863036,0.5057771558280613
B000,休閒娛樂,70,1000,水泥,10,4673,0.10396428123512498,2.2624365146526113,0.02367044705473831
B000,休閒娛樂,70,2000,造紙,8,4673,0.09276896060619837,1.9285760023460137,0.05378352058796967
B000,休閒娛樂,70,3000,汽車,69,4673,0.07227994881415246,1.8966569365635104,0.057873230749682134
B000,休閒娛樂,70,4100,太空衛星科技,14,4673,0.049618961000101214,0.9653639210701774,0.33436256576097834
B000,休閒娛樂,70,5100,區塊鏈,7,4673,0.07657982461467402,1.5259864923160047,0.12701322852489091
B000,休閒娛樂,70,5200,金融科技,18,4673,0.05254464232096855,1.0683701016071168,0.28535359815163086
B000,休閒娛樂,70,5300,人工智慧,61,4673,0.06287788388832379,1.4663071687470932,0.14256462336349127
B000,休閒娛樂,70,5400,雲端運算,59,4673,0.04301349461776661,1.0750605496273935,0.282347620383647
B000,休閒娛樂,70,5500,資通訊安全,33,4673,0.04438051561694733,1.0770050116056873,0.28147802676311584
B000,休閒娛樂,70,5600,大數據,40,4673,0.015034819173509104,0.3706617140231727,0.710889509892145
B000,休閒娛樂,70,5700,體驗科技,19,4673,0.06878068721390602,1.4882083330212303,0.13669596034411655
B000,休閒娛樂,70,5800,運動科技,24,4673,0.08231898533242214,1.9445570466433717,0.05182831323585388
B000,休閒娛樂,70,6000,自動化,13,4673,0.01274191464479646,0.2693475503495847,0.7876622438204444
B000,休閒娛樂,70,C100,製藥,78,4673,0.001315715432973458,0.02821452586469156,0.9774910518720226
B000,休閒娛樂,70,C200,醫療器材,118,4673,0.021860228188023665,0.5779642889918297,0.563288229455992
B000,休閒娛樂,70,C300,食品生技,40,4673,0.017017786251563936,0.41256111147967556,0.679928198188813
B000,休閒娛樂,70,C400,再生醫療,11,4673,-0.07509996477708887,-1.3282359528609275,0.1841001706002392
B000,休閒娛樂,70,D000,半導體,297,4673,0.0960560981261663,2.0020867229332917,0.0452754052278053
B000,休閒娛樂,70,F000,電腦週邊,303,4673,0.06998858580135478,1.6481283916905771,0.0993263272896132
B000,休閒娛樂,70,G000,平面顯示器,131,4673,0.05789432099413672,1.348317440386929,0.1775563050649801
B000,休閒娛樂,70,H000,觸控面板,45,4673,0.06446908592157861,1.456039068557026,0.14538181978231557
B000,休閒娛樂,70,I000,通信網路,162,4673,0.04398397539302111,1.0424469368014817,0.2972045149018244
B000,休閒娛樂,70,J000,被動元件,51,4673,0.05988551369419392,1.2709388269397777,0.20375041211972988
B000,休閒娛樂,70,K000,連接器,57,4673,0.043357707989931986,1.0563512754380564,0.29080775789390767
B000,休閒娛樂,70,L000,印刷電路板,94,4673,0.06237986905987263,1.4062263747497405,0.15965691468646193
B000,休閒娛樂,70,M000,食品,59,4673,0.0843473596974436,2.3139058698855957,0.020672886068226794
B000,休閒娛樂,70,N000,石化及塑橡膠,89,4673,0.05552302724228884,1.489109172439581,0.13645862282409385
B000,休閒娛樂,70,O000,紡織,74,4673,0.09265602287015985,2.5372084554311822,0.0111740396388899
B000,休閒娛樂,70,P000,電機機械,131,4673,0.07705958621123021,2.3184646643340496,0.020424081225909694
B000,休閒娛樂,70,Q000,鋼鐵,58,4673,0.10401615501435395,2.343092807936128,0.019124625190442005
B000,休閒娛樂,70,R000,軟體服務,72,4673,0.05392398081404805,1.512223497806123,0.13047701520949676
B000,休閒娛樂,70,R300,電子商務,31,4673,0.020580977389560145,0.5156577268140684,0.6060934844180638
B000,休閒娛樂,70,S000,建材營造,130,4673,0.10040475579860525,2.6195295565224863,0.008805114207653052
B000,休閒娛樂,70,T000,交通運輸及航運,36,4673,0.1350343073835263,2.5940781639111195,0.009484492168401804
B000,休閒娛樂,70,U000,金融,46,4673,0.0745343750347014,1.6886002922464414,0.09129605464523018
B000,休閒娛樂,70,V000,貿易百貨,69,4673,0.07783072308688646,2.2825342767464454,0.02245781619746833
B000,休閒娛樂,70,W000,油電燃氣,11,4673,0.03522003307609055,1.4298668711865838,0.15275523189168375
B000,休閒娛樂,70,X000,其他,256,4673,0.07136847033250629,2.0451405833722376,0.0408410002377486
B000,休閒娛樂,70,Y000,文化創意,35,4673,0.0595846068517515,1.3718316562433783,0.17011585005501684
C100,製藥,78,1000,水泥,10,4673,-0.001692575260494584,-0.06970596916304159,0.9444276906362148
C100,製藥,78,2000,造紙,8,4673,0.02185478064304637,0.8238176221384321,0.4100431931030848
C100,製藥,78,3000,汽車,69,4673,0.005459708473200467,0.273838304946817,0.7842088852393843
C100,製藥,78,4100,太空衛星科技,14,4673,0.0002247670267519647,0.008771990160863122,0.9930010542421741
C100,製藥,78,5100,區塊鏈,7,4673,-0.029768937771462296,-1.1281234723113582,0.2592677774966893
C100,製藥,78,5200,金融科技,18,4673,-0.00383488486473047,-0.154128349290883,0.8775085358494811
C100,製藥,78,5300,人工智慧,61,4673,-0.003997855955992753,-0.1880153354024987,0.8508646296497886
C100,製藥,78,5400,雲端運算,59,4673,0.005280011375733022,0.27678796777589976,0.781942920686659
C100,製藥,78,5500,資通訊安全,33,4673,0.0015906745124211453,0.07687728857132532,0.9387211651613534
C100,製藥,78,5600,大數據,40,4673,0.0015631836105065708,0.07930465967380651,0.9367903000936066
C100,製藥,78,5700,體驗科技,19,4673,-0.010013287716576722,-0.42766618293158115,0.6688941737978334
C100,製藥,78,5800,運動科技,24,4673,-0.006586119224084801,-0.31732114092146885,0.7509999375138201
C100,製藥,78,6000,自動化,13,4673,-0.03496132498982954,-1.4880219345840353,0.13674510911512947
C100,製藥,78,B000,休閒娛樂,70,4673,0.01897537367890629,1.0018953325145072,0.31639414712680036
C100,製藥,78,C200,醫療器材,118,4673,-0.03233730454352253,-1.0287715135649023,0.3035870557874055
C100,製藥,78,C300,食品生技,40,4673,0.00018768159399598638,0.003901350769373329,0.9968871803513075
